Site,Plot,Subplot,Quadrat,Date_observed,Spp_name,Grazing_value,DPM Height,
D,5,Z2,Q1,2024-04-26,Heteropogon contortus,Moderate,7.7,
D,5,Z2,Q1,2024-04-26,Aristida congesta B,Low,7.6,
D,5,Z2,Q1,2024-04-26,Eragrostis rigidior,Moderate,7.8,
D,5,Z2,Q1,2024-04-26,Eragrostis gummiflua,Low,7.8,
D,5,Z2,Q2,2024-04-26,Aristida diffusa ,Low,4.5,
D,5,Z2,Q2,2024-04-26,Enteropogon macrostachyus,High,4.2,
D,5,Z2,Q2,2024-04-26,Heteropogon contortus,Moderate,4.6,
D,5,Z2,Q2,2024-04-26,Brachiaria nigropedata,High,4.9,
D,5,Z2,Q3,2024-04-26,Enteropogon macrostachyus,High,2.9,
D,5,Z2,Q3,2024-04-26,Brachiaria nigropedata,High,2.7,
D,5,Z2,Q3,2024-04-26,Sporobolus ioclados,Moderate,2.7,
D,5,Z2,Q3,2024-04-26,Aristida diffusa,Low,2.7,
D,5,Z2,Q3,2024-04-26,Perotis patens,Low,,
D,5,Z2,Q4,2024-04-26,Brachiaria nigropedata,High,6.5,
D,5,Z2,Q4,2024-04-26,Enteropogon macrostachyus,Moderate,6.4,
D,5,Z2,Q4,2024-04-26,Aristida diffusa,Low,7.5,
D,5,Z2,Q4,2024-04-26,Aristida adscensionis,Low,7.9,
D,5,Z2,Q5,2024-04-26,Brachiaria nigropedata,High,8.2,
D,5,Z2,Q5,2024-04-26,Eragrostis rigidior,Moderate,7.7,
D,5,Z2,Q5,2024-04-26,,,7.3,
D,5,Z2,Q5,2024-04-26,,,6,
D,5,Z3,Q1,2024-04-26,Heteropogon contortus,Moderate,5.7,
D,5,Z3,Q1,2024-04-26,Enteropogon macrostachyus,High,6.8,
D,5,Z3,Q1,2024-04-26,Sporobolus ioclados,Moderate,7.4,
D,5,Z3,Q1,2024-04-26,Aristida adscensionis,Low,7.7,
D,5,Z3,Q1,2024-04-26,Themeda triandra,High,,
D,5,Z3,Q2,2024-04-26,Heteropogon contortus,Moderate,1.8,
D,5,Z3,Q2,2024-04-26,Aristida diffusa,Low,1.8,
D,5,Z3,Q2,2024-04-26,,,1.8,
D,5,Z3,Q2,2024-04-26,,,1.8,
D,5,Z3,Q3,2024-04-26,Cymbopogon excavatus,Low,8.1,
D,5,Z3,Q3,2024-04-26,Cynodon dactylon,High,9.6,
D,5,Z3,Q3,2024-04-26,,,10,
D,5,Z3,Q3,2024-04-26,,,11.4,
D,5,Z3,Q4,2024-04-26,Enteropogon macrostachyus,High,7,
D,5,Z3,Q4,2024-04-26,Heteropogon contortus,Moderate,9.9,
D,5,Z3,Q4,2024-04-26,Hyperrhenia hirta,Moderate,10.9,
D,5,Z3,Q4,2024-04-26,,,11.4,
D,5,Z3,Q5,2024-04-26,Enteropogon macrostachyus,High,6.3,
D,5,Z3,Q5,2024-04-26,Eragrostis rigidior,Moderate,7.4,
D,5,Z3,Q5,2024-04-26,Heteropogon contortus,Moderate,8,
D,5,Z3,Q5,2024-04-26,,,8.8,
D,5,Z4,Q1,2024-04-26,Sporobolus ioclados,Moderate,1.5,
D,5,Z4,Q1,2024-04-26,Aristida diffusa,Low,1.5,
D,5,Z4,Q1,2024-04-26,Cymbopogon excavatus,Low,6,
D,5,Z4,Q1,2024-04-26,,,6,
D,5,Z4,Q2,2024-04-26,Aristida diffusa,Low,11,
D,5,Z4,Q2,2024-04-26,Heteropogon contortus,Moderate,11.4,
D,5,Z4,Q2,2024-04-26,Panicum maximum,High,10.9,
D,5,Z4,Q2,2024-04-26,,,11,
D,5,Z4,Q3,2024-04-26,Cymbopogon excavatus,Low,11.6,
D,5,Z4,Q3,2024-04-26,,,11.6,
D,5,Z4,Q3,2024-04-26,,,17.8,
D,5,Z4,Q3,2024-04-26,,,20,
D,5,Z4,Q4,2024-04-26,Enteropogon macrostachyus,High,14,
D,5,Z4,Q4,2024-04-26,Eragrostis gummiflua,Low,14.6,
D,5,Z4,Q4,2024-04-26,Aristida diffusa,Low,10.5,
D,5,Z4,Q4,2024-04-26,,,12,
D,5,Z4,Q5,2024-04-26,Heteropogon contortus,Moderate,10.3,
D,5,Z4,Q5,2024-04-26,Enteropogon macrostachyus,High,9.7,
D,5,Z4,Q5,2024-04-26,Eragrostis cylindriflora,Moderate,9.1,
D,5,Z4,Q5,2024-04-26,,,8.4,
E,1,Z1,Q1,2024-04-19,Heteropogon contortus,Moderate,3.9,
E,1,Z1,Q1,2024-04-19,Aristida adscensionis,Low,4.2,
E,1,Z1,Q1,2024-04-19,,,9.5,
E,1,Z1,Q1,2024-04-19,,,7.8,
E,1,Z1,Q2,2024-04-19,Heteropogon contortus,Moderate,22,
E,1,Z1,Q2,2024-04-19,Brachiaria nigropedata,High,17,
E,1,Z1,Q2,2024-04-19,,,14.3,
E,1,Z1,Q2,2024-04-19,,,13.6,
E,1,Z1,Q3,2024-04-19,Brachiaria nigropedata,High,6.6,
E,1,Z1,Q3,2024-04-19,Heteropogon contortus,Moderate,5.8,
E,1,Z1,Q3,2024-04-19,Eragrostis superba,Moderate,6.2,
E,1,Z1,Q3,2024-04-19,Eragrostis gummiflua,Low,6.2,
E,1,Z1,Q4,2024-04-19,Heteropogon contortus,Moderate,3.2,
E,1,Z1,Q4,2024-04-19,Panicum maximum,High,3.2,
E,1,Z1,Q4,2024-04-19,,,3.2,
E,1,Z1,Q4,2024-04-19,,,3.2,
E,1,Z1,Q5,2024-04-19,Brachiaria nigropedata,High,2.5,
E,1,Z1,Q5,2024-04-19,Aristida adscensionis,Low,3.9,
E,1,Z1,Q5,2024-04-19,Eragrostis gummiflua,Low,3.6,
E,1,Z1,Q5,2024-04-19,Heteropogon contortus,Moderate,3.9,
E,1,Z1,Q5,2024-04-19,Eragrostis rigidior,Moderate,,
E,1,Z2,Q1,2024-04-19,Panicum maximum,High,10.3,
E,1,Z2,Q1,2024-04-19,Eragrostis gummiflua,Low,10.1,
E,1,Z2,Q1,2024-04-19,Aristida adscensionis,Low,9.5,
E,1,Z2,Q1,2024-04-19,Pogonarthria squarrosa ,Low,9,
E,1,Z2,Q2,2024-04-19,Digitaria eriantha,High,10.2,
E,1,Z2,Q2,2024-04-19,Eragrostis rigidior,Moderate,12.4,
E,1,Z2,Q2,2024-04-19,,,19.2,
E,1,Z2,Q2,2024-04-19,,,18.7,
E,1,Z2,Q3,2024-04-19,Digitaria eriantha,High,11.2,
E,1,Z2,Q3,2024-04-19,Heteropogon contortus,Moderate,10.4,
E,1,Z2,Q3,2024-04-19,,,10.7,
E,1,Z2,Q3,2024-04-19,,,9.9,
E,1,Z2,Q4,2024-04-19,Andropogon eucomus,Low,8.6,
E,1,Z2,Q4,2024-04-19,Aristida adscensionis,Low,9.2,
E,1,Z2,Q4,2024-04-19,Pogonarthria squarrosa ,Low,10.2,
E,1,Z2,Q4,2024-04-19,,,10.5,
E,1,Z2,Q5,2024-04-19,Digitaria eriantha,High,2.5,
E,1,Z2,Q5,2024-04-19,,,4.1,
E,1,Z2,Q5,2024-04-19,,,4.6,
E,1,Z2,Q5,2024-04-19,,,4.8,
E,1,Z3,Q1,2024-04-19,Panicum maximum,High,6.7,
E,1,Z3,Q1,2024-04-19,,,10.6,
E,1,Z3,Q1,2024-04-19,,,9.9,
E,1,Z3,Q1,2024-04-19,,,9.1,
E,1,Z3,Q2,2024-04-19,Panicum maximum,High,3.2,
E,1,Z3,Q2,2024-04-19,Heteropogon contortus,Moderate,9.7,
E,1,Z3,Q2,2024-04-19,Eragrostis rigidior,Moderate,9,
E,1,Z3,Q2,2024-04-19,,,7.6,
E,1,Z3,Q3,2024-04-19,Digitaria eriantha,High,8.9,
E,1,Z3,Q3,2024-04-19,Eragrostis rigidior,Moderate,12.6,
E,1,Z3,Q3,2024-04-19,Brachiaria nigropedata,High,12.7,
E,1,Z3,Q3,2024-04-19,,,11.1,
E,1,Z3,Q4,2024-04-19,Heteropogon contortus,Moderate,13.5,
E,1,Z3,Q4,2024-04-19,Digitaria eriantha,High,12,
E,1,Z3,Q4,2024-04-19,Eragrostis gummiflua,Low,11.1,
E,1,Z3,Q4,2024-04-19,Aristida adscensionis,Low,10.7,
E,1,Z3,Q5,2024-04-19,Brachiaria nigropedata,High,2.1,
E,1,Z3,Q5,2024-04-19,Aristida adscensionis,Low,5.6,
E,1,Z3,Q5,2024-04-19,Enteropogon macrostachyus,High,5.7,
E,1,Z3,Q5,2024-04-19,,,0,
E,1,Z4,Q1,2024-04-19,Digitaria eriantha,High,6.2,
E,1,Z4,Q1,2024-04-19,,,4.9,
E,1,Z4,Q1,2024-04-19,,,5.1,
E,1,Z4,Q1,2024-04-19,,,8.3,
E,1,Z4,Q2,2024-04-19,Digitaria eriantha,High,6.8,
E,1,Z4,Q2,2024-04-19,Aristida adscensionis,Low,5.7,
E,1,Z4,Q2,2024-04-19,Pogonarthria squarrosa ,Low,3.9,
E,1,Z4,Q2,2024-04-19,Chloris virgata,Moderate,3.8,
E,1,Z4,Q3,2024-04-19,Digitaria eriantha,High,11.9,
E,1,Z4,Q3,2024-04-19,Aristida adscensionis,Low,14.2,
E,1,Z4,Q3,2024-04-19,,,12.1,
E,1,Z4,Q3,2024-04-19,,,12,
E,1,Z4,Q4,2024-04-19,Digitaria eriantha,High,10.9,
E,1,Z4,Q4,2024-04-19,Eragrostis gummiflua,Low,6,
E,1,Z4,Q4,2024-04-19,Andropogon eucomus,Low,12.4,
E,1,Z4,Q4,2024-04-19,Eragrostis superba,Moderate,11.5,
E,1,Z4,Q4,2024-04-19,Digitaria eriantha,High,7.3,
E,1,Z4,Q5,2024-04-19,Panicum maximum,High,17.7,
E,1,Z4,Q5,2024-04-17,,,18,
E,1,Z4,Q5,2024-04-17,,,16.5,
E,1,Z4,Q5,2024-04-17,,,0,
E,2,Z1,Q1,2024-04-17,Panicum maximum,High,8.3,
E,2,Z1,Q1,2024-04-17,,,8.7,
E,2,Z1,Q1,2024-04-17,,,8.1,
E,2,Z1,Q1,2024-04-17,,,8.1,
E,2,Z1,Q2,2024-04-17,Heteropogon contortus,Moderate,4.1,
E,2,Z1,Q2,2024-04-17,Enteropogon macrostachyus,High,3.4,
E,2,Z1,Q2,2024-04-17,,,3.4,
E,2,Z1,Q2,2024-04-17,,,5.1,
E,2,Z1,Q3,2024-04-17,Urochloa mosambicensis,Moderate,5.6,
E,2,Z1,Q3,2024-04-17,Eragrostis gummiflua,Low,4.6,
E,2,Z1,Q3,2024-04-17,Aristida adscensionis,Low,0,
E,2,Z1,Q3,2024-04-17,,,7.3,
E,2,Z1,Q4,2024-04-17,,,0,
E,2,Z1,Q4,2024-04-17,,,0,
E,2,Z1,Q4,2024-04-17,,,0,
E,2,Z1,Q4,2024-04-17,,,0,
E,2,Z1,Q5,2024-04-17,Panicum maximum,High,4.7,
E,2,Z1,Q5,2024-04-17,Heteropogon contortus,Moderate,4.6,
E,2,Z1,Q5,2024-04-17,Enteropogon macrostachyus,High,4.4,
E,2,Z1,Q5,2024-04-17,,,4.7,
E,2,Z2,Q1,2024-04-17,Urochloa mosambicensis,Moderate,11.3,
E,2,Z2,Q1,2024-04-17,Enteropogon macrostachyus,High,11.1,
E,2,Z2,Q1,2024-04-17,Eragrostis gummiflua,Low,10.9,
E,2,Z2,Q1,2024-04-17,Heteropogon contortus,Moderate,10.7,
E,2,Z2,Q2,2024-04-17,Enteropogon macrostachyus,High,11.3,
E,2,Z2,Q2,2024-04-17,Eragrostis gummiflua,Low,12.9,
E,2,Z2,Q2,2024-04-17,Eragrostis rigidior,Moderate,12.5,
E,2,Z2,Q2,2024-04-17,,,12.7,
E,2,Z2,Q3,2024-04-17,Heteropogon contortus,Moderate,10.9,
E,2,Z2,Q3,2024-04-17,Enteropogon macrostachyus,High,10.7,
E,2,Z2,Q3,2024-04-17,,,11.3,
E,2,Z2,Q3,2024-04-17,,,12.7,
E,2,Z2,Q4,2024-04-17,Enteropogon macrostachyus,High,12.3,
E,2,Z2,Q4,2024-04-17,Panicum maximum,High,11.9,
E,2,Z2,Q4,2024-04-17,Aristida adscensionis,Low,11.4,
E,2,Z2,Q4,2024-04-17,,,11.2,
E,2,Z2,Q5,2024-04-17,Heteropogon contortus,Moderate,10.8,
E,2,Z2,Q5,2024-04-17,Urochloa mosambicensis,Moderate,10.6,
E,2,Z2,Q5,2024-04-17,,,4.6,
E,2,Z2,Q5,2024-04-17,,,4.7,
E,2,Z3,Q1,2024-04-17,Panicum maximum,High,4.2,
E,2,Z3,Q1,2024-04-17,Heteropogon contortus,Moderate,4,
E,2,Z3,Q1,2024-04-17,,,5.8,
E,2,Z3,Q1,2024-04-17,,,5.5,
E,2,Z3,Q2,2024-04-17,Heteropogon contortus,High,2.5,
E,2,Z3,Q2,2024-04-17,Eragrostis rigidior,Moderate,3.5,
E,2,Z3,Q2,2024-04-17,,,0,
E,2,Z3,Q2,2024-04-17,,,0,
E,2,Z3,Q3,2024-04-17,Panicum maximum,High,7.6,
E,2,Z3,Q3,2024-04-17,Enteropogon macrostachyus,High,8.3,
E,2,Z3,Q3,2024-04-17,,,7.6,
E,2,Z3,Q3,2024-04-17,,,9.2,
E,2,Z3,Q4,2024-04-17,Panicum maximum,High,8.7,
E,2,Z3,Q4,2024-04-17,,,4,
E,2,Z3,Q4,2024-04-17,,,15.1,
E,2,Z3,Q4,2024-04-17,,,15.3,
E,2,Z3,Q5,2024-04-17,Enteropogon macrostachyus,High,6.3,
E,2,Z3,Q5,2024-04-17,Panicum maximum,High,6.1,
E,2,Z3,Q5,2024-04-17,,,5.7,
E,2,Z3,Q5,2024-04-17,,,6.7,
E,2,Z4,Q1,2024-04-17,Enteropogon macrostachyus,High,10.2,
E,2,Z4,Q1,2024-04-17,Panicum maximum,High,11.2,
E,2,Z4,Q1,2024-04-17,,,10.7,
E,2,Z4,Q1,2024-04-17,,,12.6,
E,2,Z4,Q2,2024-04-17,Enteropogon macrostachyus,High,5.3,
E,2,Z4,Q2,2024-04-17,Panicum maximum,High,6.1,
E,2,Z4,Q2,2024-04-17,,,9.3,
E,2,Z4,Q2,2024-04-17,,,10.8,
E,2,Z4,Q3,2024-04-17,Heteropogon contortus,Moderate,23.3,
E,2,Z4,Q3,2024-04-17,Panicum maximum,High,19,
E,2,Z4,Q3,2024-04-17,,,16.7,
E,2,Z4,Q3,2024-04-17,,,19.9,
E,2,Z4,Q4,2024-04-17,Pogonarthria squarrosa ,Low,17,
E,2,Z4,Q4,2024-04-17,Aristida adscensionis,Low,15.1,
E,2,Z4,Q4,2024-04-17,Heteropogon contortus,Moderate,13.7,
E,2,Z4,Q4,2024-04-17,Eragrostis rigidior,Moderate,17.9,
E,2,Z4,Q5,2024-04-17,Aristida adscensionis,Low,12,
E,2,Z4,Q5,2024-04-17,Heteropogon contortus,Moderate,11.4,
E,2,Z4,Q5,2024-04-17,Eragrostis rigidior,Moderate,10.9,
E,2,Z4,Q5,2024-04-17,Setaria incrassata,High,10.3,
E,2,Z4,Q5,2024-04-17,Eragrostis gummiflua,Low,,
E,3,Z1,Q1,2024-04-17,Heteropogon contortus,Moderate,3.3,
E,3,Z1,Q1,2024-04-17,Urochloa mosambicensis,Moderate,9.5,
E,3,Z1,Q1,2024-04-17,,,10,
E,3,Z1,Q1,2024-04-17,,,15.9,
E,3,Z1,Q2,2024-04-17,Panicum maximum,High,4.4,
E,3,Z1,Q2,2024-04-17,Aristida adscensionis,Low,3.6,
E,3,Z1,Q2,2024-04-17,Heteropogon contortus,Moderate,3.3,
E,3,Z1,Q2,2024-04-17,Eragrostis rigidior,Moderate,5.2,
E,3,Z1,Q3,2024-04-17,Panicum maximum,High,11.4,
E,3,Z1,Q3,2024-04-17,Heteropogon contortus,Moderate,9,
E,3,Z1,Q3,2024-04-17,,,8.5,
E,3,Z1,Q3,2024-04-17,,,8.5,
E,3,Z1,Q4,2024-04-17,Panicum maximum,High,6.7,
E,3,Z1,Q4,2024-04-17,Digitaria eriantha,High,8.5,
E,3,Z1,Q4,2024-04-17,,,9.4,
E,3,Z1,Q4,2024-04-17,,,7,
E,3,Z1,Q5,2024-04-17,Urochloa mosambicensis,Moderate,3,
E,3,Z1,Q5,2024-04-17,Aristida adscensionis,Low,4.2,
E,3,Z1,Q5,2024-04-17,Heteropogon contortus,Moderate,4.2,
E,3,Z1,Q5,2024-04-17,Cymbopogon excavatus,Low,4.6,
E,3,Z1,Q5,2024-04-17,Eragrostis gummiflua,Low,,
E,3,Z2,Q1,2024-04-17,Urochloa mosambicensis,,2,
E,3,Z2,Q1,2024-04-17,,,2,
E,3,Z2,Q1,2024-04-17,,,2,
E,3,Z2,Q1,2024-04-17,,,2,
E,3,Z2,Q2,2024-04-17,Aristida diffusa,,9.7,
E,3,Z2,Q2,2024-04-17,Panicum maximum,,8.9,
E,3,Z2,Q2,2024-04-17,Aristida adscensionis,,8.4,
E,3,Z2,Q2,2024-04-17,Eragrostis rigidior,,7.8,
E,3,Z2,Q3,2024-04-17,Panicum maximum,,11.5,
E,3,Z2,Q3,2024-04-17,,,11.9,
E,3,Z2,Q3,2024-04-17,,,11.5,
E,3,Z2,Q3,2024-04-17,,,11.2,
E,3,Z2,Q4,2024-04-17,Panicum maximum,,24.4,
E,3,Z2,Q4,2024-04-17,Enteropogon macrostachyus,,15,
E,3,Z2,Q4,2024-04-17,,,12,
E,3,Z2,Q4,2024-04-17,,,14.6,
E,3,Z2,Q5,2024-04-17,Panicum maximum,,5.8,
E,3,Z2,Q5,2024-04-17,,,3.7,
E,3,Z2,Q5,2024-04-17,,,5.6,
E,3,Z2,Q5,2024-04-17,,,5.5,
E,3,Z3,Q1,2024-04-17,Eragrostis rigidior,Moderate,3,
E,3,Z3,Q1,2024-04-17,Heteropogon contortus,Moderate,4.4,
E,3,Z3,Q1,2024-04-17,Cymbopogon excavatus,Low,9.6,
E,3,Z3,Q1,2024-04-17,,,10.4,
E,3,Z3,Q2,2024-04-17,Heteropogon contortus,Moderate,12,
E,3,Z3,Q2,2024-04-17,Urochloa mosambicensis,Moderate,12.1,
E,3,Z3,Q2,2024-04-17,Panicum maximum,High,12.7,
E,3,Z3,Q2,2024-04-17,,,10.5,
E,3,Z3,Q3,2024-04-17,Eragrostis rigidior,Moderate,0,
E,3,Z3,Q3,2024-04-17,Heteropogon contortus,Moderate,1.7,
E,3,Z3,Q3,2024-04-17,Panicum maximum,High,1.8,
E,3,Z3,Q3,2024-04-17,Eragrostis superba,Moderate,5.2,
E,3,Z3,Q3,2024-04-17,Eragrostis gummiflua,Low,,
E,3,Z3,Q3,2024-04-17,Aristida adscensionis,Low,,
E,3,Z3,Q3,2024-04-17,Pogonarthria squarrosa ,Low,,
E,3,Z3,Q4,2024-04-17,Eragrostis rigidior,Moderate,6.5,
E,3,Z3,Q4,2024-04-17,Heteropogon contortus,Moderate,4.3,
E,3,Z3,Q4,2024-04-17,Eragrostis gummiflua,Low,7.1,
E,3,Z3,Q4,2024-04-17,Aristida adscensionis,Low,8.3,
E,3,Z3,Q5,2024-04-17,Heteropogon contortus,Moderate,5.3,
E,3,Z3,Q5,2024-04-17,Eragrostis gummiflua,Low,4.6,
E,3,Z3,Q5,2024-04-17,,,4.1,
E,3,Z3,Q5,2024-04-17,,,4.5,
E,3,Z4,Q1,2024-04-17,Cymbopogon excavatus,Low,4.5,
E,3,Z4,Q1,2024-04-17,Heteropogon contortus,Moderate,4.5,
E,3,Z4,Q1,2024-04-17,Urochloa mosambicensis,Moderate,9.9,
E,3,Z4,Q1,2024-04-17,,,12.9,
E,3,Z4,Q2,2024-04-17,Panicum maximum,High,11.7,
E,3,Z4,Q2,2024-04-17,,,10.8,
E,3,Z4,Q2,2024-04-17,,,8.4,
E,3,Z4,Q2,2024-04-17,,,9.9,
E,3,Z4,Q3,2024-04-17,Heteropogon contortus,Moderate,18.2,
E,3,Z4,Q3,2024-04-17,,,22.3,
E,3,Z4,Q3,2024-04-17,,,17.6,
E,3,Z4,Q3,2024-04-17,,,17.5,
E,3,Z4,Q4,2024-04-17,Panicum maximum,High,4.3,
E,3,Z4,Q4,2024-04-17,Eragrostis rigidior,Moderate,4.5,
E,3,Z4,Q4,2024-04-17,Eragrostis gummiflua,Low,6.8,
E,3,Z4,Q4,2024-04-17,,,6.2,
E,3,Z4,Q5,2024-04-17,Panicum maximum,High,8.5,
E,3,Z4,Q5,2024-04-17,Eragrostis rigidior,Moderate,8.3,
E,3,Z4,Q5,2024-04-17,,,7.4,
E,3,Z4,Q5,2024-04-17,,,7.9,
E,4,Z1,Q1,2024-04-16,Heteropogon contortus,High,5.4,
E,4,Z1,Q1,2024-04-16,,,6.1,
E,4,Z1,Q1,2024-04-16,,,6.7,
E,4,Z1,Q1,2024-04-16,,,6.6,
E,4,Z1,Q2,2024-04-16,Panicum maximum,High,7,
E,4,Z1,Q2,2024-04-16,,,7.6,
E,4,Z1,Q2,2024-04-16,,,5.7,
E,4,Z1,Q2,2024-04-16,,,5.6,
E,4,Z1,Q3,2024-04-16,Digitaria eriantha,High,2.7,
E,4,Z1,Q3,2024-04-16,Heteropogon contortus,Moderate,2.6,
E,4,Z1,Q3,2024-04-16,Eragrostis gummiflua,Low,2.6,
E,4,Z1,Q3,2024-04-16,Aristida adscensionis,Low,2.6,
E,4,Z1,Q4,2024-04-16,Heteropogon contortus,Moderate,8.3,
E,4,Z1,Q4,2024-04-16,,,8.1,
E,4,Z1,Q4,2024-04-16,,,8,
E,4,Z1,Q4,2024-04-16,,,7.7,
E,4,Z1,Q5,2024-04-16,Enteropogon macrostachyus,High,13.3,
E,4,Z1,Q5,2024-04-16,,,15.4,
E,4,Z1,Q5,2024-04-16,,,13.9,
E,4,Z1,Q5,2024-04-16,,,13.6,
E,4,Z2,Q1,2024-04-16,Heteropogon contortus,Moderate,5.2,
E,4,Z2,Q1,2024-04-16,Aristida adscensionis,Low,14.8,
E,4,Z2,Q1,2024-04-16,,,14.6,
E,4,Z2,Q1,2024-04-16,,,14.4,
E,4,Z2,Q2,2024-04-16,Heteropogon contortus,Moderate,3,
E,4,Z2,Q2,2024-04-16,Eragrostis gummiflua,Low,3.6,
E,4,Z2,Q2,2024-04-16,Aristida adscensionis,Low,3.8,
E,4,Z2,Q2,2024-04-16,Eragrostis rigidior,Moderate,5.6,
E,4,Z2,Q3,2024-04-16,Heteropogon contortus,Moderate,8.1,
E,4,Z2,Q3,2024-04-16,,,6.5,
E,4,Z2,Q3,2024-04-16,,,6.3,
E,4,Z2,Q3,2024-04-16,,,6.1,
E,4,Z2,Q4,2024-04-16,Heteropogon contortus,Moderate,6.5,
E,4,Z2,Q4,2024-04-16,,,6.6,
E,4,Z2,Q4,2024-04-16,,,9.4,
E,4,Z2,Q4,2024-04-16,,,10.3,
E,4,Z2,Q5,2024-04-16,Heteropogon contortus,Moderate,10.4,
E,4,Z2,Q5,2024-04-16,Cymbopogon excavatus,Low,7.4,
E,4,Z2,Q5,2024-04-16,,,7.6,
E,4,Z2,Q5,2024-04-16,,,6.8,
E,4,Z3,Q1,2024-04-16,Panicum maximum,High,9.8,
E,4,Z3,Q1,2024-04-16,,,11.7,
E,4,Z3,Q1,2024-04-16,,,11.3,
E,4,Z3,Q1,2024-04-16,,,12.3,
E,4,Z3,Q2,2024-04-16,Pogonarthria squarrosa ,Low,13.2,
E,4,Z3,Q2,2024-04-16,Panicum maximum,High,5.6,
E,4,Z3,Q2,2024-04-16,Aristida adscensionis,Low,2.8,
E,4,Z3,Q2,2024-04-16,,,5,
E,4,Z3,Q3,2024-04-16,Heteropogon contortus,Moderate,20.3,
E,4,Z3,Q3,2024-04-16,,,16,
E,4,Z3,Q3,2024-04-16,,,16.9,
E,4,Z3,Q3,2024-04-16,,,14.9,
E,4,Z3,Q4,2024-04-16,Heteropogon contortus,Moderate,7.1,
E,4,Z3,Q4,2024-04-16,Eragrostis gummiflua,Low,6.9,
E,4,Z3,Q4,2024-04-16,Eragrostis rigidior,Moderate,7.1,
E,4,Z3,Q4,2024-04-16,,,7.2,
E,4,Z3,Q5,2024-04-16,Panicum maximum,High,6.6,
E,4,Z3,Q5,2024-04-16,,,3.5,
E,4,Z3,Q5,2024-04-16,,,6.3,
E,4,Z3,Q5,2024-04-16,,,12.9,
E,4,Z4,Q1,2024-04-16,Heteropogon contortus,Moderate,8.1,
E,4,Z4,Q1,2024-04-16,Enteropogon macrostachyus,High,7.5,
E,4,Z4,Q1,2024-04-16,Urochloa mosambicensis,Moderate,6.8,
E,4,Z4,Q1,2024-04-16,,,6.3,
E,4,Z4,Q2,2024-04-16,Eragrostis rigidior,Moderate,3.1,
E,4,Z4,Q2,2024-04-16,,,2.4,
E,4,Z4,Q2,2024-04-16,,,0,
E,4,Z4,Q2,2024-04-16,,,0,
E,4,Z4,Q3,2024-04-16,Panicum maximum,High,6.1,
E,4,Z4,Q3,2024-04-16,Heteropogon contortus,Moderate,5.3,
E,4,Z4,Q3,2024-04-16,Eragrostis rigidior,Moderate,7.3,
E,4,Z4,Q3,2024-04-16,,,10.2,
E,4,Z4,Q4,2024-04-16,Heteropogon contortus,Moderate,13.5,
E,4,Z4,Q4,2024-04-16,,,15.7,
E,4,Z4,Q4,2024-04-16,,,18.8,
E,4,Z4,Q4,2024-04-16,,,19,
E,4,Z4,Q5,2024-04-16,Enteropogon macrostachyus,High,7,
E,4,Z4,Q5,2024-04-16,Urochloa mosambicensis,Moderate,5.3,
E,4,Z4,Q5,2024-04-16,Heteropogon contortus,Moderate,5.5,
E,4,Z4,Q5,2024-04-16,,,6,
E,5,Z1,Q1,2024-04-19,Eragrostis rigidior,Moderate,5.8,
E,5,Z1,Q1,2024-04-19,Brachiaria nigropedata,High,5.8,
E,5,Z1,Q1,2024-04-19,Heteropogon contortus,Moderate,9.8,
E,5,Z1,Q1,2024-04-19,Enteropogon macrostachyus,High,8.5,
E,5,Z1,Q1,2024-04-19,Pogonarthria squarrosa ,Low,,
E,5,Z1,Q2,2024-04-19,Digitaria eriantha,High,15.3,
E,5,Z1,Q2,2024-04-19,Panicum maximum,High,15.8,
E,5,Z1,Q2,2024-04-19,Heteropogon contortus,Moderate,13.8,
E,5,Z1,Q2,2024-04-19,Eragrostis gummiflua,Low,14.5,
E,5,Z1,Q3,2024-04-19,Enteropogon macrostachyus,High,8.7,
E,5,Z1,Q3,2024-04-19,Panicum maximum,High,11.4,
E,5,Z1,Q3,2024-04-19,,,13.4,
E,5,Z1,Q3,2024-04-19,,,11.4,
E,5,Z1,Q4,2024-04-19,Aristida adscensionis,Low,8.7,
E,5,Z1,Q4,2024-04-19,Heteropogon contortus,Moderate,8.5,
E,5,Z1,Q4,2024-04-19,Cymbopogon excavatus,Low,8.5,
E,5,Z1,Q4,2024-04-19,,,8.3,
E,5,Z1,Q5,2024-04-19,Heteropogon contortus,Moderate,10,
E,5,Z1,Q5,2024-04-19,Eragrostis rigidior,Moderate,10.6,
E,5,Z1,Q5,2024-04-19,,,10.4,
E,5,Z1,Q5,2024-04-19,,,10.5,
E,5,Z2,Q1,2024-04-19,Panicum maximum,High,8.9,
E,5,Z2,Q1,2024-04-19,,,9.1,
E,5,Z2,Q1,2024-04-19,,,9.7,
E,5,Z2,Q1,2024-04-19,,,10.3,
E,5,Z2,Q2,2024-04-19,Panicum maximum,High,10.8,
E,5,Z2,Q2,2024-04-19,Enteropogon macrostachyus,High,10.8,
E,5,Z2,Q2,2024-04-19,Heteropogon contortus,Moderate,8.9,
E,5,Z2,Q2,2024-04-19,,,7.7,
E,5,Z2,Q3,2024-04-19,Brachiaria nigropedata,High,12.2,
E,5,Z2,Q3,2024-04-19,Heteropogon contortus,Moderate,11.3,
E,5,Z2,Q3,2024-04-19,Digitaria eriantha,High,10.5,
E,5,Z2,Q3,2024-04-19,,,10.5,
