Site,Plot,Subplot,Quadrat,Spp_name,DPM Height
E,2,Z2,Q5,Urochloa mosambicensis,10.6
E,2,Z2,Q5,,4.6
E,2,Z2,Q5,,4.7
E,2,Z3,Q1,Panicum maximum,4.2
E,2,Z3,Q1,Heteropogon contortus,4
E,2,Z3,Q1,,5.8
E,2,Z3,Q1,,5.5
E,2,Z3,Q2,Heteropogon contortus,2.5
E,2,Z3,Q2,Eragrostis rigidior,3.5
E,2,Z3,Q2,,0
E,2,Z3,Q2,,0
E,2,Z3,Q3,Panicum maximum,7.6
E,2,Z3,Q3,Enteropogon macrostachyus,8.3
E,2,Z3,Q3,,7.6
E,2,Z3,Q3,,9.2
E,2,Z3,Q4,Panicum maximum,8.7
E,2,Z3,Q4,,4
E,2,Z3,Q4,,15.1
E,2,Z3,Q4,,15.3
E,2,Z3,Q5,Enteropogon macrostachyus,6.3
E,2,Z3,Q5,Panicum maximum,6.1
E,2,Z3,Q5,,5.7
E,2,Z3,Q5,,6.7
E,2,Z4,Q1,Enteropogon macrostachyus,10.2
E,2,Z4,Q1,Panicum maximum,11.2
E,2,Z4,Q1,,10.7
E,2,Z4,Q1,,12.6
E,2,Z4,Q2,Enteropogon macrostachyus,5.3
E,2,Z4,Q2,Panicum maximum,6.1
E,2,Z4,Q2,,9.3
E,2,Z4,Q2,,10.8
E,2,Z4,Q3,Heteropogon contortus,23.3
E,2,Z4,Q3,Panicum maximum,19
E,2,Z4,Q3,,16.7
E,2,Z4,Q3,,19.9
E,2,Z4,Q4,Pogonarthria squarrosa ,17
E,2,Z4,Q4,Aristida adscensionis,15.1
E,2,Z4,Q4,Heteropogon contortus,13.7
E,2,Z4,Q4,Eragrostis rigidior,17.9
E,2,Z4,Q5,Aristida adscensionis,12
E,2,Z4,Q5,Heteropogon contortus,11.4
E,2,Z4,Q5,Eragrostis rigidior,10.9
E,2,Z4,Q5,Setaria incrassata,10.3
E,2,Z4,Q5,Eragrostis gummiflua,
E,3,Z1,Q1,Heteropogon contortus,3.3
E,3,Z1,Q1,Urochloa mosambicensis,9.5
E,3,Z1,Q1,,10
E,3,Z1,Q1,,15.9
E,3,Z1,Q2,Panicum maximum,4.4
E,3,Z1,Q2,Aristida adscensionis,3.6
E,3,Z1,Q2,Heteropogon contortus,3.3
E,3,Z1,Q2,Eragrostis rigidior,5.2
E,3,Z1,Q3,Panicum maximum,11.4
E,3,Z1,Q3,Heteropogon contortus,9
E,3,Z1,Q3,,8.5
E,3,Z1,Q3,,8.5
E,3,Z1,Q4,Panicum maximum,6.7
E,3,Z1,Q4,Digitaria eriantha,8.5
E,3,Z1,Q4,,9.4
E,3,Z1,Q4,,7
E,3,Z1,Q5,Urochloa mosambicensis,3
E,3,Z1,Q5,Aristida adscensionis,4.2
E,3,Z1,Q5,Heteropogon contortus,4.2
E,3,Z1,Q5,Cymbopogon excavatus,4.6
E,3,Z1,Q5,Eragrostis gummiflua,
E,3,Z2,Q1,Urochloa mosambicensis,2
E,3,Z2,Q1,,2
E,3,Z2,Q1,,2
E,3,Z2,Q1,,2
E,3,Z2,Q2,Aristida diffusa,9.7
E,3,Z2,Q2,Panicum maximum,8.9
E,3,Z2,Q2,Aristida adscensionis,8.4
E,3,Z2,Q2,Eragrostis rigidior,7.8
E,3,Z2,Q3,Panicum maximum,11.5
E,3,Z2,Q3,,11.9
E,3,Z2,Q3,,11.5
E,3,Z2,Q3,,11.2
E,3,Z2,Q4,Panicum maximum,24.4
E,3,Z2,Q4,Enteropogon macrostachyus,15
E,3,Z2,Q4,,12
E,3,Z2,Q4,,14.6
E,3,Z2,Q5,Panicum maximum,5.8
E,3,Z2,Q5,,3.7
E,3,Z2,Q5,,5.6
E,3,Z2,Q5,,5.5
E,3,Z3,Q1,Eragrostis rigidior,3
E,3,Z3,Q1,Heteropogon contortus,4.4
E,3,Z3,Q1,Cymbopogon excavatus,9.6
E,3,Z3,Q1,,10.4
E,3,Z3,Q2,Heteropogon contortus,12
E,3,Z3,Q2,Urochloa mosambicensis,12.1
E,3,Z3,Q2,Panicum maximum,12.7
E,3,Z3,Q2,,10.5
E,3,Z3,Q3,Eragrostis rigidior,0
E,3,Z3,Q3,Heteropogon contortus,1.7
E,3,Z3,Q3,Panicum maximum,1.8
E,3,Z3,Q3,Eragrostis superba,5.2
E,3,Z3,Q3,Eragrostis gummiflua,
E,3,Z3,Q3,Aristida adscensionis,
E,3,Z3,Q3,Pogonarthria squarrosa ,
E,3,Z3,Q4,Eragrostis rigidior,6.5
E,3,Z3,Q4,Heteropogon contortus,4.3
E,3,Z3,Q4,Eragrostis gummiflua,7.1
E,3,Z3,Q4,Aristida adscensionis,8.3
E,3,Z3,Q5,Heteropogon contortus,5.3
E,3,Z3,Q5,Eragrostis gummiflua,4.6
E,3,Z3,Q5,,4.1
E,3,Z3,Q5,,4.5
E,3,Z4,Q1,Cymbopogon excavatus,4.5
E,3,Z4,Q1,Heteropogon contortus,4.5
E,3,Z4,Q1,Urochloa mosambicensis,9.9
E,3,Z4,Q1,,12.9
E,3,Z4,Q2,Panicum maximum,11.7
E,3,Z4,Q2,,10.8
E,3,Z4,Q2,,8.4
E,3,Z4,Q2,,9.9
E,3,Z4,Q3,Heteropogon contortus,18.2
E,3,Z4,Q3,,22.3
E,3,Z4,Q3,,17.6
E,3,Z4,Q3,,17.5
E,3,Z4,Q4,Panicum maximum,4.3
E,3,Z4,Q4,Eragrostis rigidior,4.5
E,3,Z4,Q4,Eragrostis gummiflua,6.8
E,3,Z4,Q4,,6.2
E,3,Z4,Q5,Panicum maximum,8.5
E,3,Z4,Q5,Eragrostis rigidior,8.3
E,3,Z4,Q5,,7.4
E,3,Z4,Q5,,7.9
E,4,Z1,Q1,Heteropogon contortus,5.4
E,4,Z1,Q1,,6.1
E,4,Z1,Q1,,6.7
E,4,Z1,Q1,,6.6
E,4,Z1,Q2,Panicum maximum,7
E,4,Z1,Q2,,7.6
E,4,Z1,Q2,,5.7
E,4,Z1,Q2,,5.6
E,4,Z1,Q3,Digitaria eriantha,2.7
E,4,Z1,Q3,Heteropogon contortus,2.6
E,4,Z1,Q3,Eragrostis gummiflua,2.6
E,4,Z1,Q3,Aristida adscensionis,2.6
E,4,Z1,Q4,Heteropogon contortus,8.3
E,4,Z1,Q4,,8.1
E,4,Z1,Q4,,8
E,4,Z1,Q4,,7.7
E,4,Z1,Q5,Enteropogon macrostachyus,13.3
E,4,Z1,Q5,,15.4
E,4,Z1,Q5,,13.9
E,4,Z1,Q5,,13.6
E,4,Z2,Q1,Heteropogon contortus,5.2
E,4,Z2,Q1,Aristida adscensionis,14.8
E,4,Z2,Q1,,14.6
E,4,Z2,Q1,,14.4
E,4,Z2,Q2,Heteropogon contortus,3
E,4,Z2,Q2,Eragrostis gummiflua,3.6
E,4,Z2,Q2,Aristida adscensionis,3.8
E,4,Z2,Q2,Eragrostis rigidior,5.6
E,4,Z2,Q3,Heteropogon contortus,8.1
E,4,Z2,Q3,,6.5
E,4,Z2,Q3,,6.3
E,4,Z2,Q3,,6.1
E,4,Z2,Q4,Heteropogon contortus,6.5
E,4,Z2,Q4,,6.6
E,4,Z2,Q4,,9.4
E,4,Z2,Q4,,10.3
E,4,Z2,Q5,Heteropogon contortus,10.4
E,4,Z2,Q5,Cymbopogon excavatus,7.4
E,4,Z2,Q5,,7.6
E,4,Z2,Q5,,6.8
E,4,Z3,Q1,Panicum maximum,9.8
E,4,Z3,Q1,,11.7
E,4,Z3,Q1,,11.3
E,4,Z3,Q1,,12.3
E,4,Z3,Q2,Pogonarthria squarrosa ,13.2
E,4,Z3,Q2,Panicum maximum,5.6
E,4,Z3,Q2,Aristida adscensionis,2.8
E,4,Z3,Q2,,5
E,4,Z3,Q3,Heteropogon contortus,20.3
E,4,Z3,Q3,,16
E,4,Z3,Q3,,16.9
E,4,Z3,Q3,,14.9
E,4,Z3,Q4,Heteropogon contortus,7.1
E,4,Z3,Q4,Eragrostis gummiflua,6.9
E,4,Z3,Q4,Eragrostis rigidior,7.1
E,4,Z3,Q4,,7.2
E,4,Z3,Q5,Panicum maximum,6.6
E,4,Z3,Q5,,3.5
E,4,Z3,Q5,,6.3
E,4,Z3,Q5,,12.9
E,4,Z4,Q1,Heteropogon contortus,8.1
E,4,Z4,Q1,Enteropogon macrostachyus,7.5
E,4,Z4,Q1,Urochloa mosambicensis,6.8
E,4,Z4,Q1,,6.3
E,4,Z4,Q2,Eragrostis rigidior,3.1
E,4,Z4,Q2,,2.4
E,4,Z4,Q2,,0
E,4,Z4,Q2,,0
E,4,Z4,Q3,Panicum maximum,6.1
E,4,Z4,Q3,Heteropogon contortus,5.3
E,4,Z4,Q3,Eragrostis rigidior,7.3
E,4,Z4,Q3,,10.2
E,4,Z4,Q4,Heteropogon contortus,13.5
E,4,Z4,Q4,,15.7
E,4,Z4,Q4,,18.8
E,4,Z4,Q4,,19
E,4,Z4,Q5,Enteropogon macrostachyus,7
E,4,Z4,Q5,Urochloa mosambicensis,5.3
E,4,Z4,Q5,Heteropogon contortus,5.5
E,4,Z4,Q5,,6
E,5,Z1,Q1,Eragrostis rigidior,5.8
E,5,Z1,Q1,Brachiaria nigropedata,5.8
E,5,Z1,Q1,Heteropogon contortus,9.8
E,5,Z1,Q1,Enteropogon macrostachyus,8.5
E,5,Z1,Q1,Pogonarthria squarrosa ,
E,5,Z1,Q2,Digitaria eriantha,15.3
E,5,Z1,Q2,Panicum maximum,15.8
E,5,Z1,Q2,Heteropogon contortus,13.8
E,5,Z1,Q2,Eragrostis gummiflua,14.5
E,5,Z1,Q3,Enteropogon macrostachyus,8.7
E,5,Z1,Q3,Panicum maximum,11.4
E,5,Z1,Q3,,13.4
E,5,Z1,Q3,,11.4
E,5,Z1,Q4,Aristida adscensionis,8.7
E,5,Z1,Q4,Heteropogon contortus,8.5
E,5,Z1,Q4,Cymbopogon excavatus,8.5
E,5,Z1,Q4,,8.3
E,5,Z1,Q5,Heteropogon contortus,10
E,5,Z1,Q5,Eragrostis rigidior,10.6
E,5,Z1,Q5,,10.4
E,5,Z1,Q5,,10.5
E,5,Z2,Q1,Panicum maximum,8.9
E,5,Z2,Q1,,9.1
E,5,Z2,Q1,,9.7
E,5,Z2,Q1,,10.3
E,5,Z2,Q2,Panicum maximum,10.8
E,5,Z2,Q2,Enteropogon macrostachyus,10.8
E,5,Z2,Q2,Heteropogon contortus,8.9
E,5,Z2,Q2,,7.7
E,5,Z2,Q3,Brachiaria nigropedata,12.2
E,5,Z2,Q3,Heteropogon contortus,11.3
E,5,Z2,Q3,Digitaria eriantha,10.5
E,5,Z2,Q3,,10.5
E,5,Z2,Q4,Eragrostis rigidior,12.9
E,5,Z2,Q4,Heteropogon contortus,15
E,5,Z2,Q4,Pogonarthria squarrosa ,14.3
E,5,Z2,Q4,Aristida adscensionis,5.6
E,5,Z2,Q5,Enteropogon macrostachyus,10.7
E,5,Z2,Q5,Heteropogon contortus,10.6
E,5,Z2,Q5,Aristida adscensionis,10.4
E,5,Z2,Q5,,10.1
E,5,Z3,Q1,Aristida adscensionis,10.6
E,5,Z3,Q1,Digitaria eriantha,10.2
E,5,Z3,Q1,Eragrostis gummiflua,10.5
E,5,Z3,Q1,,10.4
E,5,Z3,Q2,Eragrostis gummiflua,5.1
E,5,Z3,Q2,Eragrostis rigidior,13.2
E,5,Z3,Q2,Heteropogon contortus,11.4
E,5,Z3,Q2,Digitaria eriantha,19.9
E,5,Z3,Q2,Pogonarthria squarrosa ,
E,5,Z3,Q3,Heteropogon contortus,6.8
E,5,Z3,Q3,Digitaria eriantha,8.1
E,5,Z3,Q3,Panicum maximum,8.1
E,5,Z3,Q3,,8.8
E,5,Z3,Q4,Aristida adscensionis,6.3
E,5,Z3,Q4,Eragrostis gummiflua,6
E,5,Z3,Q4,Eragrostis rigidior,8.3
E,5,Z3,Q4,Heteropogon contortus,7.2
E,5,Z3,Q4,Enteropogon macrostachyus,
E,5,Z3,Q5,Aristida adscensionis,2.8
E,5,Z3,Q5,Heteropogon contortus,2.8
E,5,Z3,Q5,,2.8
E,5,Z3,Q5,,2.8
E,5,Z4,Q1,Heteropogon contortus,13.2
E,5,Z4,Q1,Enteropogon macrostachyus,12
E,5,Z4,Q1,,11.4
E,5,Z4,Q1,,11.6
E,5,Z4,Q2,Pogonarthria squarrosa ,8.3
E,5,Z4,Q2,Brachiaria nigropedata,8.4
E,5,Z4,Q2,,9.1
E,5,Z4,Q2,,10
E,5,Z4,Q3,Brachiaria nigropedata,13.2
E,5,Z4,Q3,Digitaria eriantha,12.7
E,5,Z4,Q3,Panicum maximum,12.2
E,5,Z4,Q3,,12.3
E,5,Z4,Q4,Enteropogon macrostachyus,11.6
E,5,Z4,Q4,Digitaria eriantha,12.2
E,5,Z4,Q4,Sporobolus africanus,12.3
E,5,Z4,Q4,,13.1
E,5,Z4,Q5,Enteropogon macrostachyus,5.1
E,5,Z4,Q5,Aristida adscensionis,12.8
E,5,Z4,Q5,Sporobolus ioclados,12.5
E,5,Z4,Q5,,12.1
F,1,Z1,Q1,Heteropogon contortus,4
F,1,Z1,Q1,Eragrostis rigidior,5.6
F,1,Z1,Q1,,3.8
F,1,Z1,Q1,,13.6
F,1,Z1,Q2,Heteropogon contortus,3.4
F,1,Z1,Q2,Eragrostis rigidior,20.7
F,1,Z1,Q2,Eragrostis gummiflua,7.8
F,1,Z1,Q2,,3.6
F,1,Z1,Q3,Aristida congesta C,3.5
F,1,Z1,Q3,Heteropogon contortus,4.7
F,1,Z1,Q3,Eragrostis rigidior,4.8
F,1,Z1,Q3,Eragrostis gummiflua,5.2
F,1,Z1,Q4,Aristida adscensionis,9
F,1,Z1,Q4,Eragrostis rigidior,12.7
F,1,Z1,Q4,Eragrostis gummiflua,12.8
F,1,Z1,Q4,Eragrostis superba,12.7
F,1,Z1,Q5,Eragrostis rigidior,5.5
F,1,Z1,Q5,Eragrostis gummiflua,5.9
F,1,Z1,Q5,Eragrostis superba,7.9
F,1,Z1,Q5,,7.5
F,1,Z2,Q1,Heteropogon contortus,4.9
F,1,Z2,Q1,Eragrostis rigidior,7.8
F,1,Z2,Q1,Eragrostis gummiflua,7.5
F,1,Z2,Q1,Digitaria eriantha,13.3
F,1,Z2,Q2,Heteropogon contortus,19.7
F,1,Z2,Q2,Eragrostis rigidior,10.5
F,1,Z2,Q2,Eragrostis gummiflua,20
F,1,Z2,Q2,Panicum maximum,22.5
F,1,Z2,Q3,Aristida junciformis,9.8
F,1,Z2,Q3,Digitaria eriantha,8.7
F,1,Z2,Q3,Heteropogon contortus,8.9
F,1,Z2,Q3,,8.2
F,1,Z2,Q4,Heteropogon contortus,8.6
F,1,Z2,Q4,Eragrostis rigidior,8.6
F,1,Z2,Q4,Eragrostis superba,8.3
F,1,Z2,Q4,Panicum maximum,7.7
F,1,Z2,Q5,Eragrostis rigidior,15.3
F,1,Z2,Q5,Eragrostis gummiflua,14.7
F,1,Z2,Q5,,13.6
F,1,Z2,Q5,,13.8
F,1,Z3,Q1,Heteropogon contortus,5.4
F,1,Z3,Q1,Eragrostis rigidior,5.1
F,1,Z3,Q1,Eragrostis gummiflua,4.6
F,1,Z3,Q1,Loudetia simplex,12.8
F,1,Z3,Q2,Eragrostis gummiflua,3.4
F,1,Z3,Q2,Aristida  canescens,4.8
F,1,Z3,Q2,,5.4
F,1,Z3,Q2,,7.8
F,1,Z3,Q3,Eragrostis gummiflua,2.2
F,1,Z3,Q3,,2.1
F,1,Z3,Q3,,2
F,1,Z3,Q3,,2.4
F,1,Z3,Q4,Digitaria eriantha,2.4
F,1,Z3,Q4,Brachiaria brizantha,4
F,1,Z3,Q4,Eragrostis rigidior,4.5
F,1,Z3,Q4,Heteropogon contortus,4.5
F,1,Z3,Q5,Eragrostis rigidior,3.4
F,1,Z3,Q5,Eragrostis gummiflua,4.3
F,1,Z3,Q5,,4.8
F,1,Z3,Q5,,5
F,1,Z4,Q1,Eragrostis gummiflua,1.6
F,1,Z4,Q1,Digitaria eriantha,3.3
F,1,Z4,Q1,Heteropogon contortus,3.7
F,1,Z4,Q1,,4.4
F,1,Z4,Q2,Eragrostis gummiflua,4.6
F,1,Z4,Q2,Eragrostis rigidior,4.7
F,1,Z4,Q2,Heteropogon contortus,5.1
F,1,Z4,Q2,Aristida congesta C,5.2
F,1,Z4,Q3,Eragrostis gummiflua,8.7
F,1,Z4,Q3,Aristida diffusa,6.6
F,1,Z4,Q3,,4.8
F,1,Z4,Q3,,5.1
F,1,Z4,Q4,Aristida congesta B,7.7
F,1,Z4,Q4,Heteropogon contortus,6.6
F,1,Z4,Q4,Eragrostis rigidior,7.9
F,1,Z4,Q4,Eragrostis gummiflua,7.8
F,1,Z4,Q4,Eragrostis superba,
F,1,Z4,Q5,Eragrostis gummiflua,3.6
F,1,Z4,Q5,Urochloa panicoides,3.5
F,1,Z4,Q5,Aristida diffusa,3.6
F,1,Z4,Q5,,3.6
F,2,Z1,Q1,Aristida congesta B,5.3
F,2,Z1,Q1,Heteropogon contortus,5.1
F,2,Z1,Q1,Eragrostis rigidior,5
F,2,Z1,Q1,Digitaria eriantha,4.8
F,2,Z1,Q2,Panicum maximum,5.6
F,2,Z1,Q2,,5.6
F,2,Z1,Q2,,5.6
F,2,Z1,Q2,,5.7
F,2,Z1,Q3,Cynodon dactylon ,8.4
F,2,Z1,Q3,Aristida congesta C,5.6
F,2,Z1,Q3,Eragrostis rigidior,6.4
F,2,Z1,Q3,,5.1
F,2,Z1,Q4,Cynodon dactylon ,9.7
F,2,Z1,Q4,Aristida congesta C,13.2
F,2,Z1,Q4,Digitaria eriantha,19.7
F,2,Z1,Q4,,22.1
F,2,Z1,Q5,Panicum maximum,13.1
F,2,Z1,Q5,Eragrostis rigidior,7
F,2,Z1,Q5,,6.5
F,2,Z1,Q5,,7.4
F,2,Z2,Q1,Eragrostis rigidior,6.9
F,2,Z2,Q1,Digitaria eriantha,6.3
F,2,Z2,Q1,,6.7
F,2,Z2,Q1,,6.4
F,2,Z2,Q2,Digitaria eriantha,4.7
F,2,Z2,Q2,Eragrostis rigidior,4.2
F,2,Z2,Q2,Eragrostis gummiflua,5.9
F,2,Z2,Q2,,4.6
F,2,Z2,Q3,Eragrostis rigidior,7.4
F,2,Z2,Q3,Digitaria eriantha,7
F,2,Z2,Q3,Eragrostis gummiflua,11.8
F,2,Z2,Q3,Pogonarthria squarrosa ,8.9
F,2,Z2,Q4,Eragrostis gummiflua,1.9
F,2,Z2,Q4,Digitaria eriantha,3.5
F,2,Z2,Q4,Cynodon dactylon,4
F,2,Z2,Q4,,3.8
F,2,Z2,Q5,Eragrostis gummiflua,3.9
F,2,Z2,Q5,Eragrostis rigidior,5.1
F,2,Z2,Q5,Urochloa panicoides,6.7
F,2,Z2,Q5,,8.9
F,2,Z3,Q1,Digitaria eriantha,2.7
F,2,Z3,Q1,Cynodon dactylon,2.3
F,2,Z3,Q1,Perotis patens,2.4
F,2,Z3,Q1,,2.4
F,2,Z3,Q2,,0
F,2,Z3,Q3,Digitaria eriantha,17
F,2,Z3,Q3,Cynodon dactylon,13.7
F,2,Z3,Q3,Eragrostis rigidior,11.9
F,2,Z3,Q3,,11.9
F,2,Z3,Q4,Digitaria eriantha,5.2
F,2,Z3,Q4,Eragrostis rigidior,5.5
F,2,Z3,Q4,,6.1
F,2,Z3,Q4,,6.9
F,2,Z3,Q5,Aristida  canescens,4.6
F,2,Z3,Q5,Digitaria eriantha,4
F,2,Z3,Q5,Setaria incrassata,3.9
F,2,Z3,Q5,,4.5
F,2,Z4,Q1,Digitaria eriantha,12.4
F,2,Z4,Q1,Cynodon dactylon,11.8
F,2,Z4,Q1,Eragrostis rigidior,12
F,2,Z4,Q1,,12
F,2,Z4,Q2,Heteropogon contortus,5.6
F,2,Z4,Q2,Cynodon dactylon,6.4
F,2,Z4,Q2,Eragrostis rigidior,6.7
F,2,Z4,Q2,Aristida  canescens,6.8
F,2,Z4,Q3,Enteropogon macrostachyus,6.6
F,2,Z4,Q3,Panicum maximum,6.9
F,2,Z4,Q3,,8.5
F,2,Z4,Q3,,8.3
F,2,Z4,Q4,Heteropogon contortus,13.7
F,2,Z4,Q4,Cynodon dactylon,13.9
F,2,Z4,Q4,Eragrostis rigidior,14.5
F,2,Z4,Q4,Aristida  canescens,13.9
F,2,Z4,Q5,Digitaria eriantha,313.1
F,2,Z4,Q5,Cynodon dactylon,12.9
F,2,Z4,Q5,Eragrostis rigidior,12.6
F,2,Z4,Q5,,12.1
F,3,Z1,Q1,Digitaria eriantha,2.7
F,3,Z1,Q1,Cynodon dactylon,2.3
F,3,Z1,Q1,Perotis patens,2.4
F,3,Z1,Q1,,2.4
F,3,Z1,Q2,,0
F,3,Z1,Q3,Digitaria eriantha,17
F,3,Z1,Q3,Cynodon dactylon,13.7
F,3,Z1,Q3,Eragrostis rigidior,11.9
F,3,Z1,Q3,,11.9
F,3,Z1,Q4,Digitaria eriantha,5.2
F,3,Z1,Q4,Eragrostis rigidior,5.5
F,3,Z1,Q4,,6.1
F,3,Z1,Q4,,6.9
F,3,Z1,Q5,Aristida  canescens,4.6
F,3,Z1,Q5,Digitaria eriantha,4
F,3,Z1,Q5,Setaria incrassata,3.9
F,3,Z1,Q5,,4.5
F,3,Z2,Q1,Eragrostis rigidior,9.1
F,3,Z2,Q1,,7
F,3,Z2,Q1,,9
F,3,Z2,Q1,,8
F,3,Z2,Q2,Eragrostis rigidior,2.6
F,3,Z2,Q2,,1.9
F,3,Z2,Q2,,2
F,3,Z2,Q2,,2.1
F,3,Z2,Q3,Aristida  canescens,4.9
F,3,Z2,Q3,Digitaria eriantha,3.8
F,3,Z2,Q3,Eragrostis gummiflua,3.4
F,3,Z2,Q3,Eragrostis rigidior,3.5
F,3,Z2,Q4,,0
F,3,Z2,Q5,Aristida  canescens,1.9
F,3,Z2,Q5,Eragrostis rigidior,3.6
F,3,Z2,Q5,,2.9
F,3,Z2,Q5,,3
F,3,Z3,Q1,Cynodon dactylon,4.8
F,3,Z3,Q1,Pogonarthria squarrosa ,6.6
F,3,Z3,Q1,,6.8
F,3,Z3,Q1,,7
F,3,Z3,Q2,Digitaria eriantha,18.3
F,3,Z3,Q2,Eragrostis rigidior,16.2
F,3,Z3,Q2,,12.4
F,3,Z3,Q2,,12.2
F,3,Z3,Q3,Cynodon dactylon,12.2
F,3,Z3,Q3,Digitaria eriantha,11.4
F,3,Z3,Q3,Eragrostis rigidior,10.7
F,3,Z3,Q3,,9.4
F,3,Z3,Q4,Cynodon dactylon,12.1
F,3,Z3,Q4,Digitaria eriantha,11.2
F,3,Z3,Q4,,12.5
F,3,Z3,Q4,,12.5
F,3,Z3,Q5,Cynodon dactylon,7.9
F,3,Z3,Q5,Digitaria eriantha,6.2
F,3,Z3,Q5,Chloris virgata,5.6
F,3,Z3,Q5,,5.4
F,3,Z4,Q1,Cynodon dactylon,5.2
F,3,Z4,Q1,Digitaria eriantha,5.1
F,3,Z4,Q1,Eragrostis rigidior,5.1
F,3,Z4,Q1,,5
F,3,Z4,Q2,Aristida  canescens,6.6
F,3,Z4,Q2,Digitaria eriantha,7.4
F,3,Z4,Q2,,7.2
F,3,Z4,Q2,,7.1
F,3,Z4,Q3,Cynodon dactylon,7.2
F,3,Z4,Q3,Digitaria eriantha,7.6
F,3,Z4,Q3,,7.6
F,3,Z4,Q3,,7.4
F,3,Z4,Q4,Cynodon dactylon,7.9
F,3,Z4,Q4,Digitaria eriantha,8.2
F,3,Z4,Q4,Eragrostis rigidior,9.1
F,3,Z4,Q4,Pogonarthria squarrosa ,9
F,3,Z4,Q5,Cynodon dactylon,9.2
F,3,Z4,Q5,Digitaria eriantha,9.5
F,3,Z4,Q5,Eragrostis rigidior,9.9
F,3,Z4,Q5,Chloris virgata,10.3
F,4,Z1,Q1,Heteropogon contortus,6.3
F,4,Z1,Q1,Digitaria eriantha,6.8
F,4,Z1,Q1,Eragrostis rigidior,7.8
F,4,Z1,Q1,,7.8
F,4,Z1,Q2,Eragrostis gummiflua,6.5
F,4,Z1,Q2,,6
F,4,Z1,Q2,,5.3
F,4,Z1,Q2,,5.1
F,4,Z1,Q3,Cynodon dactylon,7.7
F,4,Z1,Q3,Digitaria eriantha,7.5
F,4,Z1,Q3,,7.3
F,4,Z1,Q3,,7.1
F,4,Z1,Q4,Digitaria eriantha,9.2
F,4,Z1,Q4,Aristida  canescens,9.7
F,4,Z1,Q4,,7.6
F,4,Z1,Q4,,8.5
F,4,Z1,Q5,Pogonarthria squarrosa ,7.3
F,4,Z1,Q5,,7.3
F,4,Z1,Q5,,8.1
F,4,Z1,Q5,,7.8
F,4,Z2,Q1,Eragrostis rigidior,11.4
F,4,Z2,Q1,,10.8
F,4,Z2,Q1,,13
F,4,Z2,Q1,,13.1
F,4,Z2,Q2,Aristida  canescens,4.5
F,4,Z2,Q2,Cynodon dactylon,4.8
F,4,Z2,Q2,Eragrostis gummiflua,6
F,4,Z2,Q2,Brachiaria brizantha,5.8
F,4,Z2,Q3,Eragrostis rigidior,12.4
F,4,Z2,Q3,Panicum maximum,7.7
F,4,Z2,Q3,,6.2
F,4,Z2,Q3,,6.9
F,4,Z2,Q4,Heteropogon contortus,2.1
F,4,Z2,Q4,,2
F,4,Z2,Q4,,2.1
F,4,Z2,Q4,,1.9
F,4,Z2,Q5,Aristida  canescens,2
F,4,Z2,Q5,Eragrostis rigidior,3.3
F,4,Z2,Q5,Pogonarthria squarrosa ,3
F,4,Z2,Q5,,2.8
F,4,Z3,Q1,Cynodon dactylon,6.2
F,4,Z3,Q1,Eragrostis rigidior,3.6
F,4,Z3,Q1,Pogonarthria squarrosa ,4
F,4,Z3,Q1,,15.3
F,4,Z3,Q2,Cynodon dactylon,1.8
F,4,Z3,Q2,Digitaria eriantha,1.9
F,4,Z3,Q2,,3.8
F,4,Z3,Q2,,3.1
F,4,Z3,Q3,Digitaria eriantha,10.8
F,4,Z3,Q3,Heteropogon contortus,5.6
F,4,Z3,Q3,,10.2
F,4,Z3,Q3,,9.3
F,4,Z3,Q4,Eragrostis viscosa,3.5
F,4,Z3,Q4,Digitaria eriantha,5.3
F,4,Z3,Q4,,4.5
F,4,Z3,Q4,,2.5
F,4,Z3,Q5,Cynodon dactylon,6.7
F,4,Z3,Q5,Digitaria eriantha,6.9
F,4,Z3,Q5,Eragrostis rigidior,7.2
F,4,Z3,Q5,Aristida  canescens,9.8
F,4,Z4,Q1,Aristida  canescens,3.1
F,4,Z4,Q1,Cynodon dactylon,2.9
F,4,Z4,Q1,Eragrostis rigidior,2.5
F,4,Z4,Q1,,3
F,4,Z4,Q2,Aristida  canescens,4
F,4,Z4,Q2,Panicum maximum,4.8
F,4,Z4,Q2,Cymbopogon excavatus,5.5
F,4,Z4,Q2,,6.5
F,4,Z4,Q3,Aristida  canescens,3.6
F,4,Z4,Q3,Digitaria eriantha,5.6
F,4,Z4,Q3,Eragrostis gummiflua,7.9
F,4,Z4,Q3,,5.6
F,4,Z4,Q4,Cynodon dactylon,13.7
F,4,Z4,Q4,Heteropogon contortus,10.2
F,4,Z4,Q4,Pogonarthria squarrosa ,6.4
F,4,Z4,Q4,,15.3
F,4,Z4,Q5,Cynodon dactylon,4.5
F,4,Z4,Q5,Eragrostis rigidior,5.9
F,4,Z4,Q5,,5.5
F,4,Z4,Q5,,5
F,5,Z1,Q1,Cynodon dactylon,7.4
F,5,Z1,Q1,Digitaria eriantha,6.5
F,5,Z1,Q1,,6.3
F,5,Z1,Q1,,7.9
F,5,Z1,Q2,Cynodon dactylon,3.8
F,5,Z1,Q2,Digitaria eriantha,3.8
F,5,Z1,Q2,Eragrostis rigidior,6.3
F,5,Z1,Q2,,5.8
F,5,Z1,Q3,Cynodon dactylon,9.4
