Site,Plot,Subplot,Spp_name,Max_Height,Seedlings,Saplings,Trees
E,4,Z2,Fluegga virosa,2.5,NA,NA,2.5
E,4,Z2,Combretum apiculatum,4,NA,NA,4
E,4,Z2,Combretum apiculatum,4,NA,NA,4
E,4,Z2,Senegalia nigrescens,1,NA,1,NA
E,4,Z2,Euclea divinorum,1.5,NA,NA,1.5
E,4,Z2,Gymnosporia senegalensis,2,NA,NA,2
E,4,Z2,Combretum apiculatum,1.8,NA,NA,1.8
E,4,Z2,Combretum apiculatum,1.8,NA,NA,1.8
E,4,Z2,Vachellia gerrardii,2,NA,NA,2
E,4,Z2,Combretum apiculatum,2,NA,NA,2
E,4,Z2,Ziziphus mucronata,1.5,NA,NA,1.5
E,4,Z2,Combretum zeyheri,1.5,NA,NA,1.5
E,4,Z2,Tarchonanthus camphoratus,1.8,NA,NA,1.8
E,4,Z2,Dichrostachys cinerea,4,NA,NA,4
E,4,Z2,Dichrostachys cinerea,4,NA,NA,4
E,4,Z2,Combretum apiculatum,3.8,NA,NA,3.8
E,4,Z2,Grewia decomovulata,2.8,NA,NA,2.8
E,4,Z2,Euclea divinorum,2,NA,NA,2
E,4,Z2,Combretum hereroense,2,NA,NA,2
E,4,Z2,Euclea divinorum,3.5,NA,NA,3.5
E,4,Z2,Fluegga virosa,3,NA,NA,3
E,4,Z2,Fluegga virosa,1.5,NA,NA,1.5
E,4,Z2,Dichrostachys cinerea,4,NA,NA,4
E,4,Z2,Dichrostachys cinerea,4,NA,NA,4
E,4,Z2,Dichrostachys cinerea,4,NA,NA,4
E,4,Z2,Tarchonanthus camphoratus,2.3,NA,NA,2.3
E,4,Z2,Combretum apiculatum,1,NA,1,NA
E,4,Z2,Vachellia nilotica,1.5,NA,NA,1.5
E,4,Z2,Fluegga virosa,0.8,NA,0.8,NA
E,4,Z2,Boscia angustifolia,0.25,0.25,NA,NA
E,4,Z2,Ziziphus mucronata,0.6,NA,0.6,NA
E,4,Z2,Allophylus africanus,0.7,NA,0.7,NA
E,4,Z2,Dichrostachys cinerea,0.1,0.1,NA,NA
E,4,Z2,Dichrostachys cinerea,0.1,0.1,NA,NA
E,4,Z2,Dichrostachys cinerea,0.1,0.1,NA,NA
E,4,Z2,Tarchonanthus camphoratus,0.8,NA,0.8,NA
E,4,Z2,Tarchonanthus camphoratus,0.8,NA,0.8,NA
E,4,Z2,Albizia harveyi,0.7,NA,0.7,NA
E,4,Z2,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z2,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z2,Vachellia gerrardii,0.5,0.5,NA,NA
E,4,Z2,Euclea divinorum,0.2,0.2,NA,NA
E,4,Z2,Zanthoxylum capense,0.1,0.1,NA,NA
E,4,Z2,Ormocarpum trichocarpum,0.4,0.4,NA,NA
E,4,Z2,Flacourtia indica,0.8,NA,0.8,NA
E,4,Z2,Albizia harveyi,0.3,0.3,NA,NA
E,4,Z2,Ormocarpum trichocarpum,0.1,0.1,NA,NA
E,4,Z2,Ormocarpum trichocarpum,0.1,0.1,NA,NA
E,4,Z2,Ormocarpum trichocarpum,0.1,0.1,NA,NA
E,4,Z2,Combretum hereroense,0.15,0.15,NA,NA
E,4,Z2,Lannea discolor,0.3,0.3,NA,NA
E,4,Z2,Ormocarpum trichocarpum,0.4,0.4,NA,NA
E,4,Z2,Vachellia gerrardii,0.8,NA,0.8,NA
E,4,Z2,Combretum zeyheri,0.15,0.15,NA,NA
E,4,Z2,Ormocarpum trichocarpum,0.8,NA,0.8,NA
E,4,Z2,Ormocarpum trichocarpum,0.2,0.2,NA,NA
E,4,Z2,Ormocarpum trichocarpum,0.7,NA,0.7,NA
E,4,Z2,Ormocarpum trichocarpum,0.4,0.4,NA,NA
E,4,Z2,Grewia decomovulata,0.35,0.35,NA,NA
E,4,Z2,Flacourtia indica,0.4,0.4,NA,NA
E,4,Z2,Euclea divinorum,0.45,0.45,NA,NA
E,4,Z2,Euclea divinorum,0.45,0.45,NA,NA
E,4,Z2,Ormocarpum trichocarpum,0.9,NA,0.9,NA
E,4,Z2,Ormocarpum trichocarpum,0.9,NA,0.9,NA
E,4,Z2,Ormocarpum trichocarpum,0.3,0.3,NA,NA
E,4,Z2,Vachellia gerrardii,0.2,0.2,NA,NA
E,4,Z2,Allophylus africanus,0.5,0.5,NA,NA
E,4,Z2,Combretum zeyheri,0.3,0.3,NA,NA
E,4,Z2,Grewia decomovulata,0.7,NA,0.7,NA
E,4,Z2,Grewia monticola,0.8,NA,0.8,NA
E,4,Z2,Dichrostachys cinerea,0.7,NA,0.7,NA
E,4,Z2,Combretum apiculatum,0.8,NA,0.8,NA
E,4,Z2,Grewia decomovulata,0.35,0.35,NA,NA
E,4,Z2,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z2,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z2,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z2,Combretum zeyheri,0.5,0.5,NA,NA
E,4,Z2,Combretum zeyheri,0.5,0.5,NA,NA
E,4,Z2,Fluegga virosa,0.8,NA,0.8,NA
E,4,Z2,Dichrostachys cinerea,0.2,0.2,NA,NA
E,4,Z2,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z2,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z2,Combretum hereroense,0.8,NA,0.8,NA
E,4,Z2,Grewia monticola,0.8,NA,0.8,NA
E,4,Z2,Dichrostachys cinerea,0.7,NA,0.7,NA
E,4,Z2,Dichrostachys cinerea,0.7,NA,0.7,NA
E,4,Z2,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z2,Dichrostachys cinerea,0.7,NA,0.7,NA
E,4,Z2,Vachellia gerrardii,0.5,0.5,NA,NA
E,4,Z2,Dichrostachys cinerea,0.7,NA,0.7,NA
E,4,Z2,Combretum hereroense,0.4,0.4,NA,NA
E,4,Z2,Dichrostachys cinerea,0.4,0.4,NA,NA
E,4,Z2,Vachellia nilotica,0.3,0.3,NA,NA
E,4,Z2,Grewia decomovulata,0.9,NA,0.9,NA
E,4,Z2,Ormocarpum trichocarpum,0.8,NA,0.8,NA
E,4,Z2,Gymnosporia senegalensis,0.3,0.3,NA,NA
E,4,Z2,Peltophorum africanum,0.5,0.5,NA,NA
E,4,Z2,Dichrostachys cinerea,0.5,0.5,NA,NA
E,4,Z2,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z2,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z2,Euclea divinorum,0.8,NA,0.8,NA
E,4,Z2,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z2,Dichrostachys cinerea,0.9,NA,0.9,NA
E,4,Z2,Maclura africana,0.2,0.2,NA,NA
E,4,Z2,Azanza garckeana,1,NA,1,NA
E,4,Z2,Vachellia gerrardii,0.3,0.3,NA,NA
E,4,Z2,Vachellia gerrardii,0.3,0.3,NA,NA
E,4,Z2,Vachellia gerrardii,0.3,0.3,NA,NA
E,4,Z2,Vachellia gerrardii,0.3,0.3,NA,NA
E,4,Z2,Vachellia gerrardii,0.3,0.3,NA,NA
E,4,Z2,Vachellia gerrardii,0.3,0.3,NA,NA
E,4,Z2,Vachellia gerrardii,0.3,0.3,NA,NA
E,4,Z2,Vachellia gerrardii,0.3,0.3,NA,NA
E,4,Z2,Vachellia gerrardii,0.3,0.3,NA,NA
E,4,Z2,Vachellia gerrardii,0.3,0.3,NA,NA
E,4,Z2,Vachellia gerrardii,0.3,0.3,NA,NA
E,4,Z2,Maclura africana,0.5,0.5,NA,NA
E,4,Z2,Grewia decomovulata,0.8,NA,0.8,NA
E,4,Z2,Fluegga virosa,0.8,NA,0.8,NA
E,4,Z2,Dichrostachys cinerea,0.4,0.4,NA,NA
E,4,Z2,Combretum zeyheri,0.5,0.5,NA,NA
E,4,Z2,Grewia decomovulata,0.9,NA,0.9,NA
E,4,Z2,Ziziphus mucronata,0.5,0.5,NA,NA
E,4,Z2,Ziziphus mucronata,0.9,NA,0.9,NA
E,4,Z2,Euclea divinorum,0.4,0.4,NA,NA
E,4,Z2,Dichrostachys cinerea,0.5,0.5,NA,NA
E,4,Z2,Dichrostachys cinerea,0.05,0.05,NA,NA
E,4,Z2,Dichrostachys cinerea,0.05,0.05,NA,NA
E,4,Z2,Dichrostachys cinerea,0.05,0.05,NA,NA
E,4,Z2,Dichrostachys cinerea,0.05,0.05,NA,NA
E,4,Z2,Dichrostachys cinerea,0.05,0.05,NA,NA
E,4,Z2,Commiphora africana,0.8,NA,0.8,NA
E,4,Z2,Boscia angustifolia,0.9,NA,0.9,NA
E,4,Z2,Ziziphus mucronata,0.3,0.3,NA,NA
E,4,Z2,Ziziphus mucronata,0.3,0.3,NA,NA
E,4,Z2,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z2,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z2,Ormocarpum trichocarpum,0.25,0.25,NA,NA
E,4,Z2,Vachellia gerrardii,0.8,NA,0.8,NA
E,4,Z2,Dichrostachys cinerea,0.7,NA,0.7,NA
E,4,Z2,Peltophorum africanum,0.7,NA,0.7,NA
E,4,Z2,Combretum hereroense,0.3,0.3,NA,NA
E,4,Z2,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z2,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z2,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z2,Fluegga virosa,0.9,NA,0.9,NA
E,4,Z2,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z2,Flacourtia indica,0.6,NA,0.6,NA
E,4,Z2,Commiphora africana,0.35,0.35,NA,NA
E,4,Z2,Flacourtia indica,0.8,NA,0.8,NA
E,4,Z2,Boscia angustifolia,0.3,0.3,NA,NA
E,4,Z2,Euclea divinorum,0.3,0.3,NA,NA
E,4,Z2,Euclea divinorum,0.9,NA,0.9,NA
E,4,Z2,Euclea divinorum,0.9,NA,0.9,NA
E,4,Z2,Vachellia gerrardii,0.1,0.1,NA,NA
E,4,Z2,Combretum zeyheri,0.8,NA,0.8,NA
E,4,Z2,Ormocarpum trichocarpum,0.3,0.3,NA,NA
E,4,Z2,Ormocarpum trichocarpum,0.3,0.3,NA,NA
E,4,Z2,Vachellia gerrardii,0.4,0.4,NA,NA
E,4,Z2,Vachellia gerrardii,0.4,0.4,NA,NA
E,4,Z2,Euclea divinorum,0.3,0.3,NA,NA
E,4,Z2,Dichrostachys cinerea,0.15,0.15,NA,NA
E,4,Z2,Boscia angustifolia,0.2,0.2,NA,NA
E,4,Z2,Grewia monticola,0.3,0.3,NA,NA
E,4,Z2,Zanthoxylum capense,0.35,0.35,NA,NA
E,4,Z2,Ziziphus mucronata,0.25,0.25,NA,NA
E,4,Z2,Grewia monticola,0.15,0.15,NA,NA
E,4,Z2,Albizia harveyi,0.45,0.45,NA,NA
E,4,Z2,Combretum zeyheri,0.3,0.3,NA,NA
E,4,Z2,Combretum zeyheri,0.3,0.3,NA,NA
E,4,Z2,Grewia monticola,0.45,0.45,NA,NA
E,4,Z2,Peltophorum africanum,0.8,NA,0.8,NA
E,4,Z2,Euclea divinorum,0.15,0.15,NA,NA
E,4,Z2,Dichrostachys cinerea,0.7,NA,0.7,NA
E,4,Z2,Euclea divinorum,0.6,NA,0.6,NA
E,4,Z2,Peltophorum africanum,0.8,NA,0.8,NA
E,4,Z2,Vachellia gerrardii,0.3,0.3,NA,NA
E,4,Z2,Dichrostachys cinerea,0.8,NA,0.8,NA
E,4,Z2,Dichrostachys cinerea,0.35,0.35,NA,NA
E,4,Z2,Peltophorum africanum,0.7,NA,0.7,NA
E,4,Z2,Combretum zeyheri,0.9,NA,0.9,NA
E,4,Z2,Ziziphus mucronata,0.3,0.3,NA,NA
E,4,Z2,Gymnosporia senegalensis,0.9,NA,0.9,NA
E,4,Z2,Euclea divinorum,0.3,0.3,NA,NA
E,4,Z2,Euclea divinorum,0.3,0.3,NA,NA
E,4,Z2,Euclea divinorum,0.1,0.1,NA,NA
E,4,Z2,Grewia monticola,0.15,0.15,NA,NA
E,4,Z2,Albizia harveyi,0.45,0.45,NA,NA
E,4,Z2,Ziziphus mucronata,0.25,0.25,NA,NA
E,4,Z2,Euclea divinorum,0.2,0.2,NA,NA
E,4,Z2,Combretum apiculatum,0.6,NA,0.6,NA
E,4,Z2,Dichrostachys cinerea,0.15,0.15,NA,NA
E,4,Z2,Dichrostachys cinerea,0.15,0.15,NA,NA
E,4,Z2,Euclea divinorum,0.5,0.5,NA,NA
E,4,Z2,Fluegga virosa,0.8,NA,0.8,NA
E,4,Z2,Grewia decomovulata,0.4,0.4,NA,NA
E,4,Z2,Grewia decomovulata,0.4,0.4,NA,NA
E,4,Z2,Dichrostachys cinerea,0.55,NA,0.55,NA
E,4,Z2,Dichrostachys cinerea,0.55,NA,0.55,NA
E,4,Z2,Vachellia gerrardii,0.5,0.5,NA,NA
E,4,Z2,Dichrostachys cinerea,0.35,0.35,NA,NA
E,4,Z2,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z2,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z2,Vachellia gerrardii,0.9,NA,0.9,NA
E,4,Z2,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z2,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z2,Euclea divinorum,0.35,0.35,NA,NA
E,4,Z2,Ziziphus mucronata,0.35,0.35,NA,NA
E,4,Z3,Euclea divinorum,2.3,NA,NA,2.3
E,4,Z3,Maclura africana,5,NA,NA,5
E,4,Z3,Grewia monticola,3,NA,NA,3
E,4,Z3,Dichrostachys cinerea,3,NA,NA,3
E,4,Z3,Zanthoxylum capense,2.1,NA,NA,2.1
E,4,Z3,Euclea divinorum,1.5,NA,NA,1.5
E,4,Z3,Euclea divinorum,1.5,NA,NA,1.5
E,4,Z3,Euclea divinorum,1.1,NA,1.1,NA
E,4,Z3,Dichrostachys cinerea,3.5,NA,NA,3.5
E,4,Z3,Dichrostachys cinerea,3.5,NA,NA,3.5
E,4,Z3,Dichrostachys cinerea,3.5,NA,NA,3.5
E,4,Z3,Euclea divinorum,3,NA,NA,3
E,4,Z3,Dichrostachys cinerea,4.3,NA,NA,4.3
E,4,Z3,Dichrostachys cinerea,4.3,NA,NA,4.3
E,4,Z3,Vachellia nilotica,3,NA,NA,3
E,4,Z3,Dichrostachys cinerea,1.8,NA,NA,1.8
E,4,Z3,Vachellia gerrardii,1,NA,1,NA
E,4,Z3,Dichrostachys cinerea,3.5,NA,NA,3.5
E,4,Z3,Dichrostachys cinerea,3.5,NA,NA,3.5
E,4,Z3,Dichrostachys cinerea,3.5,NA,NA,3.5
E,4,Z3,Dichrostachys cinerea,2.5,NA,NA,2.5
E,4,Z3,Euclea divinorum,3.4,NA,NA,3.4
E,4,Z3,Grewia monticola,1,NA,1,NA
E,4,Z3,Grewia monticola,1,NA,1,NA
E,4,Z3,Dichrostachys cinerea,5.3,NA,NA,5.3
E,4,Z3,Dichrostachys cinerea,5.3,NA,NA,5.3
E,4,Z3,Fluegga virosa,2,NA,NA,2
E,4,Z3,Dichrostachys cinerea,1.5,NA,NA,1.5
E,4,Z3,Combretum apiculatum,2.4,NA,NA,2.4
E,4,Z3,Dichrostachys cinerea,4.3,NA,NA,4.3
E,4,Z3,Dichrostachys cinerea,4.3,NA,NA,4.3
E,4,Z3,Dichrostachys cinerea,4.3,NA,NA,4.3
E,4,Z3,Peltophorum africanum,1.8,NA,NA,1.8
E,4,Z3,Combretum apiculatum,2,NA,NA,2
E,4,Z3,Diospyros lycioides,1,NA,1,NA
E,4,Z3,Gymnosporia senegalensis,1.3,NA,1.3,NA
E,4,Z3,Gymnosporia senegalensis,2.5,NA,NA,2.5
E,4,Z3,Combretum apiculatum,1.5,NA,NA,1.5
E,4,Z3,Combretum apiculatum,1.5,NA,NA,1.5
E,4,Z3,Combretum apiculatum,4.3,NA,NA,4.3
E,4,Z3,Combretum apiculatum,4.3,NA,NA,4.3
E,4,Z3,Combretum apiculatum,4.3,NA,NA,4.3
E,4,Z3,Combretum apiculatum,4.3,NA,NA,4.3
E,4,Z3,Combretum apiculatum,3,NA,NA,3
E,4,Z3,Euclea divinorum,4.5,NA,NA,4.5
E,4,Z3,Dichrostachys cinerea,4,NA,NA,4
E,4,Z3,Tarchonanthus camphoratus,1.3,NA,1.3,NA
E,4,Z3,Dichrostachys cinerea,1.8,NA,NA,1.8
E,4,Z3,Steganotaenia araliacea,1.3,NA,1.3,NA
E,4,Z3,Allophylus africanus,3,NA,NA,3
E,4,Z3,Combretum apiculatum,2.8,NA,NA,2.8
E,4,Z3,Combretum apiculatum,2.8,NA,NA,2.8
E,4,Z3,Combretum apiculatum,3,NA,NA,3
E,4,Z3,Gardenia spathulifolia,3,NA,NA,3
E,4,Z3,Carissa bispinosa,1.1,NA,1.1,NA
E,4,Z3,Vachellia nilotica,3,NA,NA,3
E,4,Z3,Pappea capensis,1.3,NA,1.3,NA
E,4,Z3,Commiphora africana,1.2,NA,1.2,NA
E,4,Z3,Dichrostachys cinerea,4,NA,NA,4
E,4,Z3,Dichrostachys cinerea,4,NA,NA,4
E,4,Z3,Dichrostachys cinerea,4,NA,NA,4
E,4,Z3,Dichrostachys cinerea,4,NA,NA,4
E,4,Z3,Dichrostachys cinerea,4,NA,NA,4
E,4,Z3,Combretum apiculatum,1,NA,1,NA
E,4,Z3,Euclea divinorum,1,NA,1,NA
E,4,Z3,Grewia decomovulata,2,NA,NA,2
E,4,Z3,Ziziphus mucronata,1,NA,1,NA
E,4,Z3,Combretum apiculatum,4,NA,NA,4
E,4,Z3,Ormocarpum trichocarpum,2,NA,NA,2
E,4,Z3,Grewia monticola,1.5,NA,NA,1.5
E,4,Z3,Dichrostachys cinerea,2,NA,NA,2
E,4,Z3,Dichrostachys cinerea,4,NA,NA,4
E,4,Z3,Dichrostachys cinerea,4,NA,NA,4
E,4,Z3,Dichrostachys cinerea,4,NA,NA,4
E,4,Z3,Dichrostachys cinerea,4,NA,NA,4
E,4,Z3,Dichrostachys cinerea,4,NA,NA,4
E,4,Z3,Ziziphus mucronata,1.8,NA,NA,1.8
E,4,Z3,Combretum apiculatum,2,NA,NA,2
E,4,Z3,Euclea divinorum,2.5,NA,NA,2.5
E,4,Z3,Dichrostachys cinerea,3.4,NA,NA,3.4
E,4,Z3,Tarchonanthus camphoratus,1.5,NA,NA,1.5
E,4,Z3,Combretum apiculatum,1,NA,1,NA
E,4,Z3,Combretum apiculatum,1,NA,1,NA
E,4,Z3,Ziziphus mucronata,1.3,NA,1.3,NA
E,4,Z3,Euclea divinorum,4.5,NA,NA,4.5
E,4,Z3,Euclea divinorum,4.5,NA,NA,4.5
E,4,Z3,Ziziphus mucronata,2,NA,NA,2
E,4,Z3,Dichrostachys cinerea,5,NA,NA,5
E,4,Z3,Fluegga virosa,3,NA,NA,3
E,4,Z3,Grewia decomovulata,1,NA,1,NA
E,4,Z3,Fluegga virosa,3,NA,NA,3
E,4,Z3,Dichrostachys cinerea,4,NA,NA,4
E,4,Z3,Dichrostachys cinerea,4,NA,NA,4
E,4,Z3,Dichrostachys cinerea,4,NA,NA,4
E,4,Z3,Dichrostachys cinerea,4,NA,NA,4
E,4,Z3,Dichrostachys cinerea,1,NA,1,NA
E,4,Z3,Ziziphus mucronata,2,NA,NA,2
E,4,Z3,Vachellia gerrardii,1.8,NA,NA,1.8
E,4,Z3,Combretum apiculatum,3.4,NA,NA,3.4
E,4,Z3,Ziziphus mucronata,2,NA,NA,2
E,4,Z3,Vachellia nilotica,1,NA,1,NA
E,4,Z3,Euclea divinorum,1.5,NA,NA,1.5
E,4,Z3,Grewia decomovulata,1.2,NA,1.2,NA
E,4,Z3,Dichrostachys cinerea,4.5,NA,NA,4.5
E,4,Z3,Dichrostachys cinerea,4.5,NA,NA,4.5
E,4,Z3,Dichrostachys cinerea,4.5,NA,NA,4.5
E,4,Z3,Allophylus africanus,3,NA,NA,3
E,4,Z3,Dichrostachys cinerea,3.5,NA,NA,3.5
E,4,Z3,Dichrostachys cinerea,3.5,NA,NA,3.5
E,4,Z3,Tarchonanthus camphoratus,2,NA,NA,2
E,4,Z3,Euclea divinorum,2.5,NA,NA,2.5
E,4,Z3,Tarchonanthus camphoratus,1.5,NA,NA,1.5
E,4,Z3,Vachellia nilotica,2.5,NA,NA,2.5
E,4,Z3,Grewia decomovulata,1.3,NA,1.3,NA
E,4,Z3,Dichrostachys cinerea,1.5,NA,NA,1.5
E,4,Z3,Dichrostachys cinerea,4.3,NA,NA,4.3
E,4,Z3,Tarchonanthus camphoratus,2.6,NA,NA,2.6
E,4,Z3,Dichrostachys cinerea,3,NA,NA,3
E,4,Z3,Gardenia spathulifolia,1.2,NA,1.2,NA
E,4,Z3,Fluegga virosa,3,NA,NA,3
E,4,Z3,Dichrostachys cinerea,4.2,NA,NA,4.2
E,4,Z3,Gymnosporia senegalensis,2,NA,NA,2
E,4,Z3,Dichrostachys cinerea,4,NA,NA,4
E,4,Z3,Dichrostachys cinerea,4,NA,NA,4
E,4,Z3,Grewia decomovulata,3,NA,NA,3
E,4,Z3,Combretum apiculatum,3,NA,NA,3
E,4,Z3,Combretum apiculatum,3,NA,NA,3
E,4,Z3,Euclea divinorum,3.5,NA,NA,3.5
E,4,Z3,Euclea divinorum,1,NA,1,NA
E,4,Z3,Dichrostachys cinerea,4.5,NA,NA,4.5
E,4,Z3,Fluegga virosa,3,NA,NA,3
E,4,Z3,Vachellia gerrardii,1.5,NA,NA,1.5
E,4,Z3,Dichrostachys cinerea,3,NA,NA,3
E,4,Z3,Grewia monticola,1.1,NA,1.1,NA
E,4,Z3,Fluegga virosa,1.3,NA,1.3,NA
E,4,Z3,Combretum apiculatum,1.8,NA,NA,1.8
E,4,Z3,Allophylus africanus,3,NA,NA,3
E,4,Z3,Euclea divinorum,3.5,NA,NA,3.5
E,4,Z3,Euclea divinorum,3.5,NA,NA,3.5
E,4,Z3,Dichrostachys cinerea,2,NA,NA,2
E,4,Z3,Dichrostachys cinerea,0.6,NA,0.6,NA
E,4,Z3,Dichrostachys cinerea,0.2,0.2,NA,NA
E,4,Z3,Dichrostachys cinerea,0.2,0.2,NA,NA
E,4,Z3,Tarchonanthus camphoratus,0.3,0.3,NA,NA
E,4,Z3,Tarchonanthus camphoratus,0.3,0.3,NA,NA
E,4,Z3,Tarchonanthus camphoratus,0.15,0.15,NA,NA
E,4,Z3,Tarchonanthus camphoratus,0.15,0.15,NA,NA
E,4,Z3,Dichrostachys cinerea,0.8,NA,0.8,NA
E,4,Z3,Ormocarpum trichocarpum,0.8,NA,0.8,NA
E,4,Z3,Grewia monticola,0.5,0.5,NA,NA
E,4,Z3,Albizia harveyi,0.2,0.2,NA,NA
E,4,Z3,Commiphora africana,0.4,0.4,NA,NA
E,4,Z3,Grewia monticola,0.6,NA,0.6,NA
E,4,Z3,Combretum apiculatum,0.3,0.3,NA,NA
E,4,Z3,Ziziphus mucronata,0.15,0.15,NA,NA
E,4,Z3,Grewia decomovulata,0.5,0.5,NA,NA
E,4,Z3,Commiphora africana,0.35,0.35,NA,NA
E,4,Z3,Commiphora africana,0.35,0.35,NA,NA
E,4,Z3,Maclura africana,0.6,NA,0.6,NA
E,4,Z3,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z3,Maclura africana,0.6,NA,0.6,NA
E,4,Z3,Tarchonanthus camphoratus,0.6,NA,0.6,NA
E,4,Z3,Dichrostachys cinerea,0.8,NA,0.8,NA
E,4,Z3,Grewia monticola,0.35,0.35,NA,NA
E,4,Z3,Combretum apiculatum,0.6,NA,0.6,NA
E,4,Z3,Combretum apiculatum,0.6,NA,0.6,NA
E,4,Z3,Grewia decomovulata,0.9,NA,0.9,NA
E,4,Z3,Tarchonanthus camphoratus,0.35,0.35,NA,NA
E,4,Z3,Tarchonanthus camphoratus,0.25,0.25,NA,NA
E,4,Z3,Euclea divinorum,0.05,0.05,NA,NA
E,4,Z3,Ormocarpum trichocarpum,0.3,0.3,NA,NA
E,4,Z3,Combretum hereroense,0.6,NA,0.6,NA
E,4,Z3,Grewia monticola,0.5,0.5,NA,NA
E,4,Z3,Zanthoxylum capense,0.3,0.3,NA,NA
E,4,Z3,Combretum apiculatum,0.4,0.4,NA,NA
E,4,Z3,Carissa bispinosa,0.9,NA,0.9,NA
E,4,Z3,Zanthoxylum capense,0.6,NA,0.6,NA
E,4,Z3,Zanthoxylum capense,0.3,0.3,NA,NA
E,4,Z3,Zanthoxylum capense,0.3,0.3,NA,NA
E,4,Z3,Zanthoxylum capense,0.3,0.3,NA,NA
E,4,Z3,Carissa bispinosa,0.35,0.35,NA,NA
E,4,Z3,Carissa bispinosa,0.4,0.4,NA,NA
E,4,Z3,Zanthoxylum capense,0.3,0.3,NA,NA
E,4,Z3,Zanthoxylum capense,0.3,0.3,NA,NA
E,4,Z3,Zanthoxylum capense,0.3,0.3,NA,NA
E,4,Z3,Boscia angustifolia,0.5,0.5,NA,NA
E,4,Z3,Dichrostachys cinerea,0.5,0.5,NA,NA
E,4,Z3,Pappea capensis,0.3,0.3,NA,NA
E,4,Z3,Boscia angustifolia,0.5,0.5,NA,NA
E,4,Z3,Zanthoxylum capense,0.6,NA,0.6,NA
E,4,Z3,Zanthoxylum capense,0.9,NA,0.9,NA
E,4,Z3,Commiphora africana,0.4,0.4,NA,NA
E,4,Z3,Commiphora africana,0.9,NA,0.9,NA
E,4,Z3,Commiphora africana,0.7,NA,0.7,NA
E,4,Z3,Ziziphus mucronata,0.3,0.3,NA,NA
E,4,Z3,Ziziphus mucronata,0.3,0.3,NA,NA
E,4,Z3,Grewia decomovulata,0.25,0.25,NA,NA
E,4,Z3,Grewia decomovulata,0.25,0.25,NA,NA
E,4,Z3,Grewia decomovulata,0.25,0.25,NA,NA
E,4,Z3,Grewia monticola,0.7,NA,0.7,NA
E,4,Z3,Grewia monticola,0.7,NA,0.7,NA
E,4,Z3,Ormocarpum trichocarpum,0.3,0.3,NA,NA
E,4,Z3,Ormocarpum trichocarpum,0.3,0.3,NA,NA
E,4,Z3,Ormocarpum trichocarpum,0.35,0.35,NA,NA
E,4,Z3,Zanthoxylum capense,0.7,NA,0.7,NA
E,4,Z3,Commiphora africana,0.8,NA,0.8,NA
E,4,Z3,Boscia angustifolia,0.5,0.5,NA,NA
E,4,Z3,Ormocarpum trichocarpum,0.6,NA,0.6,NA
E,4,Z3,Ormocarpum trichocarpum,0.25,0.25,NA,NA
E,4,Z3,Ormocarpum trichocarpum,0.3,0.3,NA,NA
E,4,Z3,Commiphora africana,0.6,NA,0.6,NA
E,4,Z3,Grewia decomovulata,0.4,0.4,NA,NA
E,4,Z3,Grewia monticola,0.4,0.4,NA,NA
E,4,Z3,Combretum apiculatum,0.5,0.5,NA,NA
E,4,Z3,Peltophorum africanum,0.5,0.5,NA,NA
E,4,Z3,Gardenia spathulifolia,0.25,0.25,NA,NA
E,4,Z3,Combretum apiculatum,0.4,0.4,NA,NA
E,4,Z3,Combretum apiculatum,0.4,0.4,NA,NA
E,4,Z3,Combretum apiculatum,0.8,NA,0.8,NA
E,4,Z3,Ziziphus mucronata,0.6,NA,0.6,NA
E,4,Z3,Grewia decomovulata,0.9,NA,0.9,NA
E,4,Z3,Ziziphus mucronata,0.6,NA,0.6,NA
E,4,Z3,Tarchonanthus camphoratus,0.35,0.35,NA,NA
E,4,Z3,Tarchonanthus camphoratus,0.35,0.35,NA,NA
E,4,Z3,Lippia javanica,0.5,0.5,NA,NA
E,4,Z3,Lippia javanica,0.5,0.5,NA,NA
E,4,Z3,Combretum apiculatum,0.4,0.4,NA,NA
E,4,Z3,Grewia decomovulata,0.6,NA,0.6,NA
