Year,Site,Plot,Subplot,Spp_name,Grazing_value,DPM_Height,Biomass,Treatment
2024,F,5,Z1,,,10.2,3004,THF
2024,F,5,Z1,,,9.7,2887,THF
2024,F,5,Z1,Cynodon dactylon,High,7.5,2330,THF
2024,F,5,Z1,Digitaria eriantha,Moderate,8.2,2515,THF
2024,F,5,Z1,,,7.4,2303,THF
2024,F,5,Z1,,,7.2,2248,THF
2024,F,5,Z2,Urochloa mosambicensis,Moderate,5.2,1656,THF
2024,F,5,Z2,Digitaria eriantha,High,5,1592,THF
2024,F,5,Z2,,,5.1,1624,THF
2024,F,5,Z2,,,5.1,1624,THF
2024,F,5,Z2,Cynodon dactylon,High,11.5,3297,THF
2024,F,5,Z2,Digitaria eriantha,High,9.4,2815,THF
2024,F,5,Z2,Eragrostis rigidior,Moderate,7.1,2220,THF
2024,F,5,Z2,Pogonarthria squarrosa ,Low,9.4,2815,THF
2024,F,5,Z2,Cynodon dactylon,High,10.6,3096,THF
2024,F,5,Z2,Digitaria eriantha,High,9.3,2790,THF
2024,F,5,Z2,,,8.4,2566,THF
2024,F,5,Z2,,,8.6,2617,THF
2024,F,5,Z2,Cynodon dactylon,High,4.2,1323,THF
2024,F,5,Z2,Digitaria eriantha,High,4.1,1288,THF
2024,F,5,Z2,Eragrostis rigidior,Moderate,4.2,1323,THF
2024,F,5,Z2,Aristida  canescens,Low,4.6,1459,THF
2024,F,5,Z2,Digitaria eriantha,High,5.5,1751,THF
2024,F,5,Z2,Eragrostis rigidior,Moderate,5,1592,THF
2024,F,5,Z2,,,5.3,1688,THF
2024,F,5,Z2,,,5.2,1656,THF
2024,F,5,Z3,Cynodon dactylon,High,9.4,2815,THF
2024,F,5,Z3,Digitaria eriantha,High,8.7,2642,THF
2024,F,5,Z3,Eragrostis rigidior,Moderate,8.6,2617,THF
2024,F,5,Z3,,,9.7,2887,THF
2024,F,5,Z3,Cynodon dactylon,High,10.6,3096,THF
2024,F,5,Z3,Digitaria eriantha,High,8.2,2515,THF
2024,F,5,Z3,,,8.8,2667,THF
2024,F,5,Z3,,,8.4,2566,THF
2024,F,5,Z3,Cynodon dactylon,High,8.8,2667,THF
2024,F,5,Z3,Digitaria eriantha,High,9,2717,THF
2024,F,5,Z3,Eragrostis rigidior,Moderate,9.8,2910,THF
2024,F,5,Z3,Setaria incrassata,High,8,2463,THF
2024,F,5,Z3,Heteropogon contortus,Moderate,0,0,THF
2024,F,5,Z3,Cynodon dactylon,High,6.8,2136,THF
2024,F,5,Z3,Digitaria eriantha,High,7.2,2248,THF
2024,F,5,Z3,Eragrostis rigidior,Moderate,8.6,2617,THF
2024,F,5,Z3,,,8.9,2692,THF
2024,F,5,Z3,Cynodon dactylon,High,9.2,2766,THF
2024,F,5,Z3,Digitaria eriantha,High,11.1,3209,THF
2024,F,5,Z3,Eragrostis rigidior,Moderate,12.4,3491,THF
2024,F,5,Z3,,,12.4,3491,THF
2024,F,5,Z4,Cynodon dactylon,High,3.4,1033,THF
2024,F,5,Z4,Digitaria eriantha,High,3.1,919,THF
2024,F,5,Z4,Eragrostis rigidior,Moderate,2.2,561,THF
2024,F,5,Z4,,,2.6,723,THF
2024,F,5,Z4,Cynodon dactylon,High,11,3187,THF
2024,F,5,Z4,Digitaria eriantha,High,9.7,2887,THF
2024,F,5,Z4,,,7.1,2220,THF
2024,F,5,Z4,,,9.2,2766,THF
2024,F,5,Z4,Cynodon dactylon,High,3.9,1217,THF
2024,F,5,Z4,Digitaria eriantha,High,7.9,2436,THF
2024,F,5,Z4,,,5.1,1624,THF
2024,F,5,Z4,,,4,1252,THF
2024,F,5,Z4,Cynodon dactylon,High,10.5,3073,THF
2024,F,5,Z4,Digitaria eriantha,High,10.1,2981,THF
2024,F,5,Z4,Heteropogon contortus,Moderate,10,2958,THF
2024,F,5,Z4,,,14.3,3878,THF
2024,F,5,Z4,Digitaria eriantha,High,10.5,3073,THF
2024,F,5,Z4,Eragrostis rigidior,Moderate,8.5,2592,THF
2024,F,5,Z4,Aristida  canescens,Low,8.3,2540,THF
2024,F,5,Z4,Eragrostis viscosa,Low,8.4,2566,THF
2024,F,5,Z4,Brachiaria brizantha,Moderate,0,0,THF
2025,A,5,Z3,A. adscensions,,9.4,2815,THF
2025,A,5,Z3,Pinhole,,9.7,2887,THF
2025,A,5,Z3,Eragrostsis gummiflua,,11.1,3209,THF
2025,A,5,Z3,,,12.1,3427,THF
2025,A,5,Z3,Pinhole,,17,4386,THF
2025,A,5,Z3,,,2.7,763,THF
2025,A,5,Z3,,,2.8,802,THF
2025,A,5,Z3,,,2.8,802,THF
2025,A,5,Z3,Urochloa mosambicensis,,26.8,5950,THF
2025,A,5,Z3,Hyperrhenia filipendula,,19.4,4806,THF
2025,A,5,Z3,Pinhole,,17.3,4440,THF
2025,A,5,Z3,E.gummiflua,,16.8,4350,THF
2025,A,5,Z3,Urochloa mosambicensis,,7.4,2303,THF
2025,A,5,Z3,A.excavatus,,9.8,2910,THF
2025,A,5,Z3,Pinhole,,13,3616,THF
2025,A,5,Z3,,,14.3,3878,THF
2025,A,5,Z3,,,0,0,THF
2025,A,5,Z3,,,0,0,THF
2025,A,5,Z3,,,0,0,THF
2025,A,5,Z1,Urochloa mosambicensis,,22.3,5280,THF
2025,A,5,Z1,Pinhole,,20.3,4957,THF
2025,A,5,Z1,,,20.6,5006,THF
2025,A,5,Z1,,,19.7,4856,THF
2025,A,5,Z1,Hyperrhenia filipendula,,18.7,4686,THF
2025,A,5,Z1,Urochloa mosambicensis,,16.1,4222,THF
2025,A,5,Z1,,,19.2,4772,THF
2025,A,5,Z1,,,14.8,3975,THF
2025,A,5,Z1,Hyperrhenia filipendula,,16,4203,THF
2025,A,5,Z1,Themeda triandra,,12,3406,THF
2025,A,5,Z1,Urochloa mosambicensis,,15,4014,THF
2025,A,5,Z1,Pinhole,,17.8,4529,THF
2025,A,5,Z1,Hyperrhenia filipendula,,0,0,THF
2025,A,5,Z1,Urochloa mosambicensis,,2.8,802,THF
2025,A,5,Z1,,,6.9,2164,THF
2025,A,5,Z1,,,6.3,1992,THF
2025,A,5,Z1,,,6.4,2022,THF
2025,A,5,Z1,Heteropogon  contortus,,24,5545,THF
2025,A,5,Z1,Urochloa mosambicensis,,16,4203,THF
2025,A,5,Z1,,,14.7,3956,THF
2025,A,5,Z1,,,14.8,3975,THF
2025,F,5,Z2,Aristida ads,,6.8,2136,THF
2025,F,5,Z2,Mopane grass,,3.4,1033,THF
2025,F,5,Z2,Setaria incressata,,5.7,1813,THF
2025,F,5,Z2,,,7.3,2275,THF
2025,F,5,Z2,Digitaria erianthra,,8.5,2592,THF
2025,F,5,Z2,Pogonarthria squarrosa,,7.3,2275,THF
2025,F,5,Z2,Cynadon dactylon,,7.2,2248,THF
2025,F,5,Z2,,,7,2192,THF
2025,F,5,Z2,Digitaria erianthra,,6.6,2079,THF
2025,F,5,Z2,Heteropogon  contortus,,6.9,2164,THF
2025,F,5,Z2,Cynadon dactylon,,6.9,2164,THF
2025,F,5,Z2,,,6.7,2108,THF
2025,F,5,Z2,Chloris virgata,,8.6,2617,THF
2025,F,5,Z2,Eragrostsis gummiflua,,7.4,2303,THF
2025,F,5,Z2,Setaria incressata,,7.9,2436,THF
2025,F,5,Z2,Cynadon dactylon,,4.7,1493,THF
2025,F,5,Z2,Digitaria erianthra,,7.6,2357,THF
2025,F,5,Z2,Pogonarthria squarrosa,,5.8,1843,THF
2025,F,5,Z2,,,6.4,2022,THF
2025,F,5,Z2,,,7.1,2220,THF
2025,F,5,Z1,Eragrostis rigidior,,10.5,3073,THF
2025,F,5,Z1,Digitaria erianthra,,8.7,2642,THF
2025,F,5,Z1,Cynadon dactylon,,8.8,2667,THF
2025,F,5,Z1,Setaria incressata,,8.9,2692,THF
2025,F,5,Z1,Egyptium gigantum,,0,0,THF
2025,F,5,Z1,Eragrostis rigidior,,4.9,1559,THF
2025,F,5,Z1,Eragrostis gummiflua,,4.7,1493,THF
2025,F,5,Z1,Setaria incressata,,5.2,1656,THF
2025,F,5,Z1,Cynadon dactylon,,5.3,1688,THF
2025,F,5,Z1,Digitaria erianthra,,0,0,THF
2025,F,5,Z1,Egyptium gigantum,,0,0,THF
2025,F,5,Z1,Eragrostis rigidior,,7,2192,THF
2025,F,5,Z1,Setaria incressata,,6.7,2108,THF
2025,F,5,Z1,Cynadon dactylon,,6.9,2164,THF
2025,F,5,Z1,Digitaria erianthra,,7.2,2248,THF
2025,F,5,Z1,Cynadon dactylon,,5.6,1782,THF
2025,F,5,Z1,Digitaria erianthra,,5,1592,THF
2025,F,5,Z1,,,6.7,2108,THF
2025,F,5,Z1,,,7.2,2248,THF
2025,F,5,Z1,Cynadon dactylon,,6.9,2164,THF
2025,F,5,Z1,Digitaria erianthra,,7,2192,THF
2025,F,5,Z1,Setaria incressata,,7.1,2220,THF
2025,F,5,Z1,,,7.2,2248,THF
2025,F,5,Z3,Setaria incressata,,8,2463,THF
2025,F,5,Z3,Mopane grass,,8.3,2540,THF
2025,F,5,Z3,Cynadon dactylon,,8,2463,THF
2025,F,5,Z3,,,7.7,2383,THF
2025,F,5,Z3,Cynadon dactylon,,6.7,2108,THF
2025,F,5,Z3,Digitaria erianthra,,5.6,1782,THF
2025,F,5,Z3,Setaria incressata,,5.5,1751,THF
2025,F,5,Z3,Chloris virgata,,5.9,1873,THF
2025,F,5,Z3,Cynadon dactylon,,10.5,3073,THF
2025,F,5,Z3,Eragrostis rigidior,,9.6,2863,THF
2025,F,5,Z3,Digitaria erianthra,,9,2717,THF
2025,F,5,Z3,,,10.2,3004,THF
2025,F,5,Z3,Digitaria erianthra,,9.3,2790,THF
2025,F,5,Z3,Cynadon dactylon,,9.4,2815,THF
2025,F,5,Z3,Eragrostis rigidior,,9,2717,THF
2025,F,5,Z3,,,8.4,2566,THF
2025,F,5,Z3,Cynadon dactylon,,11.3,3253,THF
2025,F,5,Z3,Digitaria erianthra,,17,4386,THF
2025,F,5,Z3,Setaria incressata,,17.5,4476,THF
2025,F,5,Z3,,,17.5,4476,THF
2025,F,5,Z4,Digitaria erianthra,,13.1,3637,THF
2025,F,5,Z4,Cynadon dactylon,,12.6,3533,THF
2025,F,5,Z4,Setaria incressata,,12.4,3491,THF
2025,F,5,Z4,,,13.9,3799,THF
2025,F,5,Z4,Digitaria erianthra,,7,2192,THF
2025,F,5,Z4,Eragrostis rigidior,,5.7,1813,THF
2025,F,5,Z4,Cynadon dactylon,,4.8,1526,THF
2025,F,5,Z4,,,4.4,1392,THF
2025,F,5,Z4,Setaria incressata,,10.3,3027,THF
2025,F,5,Z4,Eragrostis rigidior,,9.8,2910,THF
2025,F,5,Z4,Cynadon dactylon,,9.5,2839,THF
2025,F,5,Z4,,,11.2,3231,THF
2025,F,5,Z4,Cynadon dactylon,,4.4,1392,THF
2025,F,5,Z4,Digitaria erianthra,,4.7,1493,THF
2025,F,5,Z4,,,4.8,1526,THF
2025,F,5,Z4,,,4.6,1459,THF
2025,F,5,Z4,Digitaria erianthra,,5.3,1688,THF
2025,F,5,Z4,Eragrostis rigidior,,5.3,1688,THF
2025,F,5,Z4,Setaria incressata,,5.4,1719,THF
2025,F,5,Z4,Aristida ads,,6.6,2079,THF
2025,F,4,Z2,Eragrostis rigidior,,9.8,2910,TFB
2025,F,4,Z2,,,10.2,3004,TFB
2025,F,4,Z2,,,8.8,2667,TFB
2025,F,4,Z2,,,7.8,2410,TFB
2025,F,4,Z2,Pogonarthria squarrosa,,3.6,1108,TFB
2025,F,4,Z2,Setaria incressata,,3.4,1033,TFB
2025,F,4,Z2,,,4.5,1426,TFB
2025,F,4,Z2,,,5.1,1624,TFB
2025,F,4,Z2,Chloris virgata,,4.7,1493,TFB
2025,F,4,Z2,,,4.3,1357,TFB
2025,F,4,Z2,,,4.1,1288,TFB
2025,F,4,Z2,,,4.2,1323,TFB
2025,F,4,Z2,Bracharia negropedata,,6.4,2022,TFB
2025,F,4,Z2,Eragrostis rigidior,,5.6,1782,TFB
2025,F,4,Z2,Cynadon dactylon,,5.3,1688,TFB
2025,F,4,Z2,Eragrostis gummiflua,,5.7,1813,TFB
2025,F,4,Z2,Bracharia negropedata,,5.4,1719,TFB
2025,F,4,Z2,Eragrostis rigidior,,4.3,1357,TFB
2025,F,4,Z2,Digitaria erianthra,,8.1,2489,TFB
2025,F,4,Z2,,,8.5,2592,TFB
2025,F,4,Z3,Cynadon dactylon,,4.5,1426,TFB
2025,F,4,Z3,Setaria incressata,,4.1,1288,TFB
2025,F,4,Z3,Aristida ads,,4,1252,TFB
2025,F,4,Z3,,,3.7,1144,TFB
2025,F,4,Z3,Digitaria erianthra,,4.7,1493,TFB
2025,F,4,Z3,Eragrostis viscosa,,5.3,1688,TFB
2025,F,4,Z3,Eragrostis rigidior,,5.4,1719,TFB
2025,F,4,Z3,Cynadon dactylon,,5.4,1719,TFB
2025,F,4,Z3,Digitaria erianthra,,6,1903,TFB
2025,F,4,Z3,Heteropogon  contortus,,5.1,1624,TFB
2025,F,4,Z3,,,5,1592,TFB
2025,F,4,Z3,,,4.9,1559,TFB
2025,F,4,Z3,Aristida ads,,6,1903,TFB
2025,F,4,Z3,Digitaria erianthra,,6.1,1933,TFB
2025,F,4,Z3,Eragrostis viscosa,,5.9,1873,TFB
2025,F,4,Z3,,,6.2,1963,TFB
2025,F,4,Z3,Eragrostis rigidior,,9.3,2790,TFB
2025,F,4,Z3,Digitaria erianthra,,7.1,2220,TFB
2025,F,4,Z3,Eragrostis viscosa,,6,1903,TFB
2025,F,4,Z3,Cynadon dactylon,,5.7,1813,TFB
2025,F,4,Z1,Setaria incressata,,5.5,1751,TFB
2025,F,4,Z1,Eragrostis viscosa,,5.2,1656,TFB
2025,F,4,Z1,,,4.8,1526,TFB
2025,F,4,Z1,,,4.4,1392,TFB
2025,F,4,Z1,Bracharia negropedata,,8.5,2592,TFB
2025,F,4,Z1,Heteropogon  contortus,,10.8,3142,TFB
2025,F,4,Z1,,,8.7,2642,TFB
2025,F,4,Z1,,,9.5,2839,TFB
2025,F,4,Z1,Aristida ads,,8.5,2592,TFB
2025,F,4,Z1,Setaria incressata,,10.8,3142,TFB
2025,F,4,Z1,,,10.2,3004,TFB
2025,F,4,Z1,,,10,2958,TFB
2025,F,4,Z1,Setaria incressata,,8,2463,TFB
2025,F,4,Z1,Digitaria erianthra,,9.2,2766,TFB
2025,F,4,Z1,,,10,2958,TFB
2025,F,4,Z1,,,8.9,2692,TFB
2025,F,4,Z1,Pogonarthria squarrosa,,1.9,439,TFB
2025,F,4,Z1,Eragrostis viscosa,,3.3,996,TFB
2025,F,4,Z1,,,3.3,996,TFB
2025,F,4,Z1,,,3.9,1217,TFB
2025,F,4,Z4,Panicum maximum,,12,3406,TFB
2025,F,4,Z4,Mopane grass,,15.3,4071,TFB
2025,F,4,Z4,,,14,3818,TFB
2025,F,4,Z4,,,16.5,4295,TFB
2025,F,4,Z4,Heteropogon  contortus,,6.3,1992,TFB
2025,F,4,Z4,Digitaria erianthra,,6.9,2164,TFB
2025,F,4,Z4,Aristida ads,,7.9,2436,TFB
2025,F,4,Z4,Setaria incressata,,7.7,2383,TFB
2025,F,4,Z4,Cynadon dactylon,,0,0,TFB
2025,F,4,Z4,Digitaria erianthra,,2.6,723,TFB
2025,F,4,Z4,Eragrostis viscosa,,2.7,763,TFB
2025,F,4,Z4,Pogonarthria squarrosa,,3.3,996,TFB
2025,F,4,Z4,,,4.1,1288,TFB
2025,F,4,Z4,Digitaria erianthra,,3.4,1033,TFB
2025,F,4,Z4,Cynadon dactylon,,4.8,1526,TFB
2025,F,4,Z4,Pogonarthria squarrosa,,6.9,2164,TFB
2025,F,4,Z4,Heteropogon  contortus,,7.2,2248,TFB
2025,F,4,Z4,Setaria incressata,,0,0,TFB
2025,F,4,Z4,Setaria incressata,,5.8,1843,TFB
2025,F,4,Z4,Aristida ads,,5.6,1782,TFB
2025,F,4,Z4,,,7.7,2383,TFB
2025,F,4,Z4,,,9,2717,TFB
2025,F,3,Z1,Digitaria erianthra,,6.3,1992,TF
2025,F,3,Z1,,,1.7,358,TF
2025,F,3,Z1,,,1.7,358,TF
2025,F,3,Z1,,,3.7,1144,TF
2025,F,3,Z1,Eragrostis viscosa,,6.4,2022,TF
2025,F,3,Z1,Pogonarthria squarrosa,,5.2,1656,TF
2025,F,3,Z1,,,4.2,1323,TF
2025,F,3,Z1,,,4.2,1323,TF
2025,F,3,Z1,Eragrostis viscosa,,10.6,3096,TF
2025,F,3,Z1,Eragrostis rigidior,,7.2,2248,TF
2025,F,3,Z1,Digitaria erianthra,,7.2,2248,TF
2025,F,3,Z1,Cynadon dactylon,,7.1,2220,TF
2025,F,3,Z1,Cynadon dactylon,,5.1,1624,TF
2025,F,3,Z1,Digitaria erianthra,,5.5,1751,TF
2025,F,3,Z1,Eragrostis viscosa,,5.6,1782,TF
2025,F,3,Z1,,,8.9,2692,TF
2025,F,3,Z1,Setaria incressata,,5.4,1719,TF
2025,F,3,Z1,Digitaria erianthra,,5.8,1843,TF
2025,F,3,Z1,,,6.1,1933,TF
2025,F,3,Z1,,,6.5,2051,TF
2025,F,3,Z2,Eragrostis viscosa,,7.2,2248,TF
2025,F,3,Z2,Pogonarthria squarrosa,,7.9,2436,TF
2025,F,3,Z2,Eragrostis rigidior,,7.8,2410,TF
2025,F,3,Z2,,,7.5,2330,TF
2025,F,3,Z2,Eragrostis viscosa,,8.3,2540,TF
2025,F,3,Z2,Setaria incressata,,6.4,2022,TF
2025,F,3,Z2,Eragrostis rigidior,,6.8,2136,TF
2025,F,3,Z2,,,7.1,2220,TF
2025,F,3,Z2,Eragrostis viscosa,,6.5,2051,TF
2025,F,3,Z2,Eragrostis rigidior,,6.2,1963,TF
2025,F,3,Z2,Perotis petens,,5.9,1873,TF
2025,F,3,Z2,,,6.2,1963,TF
2025,F,3,Z2,Eragrostis viscosa,,6.9,2164,TF
2025,F,3,Z2,Digitaria erianthra,,6.4,2022,TF
2025,F,3,Z2,Eragrostis rigidior,,7,2192,TF
2025,F,3,Z2,Eragrostis gummiflua,,6.8,2136,TF
2025,F,3,Z2,Setaria incressata,,6.8,2136,TF
2025,F,3,Z2,Eragrostis rigidior,,6.5,2051,TF
2025,F,3,Z2,,,6.3,1992,TF
2025,F,3,Z2,,,6,1903,TF
2025,F,3,Z4,Eragrostis rigidior,,6.4,2022,TF
2025,F,3,Z4,Cynadon dactylon,,6.6,2079,TF
2025,F,3,Z4,Digitaria erianthra,,6.4,2022,TF
2025,F,3,Z4,,,6.6,2079,TF
2025,F,3,Z4,Cynadon dactylon,,7.4,2303,TF
2025,F,3,Z4,Eragrostis rigidior,,8.7,2642,TF
2025,F,3,Z4,Digitaria erianthra,,8.9,2692,TF
2025,F,3,Z4,,,9.6,2863,TF
2025,F,3,Z4,Cynadon dactylon,,4.7,1493,TF
2025,F,3,Z4,Digitaria erianthra,,6.8,2136,TF
2025,F,3,Z4,Setaria incressata,,8.6,2617,TF
2025,F,3,Z4,,,9.1,2741,TF
2025,F,3,Z4,Cynadon dactylon,,11.6,3319,TF
2025,F,3,Z4,Eragrostis rigidior,,9.7,2887,TF
2025,F,3,Z4,Pogonarthria squarrosa,,8.3,2540,TF
2025,F,3,Z4,Digitaria erianthra,,8.1,2489,TF
2025,F,3,Z4,Mopane grass,,5.1,1624,TF
2025,F,3,Z4,Digitaria erianthra,,5.3,1688,TF
2025,F,3,Z4,Setaria incressata,,9.4,2815,TF
2025,F,3,Z4,,,9,2717,TF
2025,F,3,Z3,Cynadon dactylon,,7.2,2248,TF
2025,F,3,Z3,Pogonarthria squarrosa,,7.1,2220,TF
2025,F,3,Z3,Eragrostis viscosa,,7.2,2248,TF
2025,F,3,Z3,Setaria incressata,,7.5,2330,TF
2025,F,3,Z3,Eragrostis rigidior,,7,2192,TF
2025,F,3,Z3,Digitaria erianthra,,5.5,1751,TF
2025,F,3,Z3,,,3.9,1217,TF
2025,F,3,Z3,,,3.4,1033,TF
2025,F,3,Z3,Cynadon dactylon,,3.6,1108,TF
2025,F,3,Z3,Digitaria erianthra,,3.6,1108,TF
2025,F,3,Z3,,,4.6,1459,TF
2025,F,3,Z3,,,4.5,1426,TF
2025,F,3,Z3,Cynadon dactylon,,6.8,2136,TF
2025,F,3,Z3,Digitaria erianthra,,9.6,2863,TF
2025,F,3,Z3,Setaria incressata,,9.6,2863,TF
2025,F,3,Z3,Eragrostis viscosa,,9.8,2910,TF
2025,F,3,Z3,Cynadon dactylon,,19.4,4806,TF
2025,F,3,Z3,Digitaria erianthra,,8.5,2592,TF
2025,F,3,Z3,,,10.7,3119,TF
2025,F,3,Z3,,,11.7,3341,TF
2025,F,2,Z4,Cynadon dactylon,,8.5,2592,F
2025,F,2,Z4,Eragrostis rigidior,,7.9,2436,F
2025,F,2,Z4,Digitaria erianthra,,8,2463,F
2025,F,2,Z4,Setaria incressata,,8.1,2489,F
2025,F,2,Z4,Aristida ads,,3.9,1217,F
2025,F,2,Z4,Digitaria erianthra,,4.2,1323,F
2025,F,2,Z4,Cynadon dactylon,,4.6,1459,F
2025,F,2,Z4,Heteropogon  contortus,,4.3,1357,F
2025,F,2,Z4,Cynadon dactylon,,2.2,561,F
2025,F,2,Z4,Eragrostis viscosa,,2,480,F
2025,F,2,Z4,Pogonarthria squarrosa,,2.1,520,F
2025,F,2,Z4,,,2,480,F
2025,F,2,Z4,Cynadon dactylon,,6.9,2164,F
2025,F,2,Z4,Eragrostis viscosa,,6.1,1933,F
2025,F,2,Z4,,,6.4,2022,F
2025,F,2,Z4,,,6.3,1992,F
2025,F,2,Z4,Mopane grass,,2.9,842,F
2025,F,2,Z4,,,2.6,723,F
2025,F,2,Z4,,,2.8,802,F
2025,F,2,Z4,,,2.9,842,F
2025,F,2,Z3,Cynadon dactylon,,2.3,602,F
2025,F,2,Z3,Digitaria erianthra,,2.3,602,F
2025,F,2,Z3,Heteropogon  contortus,,3.7,1144,F
2025,F,2,Z3,Mopane grass,,4,1252,F
2025,F,2,Z3,Digitaria erianthra,,4.7,1493,F
2025,F,2,Z3,Cynadon dactylon,,3.9,1217,F
2025,F,2,Z3,Eragrostis rigidior,,4.4,1392,F
2025,F,2,Z3,,,4.5,1426,F
2025,F,2,Z3,Mopane grass,,4.3,1357,F
2025,F,2,Z3,Eragrostis rigidior,,4.6,1459,F
2025,F,2,Z3,Cynadon dactylon,,4.7,1493,F
2025,F,2,Z3,,,5,1592,F
2025,F,2,Z3,Chloris virgata,,6.1,1933,F
2025,F,2,Z3,Digitaria erianthra,,6.3,1992,F
2025,F,2,Z3,Mopane grass,,7.8,2410,F
2025,F,2,Z3,Heteropogon  contortus,,9.4,2815,F
2025,F,2,Z3,Cynadon dactylon,,0,0,F
2025,F,2,Z3,Cynadon dactylon,,4.2,1323,F
2025,F,2,Z3,Eragrostis rigidior,,4.1,1288,F
2025,F,2,Z3,Egyptium gigantum,,5,1592,F
2025,F,2,Z3,Digitaria erianthra,,5.4,1719,F
2025,F,2,Z1,Cynadon dactylon,,6.3,1992,F
2025,F,2,Z1,Eragrostis curvula,,11.5,3297,F
2025,F,2,Z1,Eragrostis rigidior,,9.2,2766,F
2025,F,2,Z1,,,8.8,2667,F
2025,F,2,Z1,Chloris virgata,,12,3406,F
2025,F,2,Z1,Eragrostis rigidior,,10.7,3119,F
2025,F,2,Z1,Cynadon dactylon,,10.7,3119,F
2025,F,2,Z1,Eragrostis viscosa,,10.4,3051,F
2025,F,2,Z1,Setaria incressata,,0,0,F
2025,F,2,Z1,Eragrostis rigidior,,8.1,2489,F
2025,F,2,Z1,Chloris virgata,,14.1,3838,F
2025,F,2,Z1,Cynadon dactylon,,13.4,3698,F
2025,F,2,Z1,Setaria incressata,,13.3,3678,F
2025,F,2,Z1,Mopane grass,,0,0,F
2025,F,2,Z1,Mopane grass,,11,3187,F
2025,F,2,Z1,Eragrostis rigidior,,12.4,3491,F
2025,F,2,Z1,Panicum maximum,,11.7,3341,F
2025,F,2,Z1,,,10.9,3164,F
2025,F,2,Z1,Mopane grass,,3.8,1181,F
2025,F,2,Z1,Eragrostis rigidior,,3.9,1217,F
2025,F,2,Z1,Digitaria erianthra,,4,1252,F
2025,F,2,Z1,Setaria incressata,,4,1252,F
2025,F,2,Z2,Digitaria erianthra,,7.5,2330,F
2025,F,2,Z2,Setaria incressata,,7.1,2220,F
2025,F,2,Z2,Mopane grass,,7.2,2248,F
2025,F,2,Z2,,,7.2,2248,F
2025,F,2,Z2,Eragrostis rigidior,,7.5,2330,F
2025,F,2,Z2,Egyptium gigantum,,7.9,2436,F
2025,F,2,Z2,Mopane grass,,7.1,2220,F
2025,F,2,Z2,Digitaria erianthra,,8.8,2667,F
2025,F,2,Z2,Chloris virgata,,17.5,4476,F
2025,F,2,Z2,Aristida ads,,20.7,5023,F
2025,F,2,Z2,Cynadon dactylon,,20.5,4990,F
2025,F,2,Z2,Eragrostis rigidior,,19.7,4856,F
2025,F,2,Z2,Heteropogon  contortus,,0,0,F
2025,F,2,Z2,Perotis petens,,0,0,F
2025,F,2,Z2,Egyptium gigantum,,10.9,3164,F
2025,F,2,Z2,Pogonarthria squarrosa,,7.6,2357,F
2025,F,2,Z2,Digitaria erianthra,,7.3,2275,F
2025,F,2,Z2,,,8,2463,F
2025,F,2,Z2,Digitaria erianthra,,9.1,2741,F
2025,F,2,Z2,Setaria incressata,,7.7,2383,F
2025,F,2,Z2,Aristida ads,,7.4,2303,F
2025,F,2,Z2,,,8,2463,F
2025,A,1,Z3,Panicum maximum,,4.9,1559,C
2025,A,1,Z3,Chloris virgata,,6.8,2136,C
2025,A,1,Z3,E.cylindriflora,,6.2,1963,C
2025,A,1,Z3,,,1.6,318,C
2025,A,1,Z3,CEx,,17.3,4440,C
2025,A,1,Z3,Digitaria erianthra,,16.7,4332,C
2025,A,1,Z3,,,16.9,4368,C
2025,A,1,Z3,,,14.2,3858,C
2025,A,1,Z3,U.mossambicensis,,13,3616,C
2025,A,1,Z3,Heteropogon contortus,,20.7,5023,C
2025,A,1,Z3,CEx,,20.8,5039,C
2025,A,1,Z3,,,22.3,5280,C
2025,A,1,Z3,SSp,,28.9,6171,C
2025,A,1,Z3,Themeda triandra,,23.2,5421,C
2025,A,1,Z3,Digitaria erianthra,,19,4738,C
2025,A,1,Z3,Aristida ads,,16.1,4222,C
2025,A,1,Z3,Bracharia serrata,,0,0,C
2025,A,1,Z3,Heteropogon contortus,,15.5,4109,C
2025,A,1,Z3,Digitaria erianthra,,19.8,4873,C
2025,A,1,Z3,Setaria incressata,,20,4907,C
2025,A,1,Z3,,,20.5,4990,C
2025,A,1,Z4,Heteropogon contortus,,55.3,7059,C
2025,A,1,Z4,U.mossambicensis,,38.3,6838,C
2025,A,1,Z4,,,34.7,6640,C
2025,A,1,Z4,,,30.5,6320,C
2025,A,1,Z4,H.hirta,,24.6,5636,C
2025,A,1,Z4,Pinhole,,16.7,4332,C
2025,A,1,Z4,Digitaria erianthra,,15.2,4052,C
2025,A,1,Z4,U.mossambicensis,,18.5,4652,C
2025,A,1,Z4,U.mossambicensis,,20.4,4973,C
2025,A,1,Z4,Heteropogon contortus,,16.5,4295,C
2025,A,1,Z4,Wireleaf,,16.8,4350,C
2025,A,1,Z4,SSp,,13.9,3799,C
2025,A,1,Z4,H.hirta,,24.5,5621,C
2025,A,1,Z4,U.mossambicensis,,28.6,6141,C
2025,A,1,Z4,Mopane grass,,28,6080,C
2025,A,1,Z4,,,26.5,5916,C
2025,A,1,Z4,U.mossambicensis,,41.7,6968,C
2025,A,1,Z4,Heteropogon contortus,,34.5,6627,C
2025,A,1,Z4,Pinhole,,26.7,5938,C
2025,A,1,Z4,Bracharia serrata,,25.3,5741,C
