Year,Site,Plot,Subplot,Fenced,Treatment,Species_name,Max_height(m),No_of_resprouts ,Length_of_ longest_ resprout_(cm),Mode_of_resprouting ,Stem_diameter_(cm),Woody_class,Dead (m)
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.45,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.45,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.45,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.45,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.9,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.9,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.9,0,,,,,
2025,A,1,Z2,Fenced,C,Dichrostachys cinerea,1.5,0,,,,,
2025,A,1,Z2,Fenced,C,Dichrostachys cinerea,1.5,0,,,,,
2025,A,1,Z2,Fenced,C,Dichrostachys cinerea,1.5,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,1,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,0.5,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.45,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.45,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.45,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.65,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.65,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia nilotica,0.35,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.3,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.3,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,1,0,,,,,
2025,A,1,Z2,Fenced,C,Ziziphus mucronata,0.3,0,,,,,
2025,A,1,Z2,Fenced,C,Dichrostachys cinerea,0.45,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,1.2,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.8,0,,,,,
2025,A,1,Z2,Fenced,C,Ziziphus mucronata,0.8,0,,,,,
2025,A,1,Z2,Fenced,C,Warburgia salutaris,0.85,0,,,,,
2025,A,1,Z2,Fenced,C,Bolusanthus speciosus,1.7,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia nilotica,0.3,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia nilotica,0.3,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia nilotica,0.3,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.2,0,,,,,
2025,A,1,Z2,Fenced,C,Gymnosporia senegalensis,0.55,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia karroo,0.5,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,1.2,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.5,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum apiculatum,0.5,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum apiculatum,0.45,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum apiculatum,0.45,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,1,0,,,,,
2025,A,1,Z2,Fenced,C,Gymnosporia senegalensis,0.75,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,1.4,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,1.4,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.5,0,,,,,
2025,A,1,Z2,Fenced,C,Gymnosporia senegalensis,0.2,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.1,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum apiculatum,0.15,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.5,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,1,0,,,,,
2025,A,1,Z2,Fenced,C,Ormocarpum trichocarpum,0.6,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum apiculatum,0.5,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum apiculatum,0.2,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum apiculatum,0.45,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum apiculatum,0.2,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,0.45,0,,,,,
2025,A,1,Z2,Fenced,C,Ziziphus mucronata,0.2,0,,,,,
2025,A,1,Z2,Fenced,C,Ormocarpum trichocarpum,0.4,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.75,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia karroo,1.2,5,10,Base,3,,
2025,A,1,Z2,Fenced,C,Combretum apiculatum,0.2,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.25,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.5,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.2,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum apiculatum,0.5,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum apiculatum,0.75,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum apiculatum,0.9,0,,,,,
2025,A,1,Z2,Fenced,C,Albizia harveyi,0.7,0,,,,,
2025,A,1,Z2,Fenced,C,Albizia harveyi,0.8,0,,,,,
2025,A,1,Z2,Fenced,C,Warburgia salutaris,0.5,0,,,,,
2025,A,1,Z2,Fenced,C,Warburgia salutaris,0.7,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.75,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.8,0,,,,,
2025,A,1,Z2,Fenced,C,Fluegga virosa,0.9,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.2,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,0.45,2,20,Base,1,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.9,0,,,,,
2025,A,1,Z2,Fenced,C,Ziziphus mucronata,0.3,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,0.7,4,10,Base,1,,0.7
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,0.75,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,0.6,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum apiculatum,0.5,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,0.5,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.2,0,,,,,
2025,A,1,Z2,Fenced,C,Dichrostachys cinerea,0.55,0,,,,,
2025,A,1,Z2,Fenced,C,Peltophorum africanum,0.65,0,,,,,
2025,A,1,Z2,Fenced,C,Dichrostachys cinerea,0.15,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia nilotica,0.75,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia karroo,0.25,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia karroo,0.35,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia karroo,0.9,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum apiculatum,0.5,0,,,,,
2025,A,1,Z2,Fenced,C,Fluegga virosa,0.6,0,,,,,
2025,A,1,Z2,Fenced,C,Peltophorum africanum,0.5,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.65,0,,,,,
2025,A,1,Z2,Fenced,C,Dichrostachys cinerea,0.5,3,60,Base,1,,0.5
2025,A,1,Z2,Fenced,C,Combretum apiculatum,0.5,7,30,Base,1,,0.5
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,0.2,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum apiculatum,0.5,0,,,,,
2025,A,1,Z2,Fenced,C,Peltophorum africanum,0.65,0,,,,,
2025,A,1,Z2,Fenced,C,Peltophorum africanum,0.5,0,,,,,
2025,A,1,Z2,Fenced,C,Warburgia salutaris,0.55,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.55,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum apiculatum,0.5,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum apiculatum,0.2,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum apiculatum,0.25,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.5,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum apiculatum,0.25,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.6,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,1,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum apiculatum,0.6,6,30,Base,<1,,0.6
2025,A,1,Z2,Fenced,C,Peltophorum africanum,0.6,0,,,,,
2025,A,1,Z2,Fenced,C,Ozoroa insignis,1.5,4,100,Base,3,,1.5
2025,A,1,Z2,Fenced,C,Combretum hereroense,1.3,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,1.4,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia karroo,1.2,0,,,,,
2025,A,1,Z2,Fenced,C,Peltophorum africanum,1,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.5,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.9,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.8,0,,,,,
2025,A,1,Z2,Fenced,C,Dichrostachys cinerea,0.3,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,0.5,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,1.1,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia nilotica,0.3,0,,,,,
2025,A,1,Z2,Fenced,C,Dichrostachys cinerea,1.6,0,,,,,
2025,A,1,Z2,Fenced,C,Ziziphus mucronata,1.6,0,,,,,
2025,A,1,Z2,Fenced,C,Ziziphus mucronata,1.6,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,2.9,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,2.9,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,2.9,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,2.9,0,,,,,
2025,A,1,Z2,Fenced,C,Dichrostachys cinerea,2,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,2.1,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,2.1,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,2.1,0,,,,,
2025,A,1,Z2,Fenced,C,Ziziphus mucronata,3.3,0,,,,,
2025,A,1,Z2,Fenced,C,Ziziphus mucronata,2,0,,,,,
2025,A,1,Z2,Fenced,C,Ziziphus mucronata,2,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,2,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,3,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,3,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,3,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,3,0,,,,,
2025,A,1,Z2,Fenced,C,Diospyros lycioides,1.8,0,,,,,
2025,A,1,Z2,Fenced,C,Allophylus africanus,1.8,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,2.3,0,,,,,
2025,A,1,Z2,Fenced,C,Peltophorum africanum,1.8,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,2.1,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia karroo,1.8,0,,,,,
2025,A,1,Z2,Fenced,C,Gymnosporia senegalensis,2,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,2.2,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,2.2,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,2,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,2.3,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia karroo,1.8,0,,,,,
2025,A,1,Z2,Fenced,C,Dichrostachys cinerea,1.8,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia nilotica,3,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,2.3,0,,,,,
2025,A,1,Z2,Fenced,C,Bolusanthus speciosus,2.8,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,2.1,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,2.1,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,2.1,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia karroo,2.3,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,1.7,0,,,,,
2025,A,1,Z2,Fenced,C,Bolusanthus speciosus,1.6,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,2,0,,,,,
2025,A,1,Z2,Fenced,C,Bolusanthus speciosus,2.1,0,,,,,
2025,A,1,Z2,Fenced,C,Bolusanthus speciosus,2.1,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,2.4,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,2.4,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,2.4,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,2.4,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,2.6,0,,,,,
2025,A,1,Z2,Fenced,C,Bolusanthus speciosus,2,0,,,,,
2025,A,1,Z2,Fenced,C,Bolusanthus speciosus,2,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia karroo,4.3,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia karroo,4.3,0,,,,,
2025,A,1,Z2,Fenced,C,Ziziphus mucronata,3,0,,,,,
2025,A,1,Z2,Fenced,C,Bolusanthus speciosus,1.8,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum imberbe,2,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,1.9,0,,,,,
2025,A,1,Z2,Fenced,C,Bolusanthus speciosus,2,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,2.5,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,2,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum imberbe,2.1,0,,,,,
2025,A,1,Z2,Fenced,C,Ozoroa insignis,1.8,0,,,,,
2025,A,1,Z2,Fenced,C,Combretum hereroense,2.1,0,,,,,
2025,A,1,Z2,Fenced,C,Gymnosporia senegalensis,2.4,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia karroo,1.7,0,,,,,
2025,A,1,Z2,Fenced,C,Vachellia gerrardii,1.7,0,,,,,
2025,A,1,Z1,Fenced,C,Fluegga virosa,1.6,0,,,,,
2025,A,1,Z1,Fenced,C,Senegalia rehmanniana,1.1,0,,,,,
2025,A,1,Z1,Fenced,C,Fluegga virosa,0.8,0,,,,,
2025,A,1,Z1,Fenced,C,Grewia monticola,0.7,0,,,,,
2025,A,1,Z1,Fenced,C,Ziziphus mucronata,1,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia karroo,0.3,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia karroo,0.3,0,,,,,
2025,A,1,Z1,Fenced,C,Dichrostachys cinerea,1,0,,,,,
2025,A,1,Z1,Fenced,C,Fluegga virosa,1.1,0,,,,,
2025,A,1,Z1,Fenced,C,Dichrostachys cinerea,0.4,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia nilotica,1,0,,,,,
2025,A,1,Z1,Fenced,C,Warburgia salutaris,0.8,0,,,,,
2025,A,1,Z1,Fenced,C,Diospyros lycioides,0.5,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum apiculatum,0.65,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum hereroense,0.8,0,,,,,
2025,A,1,Z1,Fenced,C,Ziziphus mucronata,0.7,0,,,,,
2025,A,1,Z1,Fenced,C,Grewia monticola,1,0,,,,,
2025,A,1,Z1,Fenced,C,Cassia abbreviata,1,0,,,,,
2025,A,1,Z1,Fenced,C,Azanza garckeana,0.55,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia gerrardii,1.1,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum hereroense,1.5,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia gerrardii,1,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia karroo,0.6,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia karroo,0.6,0,,,,,
2025,A,1,Z1,Fenced,C,Ziziphus mucronata,0.6,0,,,,,
2025,A,1,Z1,Fenced,C,Balunatus mugani,1.1,0,,,,,
2025,A,1,Z1,Fenced,C,Fluegga virosa,1.2,0,,,,,
2025,A,1,Z1,Fenced,C,Fluegga virosa,1,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia nilotica,0.7,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia nilotica,1.1,0,,,,,
2025,A,1,Z1,Fenced,C,Dichrostachys cinerea,0.65,7,65,Base,,,
2025,A,1,Z1,Fenced,C,Fluegga virosa,1.5,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia nilotica,1,0,,,,,
2025,A,1,Z1,Fenced,C,Fluegga virosa,1.6,0,,,,,
2025,A,1,Z1,Fenced,C,Fluegga virosa,1.6,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia nilotica,0.65,0,,,,,
2025,A,1,Z1,Fenced,C,Albizia harveyi,0.65,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum hereroense,0.9,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia karroo,1.1,0,,,,,
2025,A,1,Z1,Fenced,C,Ziziphus mucronata,0.35,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum hereroense,0.25,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum hereroense,0.25,0,,,,,
2025,A,1,Z1,Fenced,C,Dichrostachys cinerea,0.45,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia nilotica,0.5,0,,,,,
2025,A,1,Z1,Fenced,C,Ziziphus mucronata,0.55,0,,,,,
2025,A,1,Z1,Fenced,C,Ziziphus mucronata,0.55,0,,,,,
2025,A,1,Z1,Fenced,C,Ziziphus mucronata,0.55,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia karroo,1.1,0,,,,,
2025,A,1,Z1,Fenced,C,Dichrostachys cinerea,0.45,0,,,,,
2025,A,1,Z1,Fenced,C,Dichrostachys cinerea,0.45,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum hereroense,0.25,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum hereroense,0.25,0,,,,,
2025,A,1,Z1,Fenced,C,Warburgia salutaris,1.1,0,,,,,
2025,A,1,Z1,Fenced,C,Albizia harveyi,0.55,0,,,,,
2025,A,1,Z1,Fenced,C,Pterocarpus rotundifolius,1.1,0,,,,,
2025,A,1,Z1,Fenced,C,Warburgia salutaris,0.7,0,,,,,
2025,A,1,Z1,Fenced,C,Ziziphus mucronata,1.5,0,,,,,
2025,A,1,Z1,Fenced,C,Ziziphus mucronata,1.5,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum hereroense,0.8,0,,,,,
2025,A,1,Z1,Fenced,C,Peltophorum africanum,0.7,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia nilotica,0.4,0,,,,,
2025,A,1,Z1,Fenced,C,Carissa spinarum,1.5,0,,,,,
2025,A,1,Z1,Fenced,C,Dichrostachys cinerea,0.5,0,,,,,
2025,A,1,Z1,Fenced,C,Dichrostachys cinerea,0.75,0,,,,,
2025,A,1,Z1,Fenced,C,Fluegga virosa,1.1,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum apiculatum,1.1,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia karroo,1.1,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia nilotica,0.7,0,,,,,
2025,A,1,Z1,Fenced,C,Euclea divinorum,1,0,,,,,
2025,A,1,Z1,Fenced,C,Dichrostachys cinerea,0.25,0,,,,,
2025,A,1,Z1,Fenced,C,Fluegga virosa,1.2,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum hereroense,1,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum hereroense,1.1,0,,,,,
2025,A,1,Z1,Fenced,C,Euclea divinorum,1,0,,,,,
2025,A,1,Z1,Fenced,C,Albizia harveyi,0.45,0,,,,,
2025,A,1,Z1,Fenced,C,Diospyros lycioides,0.9,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia gerrardii,1.1,0,,,,,
2025,A,1,Z1,Fenced,C,Azanza garckeana,1.2,0,,,,,
2025,A,1,Z1,Fenced,C,Fluegga virosa,1.1,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum hereroense,0.8,0,,,,,
2025,A,1,Z1,Fenced,C,Warburgia salutaris,0.9,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia nilotica,0.4,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia nilotica,0.4,0,,,,,
2025,A,1,Z1,Fenced,C,Ormocarpum trichocarpum,0.65,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia nilotica,0.65,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum hereroense,1.4,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum imberbe,0.3,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum apiculatum,0.25,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum imberbe,0.5,0,,,,,
2025,A,1,Z1,Fenced,C,Albizia harveyi,0.6,0,,,,,
2025,A,1,Z1,Fenced,C,Albizia harveyi,0.6,0,,,,,
2025,A,1,Z1,Fenced,C,Albizia harveyi,0.7,0,,,,,
2025,A,1,Z1,Fenced,C,Warburgia salutaris,1,0,,,,,
2025,A,1,Z1,Fenced,C,Azanza garckeana,0.5,0,,,,,
2025,A,1,Z1,Fenced,C,Dichrostachys cinerea,0.2,0,,,,,
2025,A,1,Z1,Fenced,C,Dichrostachys cinerea,0.25,0,,,,,
2025,A,1,Z1,Fenced,C,Dichrostachys cinerea,1.2,0,,,,,
2025,A,1,Z1,Fenced,C,Azanza garckeana,0.2,0,,,,,
2025,A,1,Z1,Fenced,C,Azanza garckeana,0.25,0,,,,,
2025,A,1,Z1,Fenced,C,Dichrostachys cinerea,0.15,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum apiculatum,0.5,0,,,,,
2025,A,1,Z1,Fenced,C,Albizia harveyi,0.5,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum hereroense,0.7,3,50,Base,2.5,,0.7
2025,A,1,Z1,Fenced,C,Combretum apiculatum,0.5,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia nilotica,1,0,,,,,
2025,A,1,Z1,Fenced,C,Ziziphus mucronata,1,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum hereroense,1.3,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum hereroense,1,0,,,,,1
2025,A,1,Z1,Fenced,C,Combretum imberbe,1.4,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum imberbe,1,0,,,,,
2025,A,1,Z1,Fenced,C,Ziziphus mucronata,0.6,0,,,,,
2025,A,1,Z1,Fenced,C,Fluegga virosa,0.6,0,,,,,
2025,A,1,Z1,Fenced,C,Dichrostachys cinerea,0.5,0,,,,,
2025,A,1,Z1,Fenced,C,Terminalia sericea,0.6,0,,,,,
2025,A,1,Z1,Fenced,C,Dichrostachys cinerea,1.2,7,25,Base,1,,
2025,A,1,Z1,Fenced,C,Ziziphus mucronata,0.6,0,,,,,
2025,A,1,Z1,Fenced,C,Ziziphus mucronata,1.2,0,,,,,
2025,A,1,Z1,Fenced,C,Fluegga virosa,1.3,0,,,,,
2025,A,1,Z1,Fenced,C,Gymnosporia senegalensis,0.5,0,,,,,
2025,A,1,Z1,Fenced,C,Piliostigma thonningii,0.5,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia gerrardii,1.3,0,,,,,
2025,A,1,Z1,Fenced,C,Ziziphus mucronata,0.5,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum hereroense,0.55,0,,,,,
2025,A,1,Z1,Fenced,C,Ziziphus mucronata,0.65,0,,,,,
2025,A,1,Z1,Fenced,C,Albizia harveyi,0.5,0,,,,,
2025,A,1,Z1,Fenced,C,Diospyros lycioides,0.2,0,,,,,
2025,A,1,Z1,Fenced,C,Diospyros lycioides,0.25,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia gerrardii,0.6,0,,,,,
2025,A,1,Z1,Fenced,C,Peltophorum africanum,0.2,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum hereroense,1.4,0,,,,,
2025,A,1,Z1,Fenced,C,Fluegga virosa,0.4,0,,,,,
2025,A,1,Z1,Fenced,C,Fluegga virosa,1,0,,,,,
2025,A,1,Z1,Fenced,C,Diospyros lycioides,0.6,0,,,,,
2025,A,1,Z1,Fenced,C,Fluegga virosa,0.6,0,,,,,
2025,A,1,Z1,Fenced,C,Piliostigma thonningii,0.5,0,,,,,
2025,A,1,Z1,Fenced,C,Fluegga virosa,1.3,0,,,,,
2025,A,1,Z1,Fenced,C,Fluegga virosa,0.7,4,30,Base,1,,
2025,A,1,Z1,Fenced,C,Combretum apiculatum,0.6,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia gerrardii,1,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum apiculatum,0.6,0,,,,,
2025,A,1,Z1,Fenced,C,Allophylus africanus,0.3,0,,,,,
2025,A,1,Z1,Fenced,C,Dichrostachys cinerea,1.4,6,20,Stem,2,,
2025,A,1,Z1,Fenced,C,Combretum hereroense,0.5,0,,,,,
2025,A,1,Z1,Fenced,C,Ziziphus mucronata,0.6,0,,,,,
2025,A,1,Z1,Fenced,C,Dichrostachys cinerea,1.3,7,100,Base,3,,1.3
2025,A,1,Z1,Fenced,C,Combretum apiculatum,1,0,,,,,
2025,A,1,Z1,Fenced,C,Ziziphus mucronata,1,7,40,Base,2,,
2025,A,1,Z1,Fenced,C,Combretum apiculatum,0.2,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum apiculatum,0.25,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum apiculatum,0.7,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum apiculatum,0.7,0,,,,,
2025,A,1,Z1,Fenced,C,Ziziphus mucronata,1,0,,,,,
2025,A,1,Z1,Fenced,C,Vachellia gerrardii,1.4,0,,,,,
2025,A,1,Z1,Fenced,C,Dichrostachys cinerea,0.25,0,,,,,
2025,A,1,Z1,Fenced,C,Ziziphus mucronata,0.5,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum hereroense,0.5,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum apiculatum,0.65,0,,,,,
2025,A,1,Z1,Fenced,C,Ziziphus mucronata,0.2,0,,,,,
2025,A,1,Z1,Fenced,C,Ziziphus mucronata,0.35,0,,,,,
2025,A,1,Z1,Fenced,C,Fluegga virosa,1,0,,,,,
2025,A,1,Z1,Fenced,C,Diplorhynchus condylocarpon,1.8,0,,,,,
2025,A,1,Z1,Fenced,C,Senegalia rehmanniana,3,0,,,,,
2025,A,1,Z1,Fenced,C,Senegalia rehmanniana,6,0,,,,,
2025,A,1,Z1,Fenced,C,Combretum imberbe,2.5,0,,,,,
2025,A,1,Z1,Fenced,C,Senegalia rehmanniana,1.6,0,,,,,
2025,A,1,Z1,Fenced,C,Berchemia zeyheri,2,0,,,,,
