Year,Site,Plot,Subplot,Species_name,DPM_Height,Fencing,Treatment,Encroachment_level,Biomass
2025,A,4,Z4,Eragrostis superba,15.4,Unfenced,TF,Moderate,2564
2025,A,4,Z4,NA,16.3,Unfenced,TF,Moderate,2758
2025,A,4,Z4,Urochloa mosambicensis,22.1,Unfenced,TF,Moderate,4047
2025,A,4,Z4,Digitaria eriantha,19.4,Unfenced,TF,Moderate,3441
2025,A,4,Z4,Heteropogon contortus,18.3,Unfenced,TF,Moderate,3197
2025,A,4,Z4,NA,16.7,Unfenced,TF,Moderate,2846
2025,E,4,Z3,Eragrostis curvula,9.6,Fenced,TFB,High,1356
2025,E,4,Z3,Panicum maximum,13.7,Fenced,TFB,High,2200
2025,E,4,Z3,Chloris virgata,13.3,Fenced,TFB,High,2116
2025,E,4,Z3,Dactyloctenium giganteum,13.4,Fenced,TFB,High,2137
2025,E,4,Z3,Sporobolus africanus,0,Fenced,TFB,High,0
2025,E,4,Z3,NA,0,Fenced,TFB,High,0
2025,E,4,Z3,NA,0,Fenced,TFB,High,0
2025,E,4,Z3,NA,1.6,Fenced,TFB,High,38
2025,E,4,Z3,Heteropogon contortus,11.4,Fenced,TFB,High,1720
2025,E,4,Z3,NA,8.8,Fenced,TFB,High,1199
2025,E,4,Z3,NA,0,Fenced,TFB,High,0
2025,E,4,Z3,NA,0,Fenced,TFB,High,0
2025,E,4,Z3,Heteropogon contortus,8.4,Fenced,TFB,High,1121
2025,E,4,Z3,Enteropogon macrostachyus,6.2,Fenced,TFB,High,711
2025,E,4,Z3,Setaria incrassata,7.8,Fenced,TFB,High,1006
2025,E,4,Z3,Eragrostis viscosa,0,Fenced,TFB,High,0
2025,E,4,Z3,Heteropogon contortus,3.3,Fenced,TFB,High,237
2025,E,4,Z3,Brachiaria brizantha,4.1,Fenced,TFB,High,357
2025,E,4,Z3,Eragrostis gummiflua,3.4,Fenced,TFB,High,252
2025,E,4,Z3,Eragrostis viscosa,3.2,Fenced,TFB,High,223
2025,E,4,Z1,Digitaria eriantha,1.7,Fenced,TFB,High,47
2025,E,4,Z1,Panicum maximum,1.7,Fenced,TFB,High,47
2025,E,4,Z1,Eragrostis viscosa,3.7,Fenced,TFB,High,296
2025,E,4,Z1,Eragrostis gummiflua,3.5,Fenced,TFB,High,266
2025,E,4,Z1,Aristida adscensionis,2.5,Fenced,TFB,High,132
2025,E,4,Z1,Eragrostis cylindriflora,0,Fenced,TFB,High,0
2025,E,4,Z1,Heteropogon contortus,0,Fenced,TFB,High,0
2025,E,4,Z1,NA,2.3,Fenced,TFB,High,108
2025,E,4,Z1,Heteropogon contortus,4.4,Fenced,TFB,High,404
2025,E,4,Z1,Brachiaria nigropedata,7.5,Fenced,TFB,High,950
2025,E,4,Z1,Panicum maximum,6.9,Fenced,TFB,High,838
2025,E,4,Z1,Setaria incrassata,7.6,Fenced,TFB,High,968
2025,E,4,Z1,Brachiaria nigropedata,11.7,Fenced,TFB,High,1782
2025,E,4,Z1,Eragrostis curvula,8.2,Fenced,TFB,High,1083
2025,E,4,Z1,Panicum maximum,13.1,Fenced,TFB,High,2074
2025,E,4,Z1,Setaria incrassata,37.2,Fenced,TFB,High,7565
2025,E,4,Z1,Cymbopogon excavatus,15.5,Fenced,TFB,High,2585
2025,E,4,Z1,NA,0,Fenced,TFB,High,0
2025,E,4,Z1,NA,0,Fenced,TFB,High,0
2025,E,4,Z1,NA,0,Fenced,TFB,High,0
2025,E,4,Z2,Eragrostis viscosa,0,Unfenced,TFB,High,0
2025,E,4,Z2,Panicum maximum,2.1,Unfenced,TFB,High,86
2025,E,4,Z2,Eragrostis gummiflua,6.8,Unfenced,TFB,High,820
2025,E,4,Z2,NA,5.3,Unfenced,TFB,High,553
2025,E,4,Z2,Heteropogon contortus,2.9,Unfenced,TFB,High,182
2025,E,4,Z2,NA,2.9,Unfenced,TFB,High,182
2025,E,4,Z2,NA,0,Unfenced,TFB,High,0
2025,E,4,Z2,NA,0,Unfenced,TFB,High,0
2025,E,4,Z2,Heteropogon contortus,2.5,Unfenced,TFB,High,132
2025,E,4,Z2,Eragrostis viscosa,2.2,Unfenced,TFB,High,97
2025,E,4,Z2,Enteropogon macrostachyus,0,Unfenced,TFB,High,0
2025,E,4,Z2,NA,4.5,Unfenced,TFB,High,420
2025,E,4,Z2,Enteropogon macrostachyus,4,Unfenced,TFB,High,341
2025,E,4,Z2,NA,4,Unfenced,TFB,High,341
2025,E,4,Z2,NA,0,Unfenced,TFB,High,0
2025,E,4,Z2,NA,0,Unfenced,TFB,High,0
2025,E,4,Z2,Heteropogon contortus,0,Unfenced,TFB,High,0
2025,E,4,Z2,Setaria incrassata,0,Unfenced,TFB,High,0
2025,E,4,Z2,Panicum maximum,0,Unfenced,TFB,High,0
2025,E,4,Z2,NA,1.6,Unfenced,TFB,High,38
2025,E,4,Z4,Heteropogon contortus,8.6,Unfenced,TFB,High,1160
2025,E,4,Z4,Cymbopogon excavatus,8,Unfenced,TFB,High,1044
2025,E,4,Z4,NA,13.5,Unfenced,TFB,High,2158
2025,E,4,Z4,NA,15.9,Unfenced,TFB,High,2672
2025,E,4,Z4,Panicum maximum,13.7,Unfenced,TFB,High,2200
2025,E,4,Z4,Heteropogon contortus,3.3,Unfenced,TFB,High,237
2025,E,4,Z4,NA,3.2,Unfenced,TFB,High,223
2025,E,4,Z4,NA,3.7,Unfenced,TFB,High,296
2025,E,4,Z4,Eragrostis curvula,2.1,Unfenced,TFB,High,86
2025,E,4,Z4,Panicum maximum,2.2,Unfenced,TFB,High,97
2025,E,4,Z4,Brachiaria nigropedata,2.7,Unfenced,TFB,High,156
2025,E,4,Z4,Chloris virgata,2.1,Unfenced,TFB,High,86
2025,E,4,Z4,Brachiaria nigropedata,5,Unfenced,TFB,High,503
2025,E,4,Z4,Panicum maximum,12.6,Unfenced,TFB,High,1969
2025,E,4,Z4,Eragrostis viscosa,12.5,Unfenced,TFB,High,1948
2025,E,4,Z4,Enteropogon macrostachyus,12.5,Unfenced,TFB,High,1948
2025,E,4,Z4,Heteropogon contortus,5.1,Unfenced,TFB,High,519
2025,E,4,Z4,NA,5.6,Unfenced,TFB,High,605
2025,E,4,Z4,NA,4.3,Unfenced,TFB,High,388
2025,E,4,Z4,NA,5,Unfenced,TFB,High,503
2025,E,3,Z1,Eragrostis curvula,2.1,Fenced,F,High,86
2025,E,3,Z1,NA,0,Fenced,F,High,0
2025,E,3,Z1,NA,0,Fenced,F,High,0
2025,E,3,Z1,NA,0,Fenced,F,High,0
2025,E,3,Z1,Heteropogon contortus,2.3,Fenced,F,High,108
2025,E,3,Z1,Eragrostis viscosa,2.6,Fenced,F,High,144
2025,E,3,Z1,Brachiaria nigropedata,2.8,Fenced,F,High,169
2025,E,3,Z1,Setaria incrassata,5.3,Fenced,F,High,553
2025,E,3,Z1,Heteropogon contortus,14.8,Fenced,F,High,2435
2025,E,3,Z1,Digitaria eriantha,10.6,Fenced,F,High,1557
2025,E,3,Z1,NA,9.8,Fenced,F,High,1396
2025,E,3,Z1,NA,8.5,Fenced,F,High,1141
2025,E,3,Z1,Heteropogon contortus,2.7,Fenced,F,High,156
2025,E,3,Z1,Panicum maximum,3.4,Fenced,F,High,252
2025,E,3,Z1,Eragrostis gummiflua,2.9,Fenced,F,High,182
2025,E,3,Z1,NA,4.1,Fenced,F,High,357
2025,E,3,Z1,Eragrostis cylindriflora,2,Fenced,F,High,75
2025,E,3,Z1,Heteropogon contortus,2,Fenced,F,High,75
2025,E,3,Z1,Chloris virgata,0,Fenced,F,High,0
2025,E,3,Z1,NA,0,Fenced,F,High,0
2025,E,3,Z3,Heteropogon contortus,2.9,Fenced,F,High,182
2025,E,3,Z3,Cymbopogon excavatus,3.6,Fenced,F,High,281
2025,E,3,Z3,NA,0,Fenced,F,High,0
2025,E,3,Z3,NA,4.2,Fenced,F,High,372
2025,E,3,Z3,Aristida congesta b,10.1,Fenced,F,High,1456
2025,E,3,Z3,Heteropogon contortus,6.3,Fenced,F,High,729
2025,E,3,Z3,Eragrostis rigidior,4.5,Fenced,F,High,420
2025,E,3,Z3,Eragrostis viscosa,5.6,Fenced,F,High,605
2025,E,3,Z3,Heteropogon contortus,3.7,Fenced,F,High,296
2025,E,3,Z3,Eragrostis gummiflua,9.1,Fenced,F,High,1258
2025,E,3,Z3,NA,5.2,Fenced,F,High,536
2025,E,3,Z3,NA,0,Fenced,F,High,0
2025,E,3,Z3,Brachiaria nigropedata,13.5,Fenced,F,High,2158
2025,E,3,Z3,Heteropogon contortus,10.5,Fenced,F,High,1537
2025,E,3,Z3,NA,11,Fenced,F,High,1638
2025,E,3,Z3,NA,0,Fenced,F,High,0
2025,E,3,Z3,Eragrostis superba,10.4,Fenced,F,High,1517
2025,E,3,Z3,Eragrostis viscosa,6.1,Fenced,F,High,693
2025,E,3,Z3,Eragrostis curvula,0,Fenced,F,High,0
2025,E,3,Z3,Chloris virgata,9.2,Fenced,F,High,1277
2025,E,3,Z4,Brachiaria nigropedata,9.2,Unfenced,F,High,1277
2025,E,3,Z4,Eragrostis rigidior,7.1,Unfenced,F,High,875
2025,E,3,Z4,NA,0,Unfenced,F,High,0
2025,E,3,Z4,NA,0,Unfenced,F,High,0
2025,E,3,Z4,Enteropogon macrostachyus,1.7,Unfenced,F,High,47
2025,E,3,Z4,Heteropogon contortus,2.7,Unfenced,F,High,156
2025,E,3,Z4,Eragrostis rigidior,10.2,Unfenced,F,High,1476
2025,E,3,Z4,NA,1.9,Unfenced,F,High,65
2025,E,3,Z4,Heteropogon contortus,2.5,Unfenced,F,High,132
2025,E,3,Z4,Aristida adscensionis,0,Unfenced,F,High,0
2025,E,3,Z4,NA,0,Unfenced,F,High,0
2025,E,3,Z4,NA,0,Unfenced,F,High,0
2025,E,3,Z4,Heteropogon contortus,2.2,Unfenced,F,High,97
2025,E,3,Z4,Eragrostis viscosa,2.4,Unfenced,F,High,120
2025,E,3,Z4,Eragrostis gummiflua,2.1,Unfenced,F,High,86
2025,E,3,Z4,NA,2.8,Unfenced,F,High,169
2025,E,3,Z4,Panicum maximum,3.1,Unfenced,F,High,209
2025,E,3,Z4,Cymbopogon nardus,3,Unfenced,F,High,196
2025,E,3,Z4,Brachiaria nigropedata,4.4,Unfenced,F,High,404
2025,E,3,Z4,NA,4.5,Unfenced,F,High,420
2025,E,3,Z2,NA,0,Unfenced,F,High,0
2025,E,3,Z2,NA,0,Unfenced,F,High,0
2025,E,3,Z2,NA,0,Unfenced,F,High,0
2025,E,3,Z2,NA,0,Unfenced,F,High,0
2025,E,3,Z2,Diheteropogon amplectens,3.1,Unfenced,F,High,209
2025,E,3,Z2,Panicum maximum,3.5,Unfenced,F,High,266
2025,E,3,Z2,NA,4.8,Unfenced,F,High,469
2025,E,3,Z2,NA,3.1,Unfenced,F,High,209
2025,E,3,Z2,Heteropogon contortus,8.1,Unfenced,F,High,1064
2025,E,3,Z2,Brachiaria nigropedata,4.9,Unfenced,F,High,486
2025,E,3,Z2,Eragrostis gummiflua,4.2,Unfenced,F,High,372
2025,E,3,Z2,Eragrostis viscosa,0,Unfenced,F,High,0
2025,E,3,Z2,Enteropogon macrostachyus,23,Unfenced,F,High,4251
2025,E,3,Z2,Digitaria eriantha,13.5,Unfenced,F,High,2158
2025,E,3,Z2,Heteropogon contortus,10.2,Unfenced,F,High,1476
2025,E,3,Z2,NA,0,Unfenced,F,High,0
2025,E,3,Z2,Eragrostis curvula,2.6,Unfenced,F,High,144
2025,E,3,Z2,Brachiaria nigropedata,2.1,Unfenced,F,High,86
2025,E,3,Z2,NA,2.1,Unfenced,F,High,86
2025,E,3,Z2,NA,2.1,Unfenced,F,High,86
2025,E,2,Z3,Aristida diffusa,7,Fenced,TF,High,856
2025,E,2,Z3,Eragrostis rigidior,1.4,Fenced,TF,High,23
2025,E,2,Z3,Panicum maximum,1.5,Fenced,TF,High,30
2025,E,2,Z3,NA,1.8,Fenced,TF,High,56
2025,E,2,Z3,Heteropogon contortus,2.7,Fenced,TF,High,156
2025,E,2,Z3,Panicum maximum,3.4,Fenced,TF,High,252
2025,E,2,Z3,NA,0,Fenced,TF,High,0
2025,E,2,Z3,NA,0,Fenced,TF,High,0
2025,E,2,Z3,Eragrostis viscosa,5.3,Fenced,TF,High,553
2025,E,2,Z3,Aristida adscensionis,8.3,Fenced,TF,High,1102
2025,E,2,Z3,Panicum maximum,10,Fenced,TF,High,1436
2025,E,2,Z3,NA,9.4,Fenced,TF,High,1317
2025,E,2,Z3,Panicum maximum,6.9,Fenced,TF,High,838
2025,E,2,Z3,NA,2.5,Fenced,TF,High,132
2025,E,2,Z3,NA,6.2,Fenced,TF,High,711
2025,E,2,Z3,NA,2.5,Fenced,TF,High,132
2025,E,2,Z3,Enteropogon macrostachyus,14.1,Fenced,TF,High,2285
2025,E,2,Z3,Panicum maximum,14.4,Fenced,TF,High,2349
2025,E,2,Z3,NA,18.1,Fenced,TF,High,3153
2025,E,2,Z3,NA,19.8,Fenced,TF,High,3530
2025,E,2,Z1,Panicum maximum,4.9,Fenced,TF,High,486
2025,E,2,Z1,Enteropogon macrostachyus,3.5,Fenced,TF,High,266
2025,E,2,Z1,Heteropogon contortus,7.1,Fenced,TF,High,875
2025,E,2,Z1,Eragrostis viscosa,5.4,Fenced,TF,High,570
2025,E,2,Z1,Panicum maximum,4.6,Fenced,TF,High,436
2025,E,2,Z1,NA,16.8,Fenced,TF,High,2867
2025,E,2,Z1,NA,12.4,Fenced,TF,High,1927
2025,E,2,Z1,NA,9.7,Fenced,TF,High,1376
2025,E,2,Z1,Panicum maximum,19.1,Fenced,TF,High,3374
2025,E,2,Z1,Enteropogon macrostachyus,14.7,Fenced,TF,High,2413
2025,E,2,Z1,Eragrostis viscosa,11.6,Fenced,TF,High,1761
2025,E,2,Z1,NA,11.6,Fenced,TF,High,1761
2025,E,2,Z1,Panicum maximum,7.3,Fenced,TF,High,912
2025,E,2,Z1,Eragrostis curvula,5.6,Fenced,TF,High,605
2025,E,2,Z1,NA,5.3,Fenced,TF,High,553
2025,E,2,Z1,NA,6.1,Fenced,TF,High,693
2025,E,2,Z1,Panicum maximum,5.4,Fenced,TF,High,570
2025,E,2,Z1,Eragrostis curvula,5.3,Fenced,TF,High,553
2025,E,2,Z1,Chloris virgata,23.7,Fenced,TF,High,4410
2025,E,2,Z1,NA,18.9,Fenced,TF,High,3330
2025,E,2,Z4,Enteropogon macrostachyus,3.4,Unfenced,TF,High,252
2025,E,2,Z4,Eragrostis rigidior,2.6,Unfenced,TF,High,144
2025,E,2,Z4,Brachiaria nigropedata,5,Unfenced,TF,High,503
2025,E,2,Z4,NA,4.5,Unfenced,TF,High,420
2025,E,2,Z4,Heteropogon contortus,2.3,Unfenced,TF,High,108
2025,E,2,Z4,Cymbopogon excavatus,5.2,Unfenced,TF,High,536
2025,E,2,Z4,Eragrostis gummiflua,4.2,Unfenced,TF,High,372
2025,E,2,Z4,NA,4.4,Unfenced,TF,High,404
2025,E,2,Z4,Panicum maximum,6,Unfenced,TF,High,675
2025,E,2,Z4,Heteropogon contortus,11.9,Unfenced,TF,High,1823
2025,E,2,Z4,Enteropogon macrostachyus,10.3,Unfenced,TF,High,1496
2025,E,2,Z4,Setaria incrassata,11.9,Unfenced,TF,High,1823
2025,E,2,Z4,Eragrostis rigidior,4,Unfenced,TF,High,341
2025,E,2,Z4,Heteropogon contortus,3.5,Unfenced,TF,High,266
2025,E,2,Z4,Panicum maximum,3.4,Unfenced,TF,High,252
2025,E,2,Z4,NA,3.8,Unfenced,TF,High,311
2025,E,2,Z4,Enteropogon macrostachyus,13.3,Unfenced,TF,High,2116
2025,E,2,Z4,Heteropogon contortus,10.7,Unfenced,TF,High,1577
2025,E,2,Z4,Panicum maximum,10,Unfenced,TF,High,1436
2025,E,2,Z4,NA,12.4,Unfenced,TF,High,1927
2025,E,2,Z2,Heteropogon contortus,11.9,Unfenced,TF,High,1823
2025,E,2,Z2,Diheteropogon amplectens,11.5,Unfenced,TF,High,1741
2025,E,2,Z2,NA,8.5,Unfenced,TF,High,1141
2025,E,2,Z2,NA,9.4,Unfenced,TF,High,1317
2025,E,2,Z2,Enteropogon macrostachyus,23.3,Unfenced,TF,High,4319
2025,E,2,Z2,Heteropogon contortus,17.2,Unfenced,TF,High,2955
2025,E,2,Z2,NA,14.7,Unfenced,TF,High,2413
2025,E,2,Z2,NA,13.7,Unfenced,TF,High,2200
2025,E,2,Z2,Heteropogon contortus,3.3,Unfenced,TF,High,237
2025,E,2,Z2,Eragrostis curvula,2.9,Unfenced,TF,High,182
2025,E,2,Z2,NA,2.4,Unfenced,TF,High,120
2025,E,2,Z2,NA,3.8,Unfenced,TF,High,311
2025,E,2,Z2,Panicum maximum,2,Unfenced,TF,High,75
2025,E,2,Z2,Enteropogon macrostachyus,2.8,Unfenced,TF,High,169
2025,E,2,Z2,Brachiaria brizantha,6.3,Unfenced,TF,High,729
2025,E,2,Z2,NA,7,Unfenced,TF,High,856
2025,E,2,Z2,Panicum maximum,2.6,Unfenced,TF,High,144
2025,E,2,Z2,Aristida adscensionis,5.6,Unfenced,TF,High,605
2025,E,2,Z2,Enteropogon macrostachyus,2.9,Unfenced,TF,High,182
2025,E,2,Z2,NA,4.6,Unfenced,TF,High,436
2025,A,1,Z3,Panicum maximum,4.9,Unfenced,C,Moderate,486
2025,A,1,Z3,Chloris virgata,6.8,Unfenced,C,Moderate,820
2025,A,1,Z3,Eragrostis cylindriflora,6.2,Unfenced,C,Moderate,711
2025,A,1,Z3,NA,1.6,Unfenced,C,Moderate,38
2025,A,1,Z3,Cymbopogon excavatus,17.3,Unfenced,C,Moderate,2977
2025,A,1,Z3,Digitaria eriantha,16.7,Unfenced,C,Moderate,2846
2025,A,1,Z3,NA,16.9,Unfenced,C,Moderate,2889
2025,A,1,Z3,NA,14.2,Unfenced,C,Moderate,2306
2025,A,1,Z3,Urochloa mosambicensis,13,Unfenced,C,Moderate,2053
2025,A,1,Z3,Heteropogon contortus,20.7,Unfenced,C,Moderate,3731
2025,A,1,Z3,Cymbopogon excavatus,20.8,Unfenced,C,Moderate,3754
2025,A,1,Z3,NA,22.3,Unfenced,C,Moderate,4092
2025,A,1,Z3,Setaria sphacelata,28.9,Unfenced,C,Moderate,5609
2025,A,1,Z3,Themeda triandra,23.2,Unfenced,C,Moderate,4296
2025,A,1,Z3,Digitaria eriantha,19,Unfenced,C,Moderate,3352
2025,A,1,Z3,Aristida adscensionis,16.1,Unfenced,C,Moderate,2715
2025,A,1,Z3,Heteropogon contortus,15.5,Unfenced,C,Moderate,2585
2025,A,1,Z3,Digitaria eriantha,19.8,Unfenced,C,Moderate,3530
2025,A,1,Z3,Setaria incrassata,20,Unfenced,C,Moderate,3575
2025,A,1,Z3,NA,20.5,Unfenced,C,Moderate,3686
2025,A,1,Z4,Heteropogon contortus,55.3,Unfenced,C,Moderate,11952
2025,A,1,Z4,Urochloa mosambicensis,38.3,Unfenced,C,Moderate,7828
2025,A,1,Z4,NA,34.7,Unfenced,C,Moderate,6971
2025,A,1,Z4,NA,30.5,Unfenced,C,Moderate,5982
2025,A,1,Z4,Hyparrhenia hirta,24.6,Unfenced,C,Moderate,4616
2025,A,1,Z4,Bothriochloa insculpta,16.7,Unfenced,C,Moderate,2846
2025,A,1,Z4,Digitaria eriantha,15.2,Unfenced,C,Moderate,2520
2025,A,1,Z4,Urochloa mosambicensis,18.5,Unfenced,C,Moderate,3241
2025,A,1,Z4,Urochloa mosambicensis,20.4,Unfenced,C,Moderate,3664
2025,A,1,Z4,Heteropogon contortus,16.5,Unfenced,C,Moderate,2802
2025,A,1,Z4,Miscanthus junceus,16.8,Unfenced,C,Moderate,2867
2025,A,1,Z4,Setaria sphacelata,13.9,Unfenced,C,Moderate,2243
2025,A,1,Z4,Hyparrhenia hirta,24.5,Unfenced,C,Moderate,4593
2025,A,1,Z4,Urochloa mosambicensis,28.6,Unfenced,C,Moderate,5539
2025,A,1,Z4,Enteropogon macrostachyus,28,Unfenced,C,Moderate,5399
2025,A,1,Z4,NA,26.5,Unfenced,C,Moderate,5052
2025,A,1,Z4,Urochloa mosambicensis,41.7,Unfenced,C,Moderate,8643
2025,A,1,Z4,Heteropogon contortus,34.5,Unfenced,C,Moderate,6924
2025,A,1,Z4,Bothriochloa insculpta,26.7,Unfenced,C,Moderate,5099
2025,A,1,Z4,Brachiaria serrata,25.3,Unfenced,C,Moderate,4776
2025,A,1,Z2,Urochloa mosambicensis,29.9,Fenced,C,Moderate,5842
2025,A,1,Z2,Bothriochloa insculpta,31.3,Fenced,C,Moderate,6170
2025,A,1,Z2,Heteropogon contortus,28.1,Fenced,C,Moderate,5423
2025,A,1,Z2,NA,28,Fenced,C,Moderate,5399
2025,A,1,Z2,Andropogon eucomus,21.3,Fenced,C,Moderate,3866
2025,A,1,Z2,Hyperrhenia filipendula,21.6,Fenced,C,Moderate,3934
2025,A,1,Z2,Setaria sphacelata,19.1,Fenced,C,Moderate,3374
2025,A,1,Z2,Heteropogon contortus,20,Fenced,C,Moderate,3575
2025,A,1,Z2,Urochloa mosambicensis,20.7,Fenced,C,Moderate,3731
2025,A,1,Z2,Cymbopogon excavatus,19,Fenced,C,Moderate,3352
2025,A,1,Z2,Setaria sphacelata,17.5,Fenced,C,Moderate,3021
2025,A,1,Z2,NA,3.5,Fenced,C,Moderate,266
2025,A,1,Z2,Hyperthelia dissoluta,28.2,Fenced,C,Moderate,5446
2025,A,1,Z2,Hyperrhenia filipendula,24.9,Fenced,C,Moderate,4684
2025,A,1,Z2,Setaria sphacelata,28,Fenced,C,Moderate,5399
2025,A,1,Z2,NA,32.1,Fenced,C,Moderate,6358
2025,A,1,Z2,Diheteropogon amplectens,10.2,Fenced,C,Moderate,1476
2025,A,1,Z2,Heteropogon contortus,12.2,Fenced,C,Moderate,1885
2025,A,1,Z2,NA,13.7,Fenced,C,Moderate,2200
2025,A,1,Z2,NA,11.8,Fenced,C,Moderate,1803
2025,A,1,Z1,Heteropogon contortus,7.4,Fenced,C,Moderate,931
2025,A,1,Z1,Aristida adscensionis,6.2,Fenced,C,Moderate,711
2025,A,1,Z1,Urochloa mosambicensis,6.9,Fenced,C,Moderate,838
2025,A,1,Z1,Digitaria eriantha,12.8,Fenced,C,Moderate,2011
2025,A,1,Z1,Hyperrhenia filipendula,26.5,Fenced,C,Moderate,5052
2025,A,1,Z1,Urochloa mosambicensis,28.1,Fenced,C,Moderate,5423
2025,A,1,Z1,Cymbopogon excavatus,25.9,Fenced,C,Moderate,4914
2025,A,1,Z1,Setaria sphacelata,25.2,Fenced,C,Moderate,4753
2025,A,1,Z1,Cymbopogon plurinodis,0,Fenced,C,Moderate,0
2025,A,1,Z1,NA,0,Fenced,C,Moderate,0
2025,A,1,Z1,NA,13.5,Fenced,C,Moderate,2158
2025,A,1,Z1,NA,15,Fenced,C,Moderate,2477
2025,A,1,Z1,Diheteropogon amplectens,20,Fenced,C,Moderate,3575
2025,A,1,Z1,Digitaria eriantha,17.6,Fenced,C,Moderate,3043
2025,A,1,Z1,Heteropogon contortus,14.1,Fenced,C,Moderate,2285
2025,A,1,Z1,NA,12.8,Fenced,C,Moderate,2011
2025,A,1,Z1,Diheteropogon amplectens,77.2,Fenced,C,Moderate,17394
2025,A,1,Z1,Hyperthelia dissoluta,24.2,Fenced,C,Moderate,4524
2025,A,1,Z1,Digitaria eriantha,18.8,Fenced,C,Moderate,3307
2025,A,1,Z1,Urochloa mosambicensis,16.5,Fenced,C,Moderate,2802
2025,E,5,Z3,Eragrostis rigidior,3.5,Fenced,THF,High,266
2025,E,5,Z3,Digitaria eriantha,4.2,Fenced,THF,High,372
2025,E,5,Z3,Diheteropogon amplectens,4.2,Fenced,THF,High,372
2025,E,5,Z3,Eragrostis viscosa,4.1,Fenced,THF,High,357
2025,E,5,Z3,Heteropogon contortus,6.8,Fenced,THF,High,820
2025,E,5,Z3,Brachiaria brizantha,4.7,Fenced,THF,High,453
2025,E,5,Z3,NA,3.9,Fenced,THF,High,326
2025,E,5,Z3,NA,3.5,Fenced,THF,High,266
2025,E,5,Z3,Eragrostis viscosa,0,Fenced,THF,High,0
2025,E,5,Z3,NA,0,Fenced,THF,High,0
2025,E,5,Z3,NA,2.3,Fenced,THF,High,108
2025,E,5,Z3,NA,2.6,Fenced,THF,High,144
2025,E,5,Z3,Themeda triandra,3.2,Fenced,THF,High,223
2025,E,5,Z3,Digitaria eriantha,6.3,Fenced,THF,High,729
2025,E,5,Z3,Brachiaria brizantha,8.7,Fenced,THF,High,1179
2025,E,5,Z3,Eragrostis gummiflua,9.6,Fenced,THF,High,1356
2025,E,5,Z3,Enteropogon macrostachyus,4.6,Fenced,THF,High,436
2025,E,5,Z3,Heteropogon contortus,3.2,Fenced,THF,High,223
2025,E,5,Z3,Eragrostis viscosa,6.6,Fenced,THF,High,783
2025,E,5,Z3,Aristida adscensionis,5.6,Fenced,THF,High,605
2025,E,5,Z1,Digitaria eriantha,6,Fenced,THF,High,675
2025,E,5,Z1,Pogonarthria squarrosa,7.1,Fenced,THF,High,875
2025,E,5,Z1,Panicum maximum,7.3,Fenced,THF,High,912
2025,E,5,Z1,Heteropogon contortus,10.1,Fenced,THF,High,1456
2025,E,5,Z1,Cymbopogon excavatus,26.2,Fenced,THF,High,4983
2025,E,5,Z1,Eragrostis rigidior,23.9,Fenced,THF,High,4456
2025,E,5,Z1,Heteropogon contortus,19.8,Fenced,THF,High,3530
2025,E,5,Z1,Panicum maximum,17.3,Fenced,THF,High,2977
2025,E,5,Z1,Heteropogon contortus,4.4,Fenced,THF,High,404
2025,E,5,Z1,Digitaria eriantha,6,Fenced,THF,High,675
2025,E,5,Z1,Aristida adscensionis,9.2,Fenced,THF,High,1277
2025,E,5,Z1,Eragrostis gummiflua,8,Fenced,THF,High,1044
2025,E,5,Z1,Heteropogon contortus,3.9,Fenced,THF,High,326
2025,E,5,Z1,Eragrostis rigidior,14.4,Fenced,THF,High,2349
2025,E,5,Z1,Digitaria eriantha,6.3,Fenced,THF,High,729
2025,E,5,Z1,NA,9.6,Fenced,THF,High,1356
2025,E,5,Z1,Enteropogon macrostachyus,6.1,Fenced,THF,High,693
2025,E,5,Z1,NA,6.7,Fenced,THF,High,801
2025,E,5,Z1,NA,5.5,Fenced,THF,High,588
2025,E,5,Z1,NA,5.3,Fenced,THF,High,553
2025,E,5,Z4,Heteropogon contortus,6.1,Unfenced,THF,High,693
2025,E,5,Z4,Themeda triandra,5.5,Unfenced,THF,High,588
2025,E,5,Z4,Enteropogon macrostachyus,0,Unfenced,THF,High,0
2025,E,5,Z4,NA,6.4,Unfenced,THF,High,747
2025,E,5,Z4,Brachiaria nigropedata,7.6,Unfenced,THF,High,968
2025,E,5,Z4,Eragrostis superba,8.4,Unfenced,THF,High,1121
2025,E,5,Z4,Pogonarthria squarrosa,7.4,Unfenced,THF,High,931
2025,E,5,Z4,NA,6.5,Unfenced,THF,High,765
2025,E,5,Z4,Enteropogon macrostachyus,6.4,Unfenced,THF,High,747
2025,E,5,Z4,Brachiaria nigropedata,0,Unfenced,THF,High,0
2025,E,5,Z4,Heteropogon contortus,0,Unfenced,THF,High,0
2025,E,5,Z4,NA,13.7,Unfenced,THF,High,2200
2025,E,5,Z4,Enteropogon macrostachyus,19.8,Unfenced,THF,High,3530
2025,E,5,Z4,Aristida adscensionis,13.9,Unfenced,THF,High,2243
2025,E,5,Z4,NA,0,Unfenced,THF,High,0
2025,E,5,Z4,NA,2.7,Unfenced,THF,High,156
2025,E,5,Z4,Cymbopogon excavatus,2.7,Unfenced,THF,High,156
2025,E,5,Z4,Heteropogon contortus,8.7,Unfenced,THF,High,1179
2025,E,5,Z4,Brachiaria nigropedata,10.7,Unfenced,THF,High,1577
