Year,Site,Plot,Subplot,Spp_name,Grazing_value,DPM_Height,Treatment
2024,C,2,Z1,,,4.1,TFB
2024,C,2,Z1,Panicum maximum,High,1.9,TFB
2024,C,2,Z1,,,2.5,TFB
2024,C,2,Z1,,,2.5,TFB
2024,C,2,Z1,,,2.6,TFB
2024,C,2,Z1,Eragrostis rigidior,Moderate,2.2,TFB
2024,C,2,Z1,Eragrostis gummiflua,Low,2.3,TFB
2024,C,2,Z1,,,2,TFB
2024,C,2,Z1,,,3,TFB
2024,C,2,Z2,Panicum maximum,High,4.3,TFB
2024,C,2,Z2,,,5,TFB
2024,C,2,Z2,,,5.3,TFB
2024,C,2,Z2,,,5,TFB
2024,C,2,Z2,Panicum maximum,High,4.3,TFB
2024,C,2,Z2,,,5,TFB
2024,C,2,Z2,,,5.3,TFB
2024,C,2,Z2,,,5,TFB
2024,C,2,Z2,Panicum maximum,High,4.2,TFB
2024,C,2,Z2,,,3.6,TFB
2024,C,2,Z2,,,4,TFB
2024,C,2,Z2,,,3.7,TFB
2024,C,2,Z2,,,0,TFB
2024,C,2,Z2,,,0,TFB
2024,C,2,Z2,,,0,TFB
2024,C,2,Z2,,,0,TFB
2024,C,2,Z2,Panicum maximum,High,6.7,TFB
2024,C,2,Z2,,,6.9,TFB
2024,C,2,Z2,,,6.4,TFB
2024,C,2,Z2,,,6.4,TFB
2024,C,2,Z3,Digitaria eriantha,High,5.3,TFB
2024,C,2,Z3,Heteropogon contortus,Moderate,5.1,TFB
2024,C,2,Z3,Eragrostis rigidior,Moderate,6.1,TFB
2024,C,2,Z3,,,6.2,TFB
2024,C,2,Z3,Eragrostis rigidior,Moderate,1.7,TFB
2024,C,2,Z3,,,2.8,TFB
2024,C,2,Z3,,,2.8,TFB
2024,C,2,Z3,,,2.8,TFB
2024,C,2,Z3,Panicum maximum,High,20.7,TFB
2024,C,2,Z3,,,19.4,TFB
2024,C,2,Z3,,,26.5,TFB
2024,C,2,Z3,,,24,TFB
2024,C,2,Z3,Panicum maximum,High,10.3,TFB
2024,C,2,Z3,,,7.8,TFB
2024,C,2,Z3,,,6.8,TFB
2024,C,2,Z3,,,7.8,TFB
2024,C,2,Z3,Eragrostis viscosa,Low,1.9,TFB
2024,C,2,Z3,Eragrostis gummiflua,Low,1.8,TFB
2024,C,2,Z3,,,1.7,TFB
2024,C,2,Z3,,,2,TFB
2024,C,2,Z4,Panicum maximum,High,3,TFB
2024,C,2,Z4,,,3.1,TFB
2024,C,2,Z4,,,2.8,TFB
2024,C,2,Z4,,,3.3,TFB
2024,C,2,Z4,Brachiaria brizantha,Moderate,8,TFB
2024,C,2,Z4,Eragrostis rigidior,Moderate,7.2,TFB
2024,C,2,Z4,,,8.4,TFB
2024,C,2,Z4,,,9.1,TFB
2024,C,2,Z4,Panicum maximum,High,4.7,TFB
2024,C,2,Z4,,,4.9,TFB
2024,C,2,Z4,,,5.3,TFB
2024,C,2,Z4,,,6.1,TFB
2024,C,2,Z4,Panicum maximum,High,3.8,TFB
2024,C,2,Z4,,,4,TFB
2024,C,2,Z4,,,3.9,TFB
2024,C,2,Z4,,,3.3,TFB
2024,C,2,Z4,,,0,TFB
2024,C,2,Z4,,,0,TFB
2024,C,2,Z4,,,0,TFB
2024,C,2,Z4,,,0,TFB
2024,C,3,Z1,Heteropogon contortus,Moderate,12.2,TF
2024,C,3,Z1,Eragrostis rigidior,Moderate,11.8,TF
2024,C,3,Z1,Pogonarthria squarrosa ,Low,11.2,TF
2024,C,3,Z1,,,10.6,TF
2024,C,3,Z1,Heteropogon contortus,Moderate,8.8,TF
2024,C,3,Z1,Digitaria eriantha,High,8.6,TF
2024,C,3,Z1,Brachiaria brizantha,Moderate,8.4,TF
2024,C,3,Z1,,,8.3,TF
2024,C,3,Z1,Heteropogon contortus,Moderate,4.9,TF
2024,C,3,Z1,Panicum maximum,High,4.3,TF
2024,C,3,Z1,Digitaria eriantha,High,4,TF
2024,C,3,Z1,Melinis repens,Low,5.9,TF
2024,C,3,Z1,Heteropogon contortus,Moderate,4.2,TF
2024,C,3,Z1,,,4,TF
2024,C,3,Z1,,,4.3,TF
2024,C,3,Z1,,,5.1,TF
2024,C,3,Z1,Heteropogon contortus,Moderate,2.2,TF
2024,C,3,Z1,Panicum maximum,High,3.6,TF
2024,C,3,Z1,,,3.8,TF
2024,C,3,Z1,,,3.5,TF
2024,C,3,Z2,Digitaria eriantha,High,2.4,TF
2024,C,3,Z2,Pogonarthria squarrosa ,Low,3.2,TF
2024,C,3,Z2,Brachiaria brizantha,Moderate,3.2,TF
2024,C,3,Z2,Setaria incrassata,High,3.3,TF
2024,C,3,Z2,Digitaria eriantha,High,4.1,TF
2024,C,3,Z2,Pogonarthria squarrosa ,Low,4.4,TF
2024,C,3,Z2,Brachiaria brizantha,Moderate,5.1,TF
2024,C,3,Z2,,,5.1,TF
2024,C,3,Z2,Panicum maximum,High,12.8,TF
2024,C,3,Z2,,,8.3,TF
2024,C,3,Z2,,,7.2,TF
2024,C,3,Z2,,,6.6,TF
2024,C,3,Z2,Heteropogon contortus,Moderate,4.4,TF
2024,C,3,Z2,,,4.6,TF
2024,C,3,Z2,,,4,TF
2024,C,3,Z2,,,3.7,TF
2024,C,3,Z2,Pogonarthria squarrosa ,Low,5.3,TF
2024,C,3,Z2,Brachiaria brizantha,Moderate,5.2,TF
2024,C,3,Z2,Heteropogon contortus,Moderate,4.4,TF
2024,C,3,Z2,,,4.4,TF
2024,C,3,Z3,Pogonarthria squarrosa ,Low,2.2,TF
2024,C,3,Z3,Setaria incrassata,High,2.4,TF
2024,C,3,Z3,Heteropogon contortus,Moderate,3.8,TF
2024,C,3,Z3,,,4.7,TF
2024,C,3,Z3,Pogonarthria squarrosa ,Low,5.9,TF
2024,C,3,Z3,Heteropogon contortus,Moderate,5.4,TF
2024,C,3,Z3,Eragrostis rigidior,Moderate,4.9,TF
2024,C,3,Z3,,,4.7,TF
2024,C,3,Z3,Pogonarthria squarrosa ,Low,2,TF
2024,C,3,Z3,Eragrostis rigidior,Moderate,2.5,TF
2024,C,3,Z3,Digitaria eriantha,High,3.5,TF
2024,C,3,Z3,,,4.9,TF
2024,C,3,Z3,Heteropogon contortus,Moderate,3.4,TF
2024,C,3,Z3,Pogonarthria squarrosa ,Low,2.9,TF
2024,C,3,Z3,Melinis repens,Low,3,TF
2024,C,3,Z3,,,2.2,TF
2024,C,3,Z3,Cynodon dactylon,High,2.9,TF
2024,C,3,Z3,Hyperrhenia filipendula,Moderate,2,TF
2024,C,3,Z3,,,4.1,TF
2024,C,3,Z3,,,2.9,TF
2024,C,3,Z4,Pogonarthria squarrosa ,Low,2.4,TF
2024,C,3,Z4,Heteropogon contortus,Moderate,3.5,TF
2024,C,3,Z4,Hyperrhenia filipendula,Moderate,4.2,TF
2024,C,3,Z4,,,4,TF
2024,C,3,Z4,Melinis repens,Low,4.4,TF
2024,C,3,Z4,Eragrostis rigidior,Moderate,5.2,TF
2024,C,3,Z4,Digitaria eriantha,High,6.5,TF
2024,C,3,Z4,Brachiaria brizantha,Moderate,5.5,TF
2024,C,3,Z4,Pogonarthria squarrosa ,Low,4.9,TF
2024,C,3,Z4,Eragrostis rigidior,Moderate,6.9,TF
2024,C,3,Z4,Digitaria eriantha,High,4.9,TF
2024,C,3,Z4,,,4.5,TF
2024,C,3,Z4,Heteropogon contortus,Moderate,5.3,TF
2024,C,3,Z4,Digitaria eriantha,High,5.5,TF
2024,C,3,Z4,Brachiaria brizantha,Moderate,5.3,TF
2024,C,3,Z4,,,4.6,TF
2024,C,3,Z4,Eragrostis rigidior,Moderate,4,TF
2024,C,3,Z4,Digitaria eriantha,High,5.5,TF
2024,C,3,Z4,Brachiaria brizantha,Moderate,4.4,TF
2024,C,3,Z4,Pogonarthria squarrosa ,Low,4.1,TF
2024,C,3,Z4,Eragrostis gummiflua,Low,NA,TF
2024,C,4,Z1,Heteropogon contortus,Moderate,3.4,F
2024,C,4,Z1,Eragrostis rigidior,Moderate,5.8,F
2024,C,4,Z1,,,4.8,F
2024,C,4,Z1,,,4.4,F
2024,C,4,Z1,Pogonarthria squarrosa ,Low,3.2,F
2024,C,4,Z1,Heteropogon contortus,Moderate,3.8,F
2024,C,4,Z1,Panicum maximum,High,3.7,F
2024,C,4,Z1,,,4.3,F
2024,C,4,Z1,Eragrostis rigidior,Moderate,2.7,F
2024,C,4,Z1,Digitaria eriantha,High,4.8,F
2024,C,4,Z1,,,4.6,F
2024,C,4,Z1,,,4.7,F
2024,C,4,Z1,Pogonarthria squarrosa ,Low,2.9,F
2024,C,4,Z1,Heteropogon contortus,Moderate,3.8,F
2024,C,4,Z1,,,3.7,F
2024,C,4,Z1,,,3.6,F
2024,C,4,Z1,Heteropogon contortus,Moderate,4.2,F
2024,C,4,Z1,Panicum maximum,High,6.4,F
2024,C,4,Z1,Digitaria eriantha,High,7.1,F
2024,C,4,Z1,,,6.8,F
2024,C,4,Z2,Heteropogon contortus,Moderate,3,F
2024,C,4,Z2,Aristida congesta C,Low,3.1,F
2024,C,4,Z2,,,2.9,F
2024,C,4,Z2,,,2.8,F
2024,C,4,Z2,Pogonarthria squarrosa ,Low,8,F
2024,C,4,Z2,Heteropogon contortus,Moderate,7.1,F
2024,C,4,Z2,Panicum maximum,High,6.6,F
2024,C,4,Z2,Digitaria eriantha,High,5.8,F
2024,C,4,Z2,Eragrostis gummiflua,Low,NA,F
2024,C,4,Z2,Eragrostis superba,Moderate,NA,F
2024,C,4,Z2,Heteropogon contortus,Moderate,6.6,F
2024,C,4,Z2,Digitaria eriantha,Moderate,6.2,F
2024,C,4,Z2,Eragrostis rigidior,Moderate,6.3,F
2024,C,4,Z2,Setaria incrassata,High,6.5,F
2024,C,4,Z2,Pogonarthria squarrosa ,Low,3.6,F
2024,C,4,Z2,Heteropogon contortus,Moderate,3.7,F
2024,C,4,Z2,Panicum maximum,High,5.3,F
2024,C,4,Z2,Aristida congesta B,Low,4.5,F
2024,C,4,Z2,Pogonarthria squarrosa ,Low,6.6,F
2024,C,4,Z2,Heteropogon contortus,Moderate,5.8,F
2024,C,4,Z2,,,5,F
2024,C,4,Z2,,,5,F
2024,C,4,Z3,Heteropogon contortus,Moderate,5.4,F
2024,C,4,Z3,Eragrostis gummiflua,Low,5,F
2024,C,4,Z3,Digitaria eriantha,High,4.8,F
2024,C,4,Z3,Eragrostis rigidior,Moderate,5,F
2024,C,4,Z3,Heteropogon contortus,Moderate,5.4,F
2024,C,4,Z3,Eragrostis gummiflua,Low,5.4,F
2024,C,4,Z3,Pogonarthria squarrosa ,Low,5.5,F
2024,C,4,Z3,Panicum maximum,High,5.4,F
2024,C,4,Z3,Heteropogon contortus,Moderate,4,F
2024,C,4,Z3,Melinis repens,Low,7.8,F
2024,C,4,Z3,Aristida adscensionis,Low,4.7,F
2024,C,4,Z3,Panicum maximum,High,2.3,F
2024,C,4,Z3,Digitaria eriantha,High,2.7,F
2024,C,4,Z3,Eragrostis gummiflua,Low,2.8,F
2024,C,4,Z3,,,2.5,F
2024,C,4,Z3,Heteropogon contortus,Moderate,6.7,F
2024,C,4,Z3,Panicum maximum,High,5.5,F
2024,C,4,Z3,,,5.4,F
2024,C,4,Z3,,,5.3,F
2024,C,4,Z4,Hyperrhenia filipendula,Moderate,22,F
2024,C,4,Z4,Eragrostis gummiflua,Low,19,F
2024,C,4,Z4,Pogonarthria squarrosa ,Low,14.3,F
2024,C,4,Z4,Panicum maximum,High,14.1,F
2024,C,4,Z4,Heteropogon contortus,Moderate,NA,F
2024,C,4,Z4,Aristida adscensionis,Low,NA,F
2024,C,4,Z4,Eragrostis superba,Moderate,NA,F
2024,C,4,Z4,Setaria incrassata,High,18.3,F
2024,C,4,Z4,Hyperrhenia filipendula,Moderate,20.9,F
2024,C,4,Z4,,,30,F
2024,C,4,Z4,,,18.8,F
2024,C,4,Z4,Eragrostis gummiflua,Low,8.7,F
2024,C,4,Z4,Heteropogon contortus,Moderate,7.6,F
2024,C,4,Z4,Aristida adscensionis,Low,5.8,F
2024,C,4,Z4,,,5.4,F
2024,C,4,Z4,Heteropogon contortus,Moderate,1.7,F
2024,C,4,Z4,Aristida adscensionis,Low,1.4,F
2024,C,4,Z4,,,1.6,F
2024,C,4,Z4,,,2.1,F
2024,C,4,Z4,Aristida adscensionis,Low,3.9,F
2024,C,4,Z4,Brachiaria brizantha,Moderate,2.9,F
2024,C,4,Z4,Chloris virgata,Moderate,2.9,F
2024,C,4,Z4,,,3.2,F
2024,C,5,Z1,Eragrostis gummiflua,Low,6.7,THF
2024,C,5,Z1,Digitaria eriantha,High,6,THF
2024,C,5,Z1,,,5.5,THF
2024,C,5,Z1,,,5.1,THF
2024,C,5,Z1,Digitaria eriantha,High,5,THF
2024,C,5,Z1,Heteropogon contortus,Moderate,5.3,THF
2024,C,5,Z1,,,5.2,THF
2024,C,5,Z1,,,5,THF
2024,C,5,Z1,Pogonarthria squarrosa ,Low,4.9,THF
2024,C,5,Z1,Heteropogon contortus,Moderate,5.2,THF
2024,C,5,Z1,Digitaria eriantha,High,5.2,THF
2024,C,5,Z1,Eragrostis rigidior,Moderate,4.2,THF
2024,C,5,Z1,Pogonarthria squarrosa ,Low,9.8,THF
2024,C,5,Z1,Digitaria eriantha,High,8.4,THF
2024,C,5,Z1,,,7.1,THF
2024,C,5,Z1,,,7.5,THF
2024,C,5,Z1,Panicum maximum,High,12.5,THF
2024,C,5,Z1,Melinis repens,Low,5.5,THF
2024,C,5,Z1,,,8.4,THF
2024,C,5,Z1,,,5.9,THF
2024,C,5,Z2,Heteropogon contortus,Moderate,7.5,THF
2024,C,5,Z2,,,7.4,THF
2024,C,5,Z2,,,7.3,THF
2024,C,5,Z2,,,7.1,THF
2024,C,5,Z2,Heteropogon contortus,Moderate,2.3,THF
2024,C,5,Z2,Brachiaria brizantha,,1.9,THF
2024,C,5,Z2,,,2.3,THF
2024,C,5,Z2,,,2.6,THF
2024,C,5,Z2,Pogonarthria squarrosa ,Low,5.6,THF
2024,C,5,Z2,Perotis patens,Low,5.3,THF
2024,C,5,Z2,Digitaria eriantha,High,5.1,THF
2024,C,5,Z2,,,5,THF
2024,C,5,Z2,Heteropogon contortus,Moderate,5.6,THF
2024,C,5,Z2,Pogonarthria squarrosa ,Low,6,THF
2024,C,5,Z2,Diheteropogon amplectens,Moderate,6,THF
2024,C,5,Z2,Perotis patens,Low,5.8,THF
2024,C,5,Z2,Panicum maximum,High,6.7,THF
2024,C,5,Z2,Digitaria eriantha,High,6.6,THF
2024,C,5,Z2,,,6.5,THF
2024,C,5,Z2,,,6.3,THF
2024,C,5,Z3,Eragrostis gummiflua,Low,3.1,THF
2024,C,5,Z3,Panicum maximum,High,3.1,THF
2024,C,5,Z3,Heteropogon contortus,Moderate,3.1,THF
2024,C,5,Z3,Aristida adscensionis,Low,2.4,THF
2024,C,5,Z3,Digitaria eriantha,High,NA,THF
2024,C,5,Z3,Eragrostis gummiflua,Low,5.9,THF
2024,C,5,Z3,Aristida adscensionis,Low,5.5,THF
2024,C,5,Z3,Digitaria eriantha,High,5.2,THF
2024,C,5,Z3,Eragrostis viscosa,Low,4.9,THF
2024,C,5,Z3,Brachiaria brizantha,Moderate,NA,THF
2024,C,5,Z3,Pogonarthria squarrosa ,Low,NA,THF
2024,C,5,Z3,,,0,THF
2024,C,5,Z3,,,0,THF
2024,C,5,Z3,,,0,THF
2024,C,5,Z3,,,0,THF
2024,C,5,Z3,Panicum maximum,High,8.8,THF
2024,C,5,Z3,Digitaria eriantha,High,5.4,THF
2024,C,5,Z3,,,4.2,THF
2024,C,5,Z3,,,5.7,THF
2024,C,5,Z3,Panicum maximum,High,4.2,THF
2024,C,5,Z3,,,5.3,THF
2024,C,5,Z3,,,7.7,THF
2024,C,5,Z3,,,7.4,THF
2024,C,5,Z4,Eragrostis gummiflua,Low,3.3,THF
2024,C,5,Z4,Pogonarthria squarrosa ,Low,2.9,THF
2024,C,5,Z4,Eragrostis superba,Moderate,3.5,THF
2024,C,5,Z4,,,3.1,THF
2024,C,5,Z4,Digitaria eriantha,High,7.8,THF
2024,C,5,Z4,Heteropogon contortus,Moderate,7.1,THF
2024,C,5,Z4,Eragrostis rigidior,Moderate,6.6,THF
2024,C,5,Z4,,,6.2,THF
2024,C,5,Z4,Eragrostis gummiflua,Low,3.3,THF
2024,C,5,Z4,Digitaria eriantha,High,3.2,THF
2024,C,5,Z4,Heteropogon contortus,Moderate,3.2,THF
2024,C,5,Z4,Brachiaria brizantha,Moderate,3.1,THF
2024,C,5,Z4,Panicum maximum,High,4,THF
2024,C,5,Z4,,,4.7,THF
2024,C,5,Z4,,,4.6,THF
2024,C,5,Z4,,,5,THF
2024,C,5,Z4,Heteropogon contortus,Moderate,6.6,THF
2024,C,5,Z4,Pogonarthria squarrosa ,Low,4.8,THF
2024,C,5,Z4,Aristida adscensionis,Low,3.8,THF
2024,C,5,Z4,Brachiaria brizantha,Moderate,4,THF
2024,D,1,Z1,Brachiaria nigropedata,High,1.8,C
2024,D,1,Z1,Eragrostis rigidior,Moderate,2.9,C
2024,D,1,Z1,Heteropogon contortus,Moderate,2.9,C
2024,D,1,Z1,,,2.7,C
2024,D,1,Z1,,,0,C
2024,D,1,Z1,,,0,C
2024,D,1,Z1,,,0,C
2024,D,1,Z1,,,0,C
2024,D,1,Z1,Eragrostis rigidior,Moderate,6.8,C
2024,D,1,Z1,Heteropogon contortus,Moderate,6.6,C
2024,D,1,Z1,,,5.5,C
2024,D,1,Z1,,,5,C
2024,D,1,Z1,Brachiaria nigropedata,High,2.6,C
2024,D,1,Z1,Chloris virgata,Moderate,2.6,C
2024,D,1,Z1,,,2.6,C
2024,D,1,Z1,,,2.6,C
2024,D,1,Z1,Eragrostis rigidior,Moderate,17.3,C
2024,D,1,Z1,Sporobolus ioclados,Moderate,12.7,C
2024,D,1,Z1,,,12.8,C
2024,D,1,Z1,,,12.3,C
2024,D,1,Z2,Chloris virgata,Moderate,7.5,C
2024,D,1,Z2,Aristida adscensionis,Low,5.8,C
2024,D,1,Z2,,,5.8,C
2024,D,1,Z2,,,6.6,C
2024,D,1,Z2,Eragrostis rigidior,Moderate,8,C
2024,D,1,Z2,Sporobolus ioclados,Moderate,11.5,C
2024,D,1,Z2,,,17.2,C
2024,D,1,Z2,,,15.6,C
2024,D,1,Z2,Chloris virgata,Moderate,6.2,C
2024,D,1,Z2,Brachiaria nigropedata,High,5.8,C
2024,D,1,Z2,,,5.6,C
2024,D,1,Z2,,,5.8,C
2024,D,1,Z2,Enteropogon macrostachyus,High,6.9,C
2024,D,1,Z2,Aristida adscensionis,Low,7,C
2024,D,1,Z2,Digitaria eriantha,High,6.6,C
2024,D,1,Z2,,,6.5,C
2024,D,1,Z2,Heteropogon contortus,Moderate,3.2,C
2024,D,1,Z2,Themeda triandra,High,8.9,C
2024,D,1,Z2,,,8.4,C
2024,D,1,Z2,,,8.5,C
2024,D,1,Z3,Aristida diffusa,Low,11.7,C
2024,D,1,Z3,Chloris virgata,Moderate,9,C
2024,D,1,Z3,,,11.4,C
2024,D,1,Z3,,,10.9,C
2024,D,1,Z3,Aristida adscensionis,Low,6.6,C
2024,D,1,Z3,Panicum maximum,High,5.6,C
2024,D,1,Z3,,,5.6,C
2024,D,1,Z3,,,6.1,C
2024,D,1,Z3,Heteropogon contortus,Moderate,2.2,C
2024,D,1,Z3,Aristida adscensionis,Low,2.3,C
2024,D,1,Z3,Digitaria eriantha,High,2.1,C
2024,D,1,Z3,,,3.3,C
2024,D,1,Z3,,,0,C
2024,D,1,Z3,,,0,C
2024,D,1,Z3,,,0,C
2024,D,1,Z3,,,0,C
2024,D,1,Z3,Aristida diffusa,Low,2.3,C
2024,D,1,Z3,Aristida adscensionis,Low,2.3,C
2024,D,1,Z3,,,2.3,C
2024,D,1,Z3,,,2.3,C
2024,D,1,Z4,Heteropogon contortus,Moderate,3,C
2024,D,1,Z4,Setaria pumila ,Moderate,3,C
2024,D,1,Z4,,,3,C
2024,D,1,Z4,,,3,C
2024,D,1,Z4,Enteropogon macrostachyus,High,9.9,C
2024,D,1,Z4,Andropogon eucomus,Low,10.5,C
2024,D,1,Z4,Aristida adscensionis,Low,11.1,C
2024,D,1,Z4,,,11.6,C
2024,D,1,Z4,Andropogon eucomus,Low,10,C
2024,D,1,Z4,Heteropogon contortus,Moderate,13.2,C
2024,D,1,Z4,Eragrostis rigidior,Moderate,11.8,C
2024,D,1,Z4,,,12.4,C
2024,D,1,Z4,Chloris virgata,Moderate,7.2,C
2024,D,1,Z4,,,7.5,C
2024,D,1,Z4,,,7.5,C
2024,D,1,Z4,,,5.4,C
2024,D,1,Z4,Chloris virgata,Moderate,4.6,C
2024,D,1,Z4,Eragrostis rigidior,Moderate,4.1,C
2024,D,1,Z4,Brachiaria nigropedata,High,3.8,C
2024,D,1,Z4,,,3.8,C
2024,D,2,Z1,Panicum maximum,High,3.2,F
2024,D,2,Z1,,,3.3,F
2024,D,2,Z1,,,3,F
2024,D,2,Z1,,,3,F
2024,D,2,Z1,Andropogon eucomus,Low,18.5,F
2024,D,2,Z1,Enteropogon macrostachyus,High,17.5,F
2024,D,2,Z1,,,19.2,F
2024,D,2,Z1,,,15,F
2024,D,2,Z1,Heteropogon contortus,Moderate,8,F
2024,D,2,Z1,Aristida adscensionis,Low,6.4,F
2024,D,2,Z1,Enteropogon macrostachyus,High,9.8,F
2024,D,2,Z1,,,10.3,F
2024,D,2,Z1,Brachiaria nigropedata,High,3.4,F
2024,D,2,Z1,Heteropogon contortus,Moderate,5.5,F
2024,D,2,Z1,Aristida adscensionis,Low,6.1,F
2024,D,2,Z1,Enteropogon macrostachyus,High,6.6,F
2024,D,2,Z1,Eragrostis rigidior,Moderate,11.7,F
2024,D,2,Z1,Chloris virgata,Moderate,6.5,F
2024,D,2,Z1,Setaria incrassata,High,8.6,F
2024,D,2,Z1,,,8.7,F
2024,D,2,Z2,Heteropogon contortus,Moderate,5,F
2024,D,2,Z2,Aristida adscensionis,Low,5.1,F
2024,D,2,Z2,Aristida diffusa,Low,5.1,F
2024,D,2,Z2,,,5.7,F
2024,D,2,Z2,Enteropogon macrostachyus,High,14.1,F
2024,D,2,Z2,Aristida adscensionis,Low,9.2,F
2024,D,2,Z2,,,9.2,F
2024,D,2,Z2,,,9.2,F
2024,D,2,Z2,Panicum maximum,High,7.5,F
2024,D,2,Z2,Brachiaria nigropedata,High,9.6,F
2024,D,2,Z2,Eragrostis rigidior,Moderate,11.4,F
2024,D,2,Z2,Chloris virgata,Moderate,8.9,F
2024,D,2,Z2,Heteropogon contortus,Moderate,20.4,F
2024,D,2,Z2,Brachiaria nigropedata,High,15.5,F
2024,D,2,Z2,,,13.4,F
2024,D,2,Z2,,,13.2,F
2024,D,2,Z2,Enteropogon macrostachyus,High,8.5,F
2024,D,2,Z2,Brachiaria nigropedata,High,8.5,F
2024,D,2,Z2,,,6.6,F
2024,D,2,Z2,,,6.5,F
2024,D,2,Z3,Heteropogon contortus,Moderate,9.1,F
2024,D,2,Z3,Andropogon eucomus,Low,6.6,F
2024,D,2,Z3,Aristida adscensionis,Low,5.2,F
2024,D,2,Z3,Eragrostis rigidior,Moderate,5.2,F
2024,D,2,Z3,Eragrostis gummiflua,Low,NA,F
2024,D,2,Z3,Heteropogon contortus,Moderate,7.2,F
2024,D,2,Z3,Andropogon eucomus,Low,6.8,F
2024,D,2,Z3,Eragrostis rigidior,Moderate,6.8,F
2024,D,2,Z3,,,20.5,F
2024,D,2,Z3,Andropogon eucomus,Low,11.9,F
2024,D,2,Z3,Setaria incrassata,High,17.2,F
2024,D,2,Z3,,,13.9,F
2024,D,2,Z3,,,12.9,F
2024,D,2,Z3,Heteropogon contortus,Moderate,7.5,F
2024,D,2,Z3,Enteropogon macrostachyus,High,6,F
2024,D,2,Z3,,,5.9,F
2024,D,2,Z3,,,7.7,F
2024,D,2,Z3,Heteropogon contortus,Moderate,2.4,F
2024,D,2,Z3,,,2.4,F
2024,D,2,Z3,,,5.9,F
2024,D,2,Z3,,,4.9,F
2024,D,2,Z4,Enteropogon macrostachyus,High,7.1,F
2024,D,2,Z4,Panicum maximum,High,6.6,F
2024,D,2,Z4,Heteropogon contortus,Moderate,7.3,F
2024,D,2,Z4,,,8.4,F
2024,D,2,Z4,Andropogon eucomus,Low,17.8,F
2024,D,2,Z4,Heteropogon contortus,Moderate,16.8,F
2024,D,2,Z4,Aristida adscensionis,Low,17.4,F
2024,D,2,Z4,,,18.8,F
2024,D,2,Z4,Heteropogon contortus,Moderate,14.8,F
2024,D,2,Z4,Aristida adscensionis,Low,16.1,F
2024,D,2,Z4,Chloris virgata,Moderate,16.9,F
2024,D,2,Z4,,,16.8,F
2024,D,2,Z4,Panicum maximum,High,21.3,F
2024,D,2,Z4,Heteropogon contortus,Moderate,18.3,F
2024,D,2,Z4,,,11.9,F
2024,D,2,Z4,,,12.8,F
2024,D,2,Z4,Heteropogon contortus,Moderate,20.4,F
2024,D,2,Z4,Chloris virgata,Moderate,17.1,F
2024,D,2,Z4,,,17.9,F
2024,D,2,Z4,,,16.2,F
2024,D,3,Z1,Heteropogon contortus,Moderate,33.5,TF
2024,D,3,Z1,Chloris virgata,Moderate,33.6,TF
2024,D,3,Z1,Sporobolus ioclados,Moderate,26.4,TF
2024,D,3,Z1,,,24.4,TF
2024,D,3,Z1,Aristida adscensionis,Low,14.9,TF
2024,D,3,Z1,,,14.5,TF
2024,D,3,Z1,,,14.5,TF
2024,D,3,Z1,,,14.6,TF
2024,D,3,Z1,Heteropogon contortus,Low,8.3,TF
2024,D,3,Z1,Setaria incrassata,High,7.3,TF
2024,D,3,Z1,,,6,TF
2024,D,3,Z1,,,6,TF
2024,D,3,Z1,Heteropogon contortus,Moderate,3.7,TF
2024,D,3,Z1,Aristida adscensionis,Low,3.6,TF
2024,D,3,Z1,Chloris virgata,Moderate,3.8,TF
2024,D,3,Z1,Brachiaria nigropedata,High,3.8,TF
2024,D,3,Z1,Aristida diffusa,Low,NA,TF
2024,D,3,Z1,Enteropogon macrostachyus,High,5,TF
2024,D,3,Z1,Heteropogon contortus,Moderate,4.8,TF
2024,D,3,Z1,Setaria incrassata,High,8.1,TF
2024,D,3,Z1,,,8.7,TF
2024,D,3,Z2,Andropogon eucomus,Low,13.1,TF
2024,D,3,Z2,Heteropogon contortus,Moderate,14.4,TF
2024,D,3,Z2,,,11.9,TF
2024,D,3,Z2,,,11.5,TF
2024,D,3,Z2,Heteropogon contortus,Moderate,30.2,TF
2024,D,3,Z2,Enteropogon macrostachyus,High,21.3,TF
2024,D,3,Z2,,,21.3,TF
2024,D,3,Z2,,,20.4,TF
2024,D,3,Z2,Panicum maximum,High,6.1,TF
2024,D,3,Z2,,,6.1,TF
2024,D,3,Z2,,,6.1,TF
2024,D,3,Z2,,,6.1,TF
2024,D,3,Z2,Enteropogon macrostachyus,High,5.5,TF
2024,D,3,Z2,Aristida adscensionis,Low,5.9,TF
2024,D,3,Z2,Heteropogon contortus,Moderate,5.6,TF
2024,D,3,Z2,Chloris virgata,Moderate,4.8,TF
2024,D,3,Z2,Enteropogon macrostachyus,High,5.8,TF
2024,D,3,Z2,Aristida adscensionis,Low,8.5,TF
2024,D,3,Z2,Heteropogon contortus,Moderate,8.7,TF
2024,D,3,Z2,,,8.3,TF
2024,D,3,Z3,Aristida diffusa,Low,16.5,TF
2024,D,3,Z3,,,16.4,TF
2024,D,3,Z3,,,15.6,TF
2024,D,3,Z3,,,15.7,TF
2024,D,3,Z3,Aristida diffusa,Low,17.5,TF
2024,D,3,Z3,Heteropogon contortus,Moderate,16.3,TF
2024,D,3,Z3,Aristida adscensionis,Low,15.7,TF
2024,D,3,Z3,,,15.6,TF
