Date,Site,Plot,Subplot,Quadrat,Spp_name,Number,Grazing_value,DPM Height,KgDM,Grazing activity,Quadrat under canopy,Biomass intensity,Dung presence,Longest_grass(m),Fencing,Treatment,
11/04/2025,D,2,Z4,3,Setaria incressata,5,,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,3,Panicum maximum,4,,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,4,Heteropogon contortus,15,,12.5,2250,N,Y,7.5,N,0.9,Unfenced,F,
11/04/2025,D,2,Z4,4,Chloris virgata,5,,11.7,2138,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,4,Setaria incressata,3,,9.8,1872,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,4,Brachiaria brizantha,11,,11,2040,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,4,Panicum maximum,6,,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,4,Eragrostis cylindriflora,2,,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,4,Enteropogon macrostachyus,2,,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,4,Aristida adscensionis,2,,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,5,Brachiaria brizantha,5,,13.6,2404,N,N,8,N,0.8,Unfenced,F,
11/04/2025,D,2,Z4,5,Setaria incressata,8,,13.4,2376,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,5,Eragrostis rigidior,12,,11.2,2068,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,5,Eragrostis cylindriflora,3,,11.6,2124,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,4,Heteropogon contortus,2,,8.4,1676,N,Y,3,N,1.3,Unfenced,F,
11/04/2025,D,2,Z2,4,Brachiaria brizantha,3,,7.5,1550,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,4,Eragrostis rigidior,1,,6.9,1466,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,4,Setaria incressata,3,,4,1060,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,4,Eragrostis cylindriflora,2,,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,4,Aristida adscensionis,4,,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,3,Brachiaria brizantha,4,,14.5,2530,N,N,7,N,0.9,Unfenced,F,
11/04/2025,D,2,Z2,3,Eragrostis rigidior,4,,18.8,3132,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,3,Setaria incressata,11,,17.6,2964,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,3,Digitaria erianthra,6,,15.9,2726,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,3,Chloris virgata,3,,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,1,Heteropogon contortus,3,,6.1,1354,N,Y,8,N,1,Unfenced,F,
11/04/2025,D,2,Z2,1,Chloris virgata,2,,9.4,1774,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,1,Setaria incressata,4,,10.3,1928,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,1,Brachiaria serrata,9,,9.2,1788,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,1,Aristida adscensionis,6,,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,1,Eragrostis cylindriflora,8,,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,1,Eragrostis rigidior,6,,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,2,Heteropogon contortus,3,,6.4,1396,N,Y,7,N,0.8,Unfenced,F,
11/04/2025,D,2,Z2,2,Enteropogon macrostachyus,5,,6.1,1354,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,2,Setaria incressata,5,,5.7,1298,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,2,Brachiaria serrata,10,,6.3,1382,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,2,Brachiaria brizantha,6,,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,2,Eragrostis cylindriflora,5,,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,2,Aristida adscensionis,5,,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,5,Eragrostis cylindriflora,11,,6.9,1466,N,Y,5.5,N,0.75,Unfenced,F,
11/04/2025,D,2,Z2,5,Brachiaria brizantha,10,,6.3,1382,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,5,Eragrostis rigidior,4,,7.3,1522,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,5,Setaria incressata,3,,7,1480,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,5,Panicum maximum,3,,,,,,,,,Unfenced,F,
17/04/2025,B,1,Z1,4,Heteropogon contortus,5,,16.4,2796,,,,,,Fenced,C,
17/04/2025,B,1,Z1,4,,,,19.5,3230,,,,,,Fenced,C,
17/04/2025,B,1,Z1,4,,,,16.7,2838,,,,,,Fenced,C,
17/04/2025,B,1,Z1,1,Heteropogon contortus,13,,19.2,3188,N,N,7,N,0.9,Fenced,C,
17/04/2025,B,1,Z1,1,Digitaria erianthra,1,,21.1,3454,,,,,,Fenced,C,
17/04/2025,B,1,Z1,1,,,,21.9,3566,,,,,,Fenced,C,
17/04/2025,B,1,Z1,1,,,,21.4,3496,,,,,,Fenced,C,
17/04/2025,B,1,Z1,2,Heteropogon contortus,23,,21.1,3454,N,N,9,N,0.9,Fenced,C,
17/04/2025,B,1,Z1,2,Eragrostis rigidior,2,,20.8,3412,,,,,,Fenced,C,
17/04/2025,B,1,Z1,2,,,,20.6,3384,,,,,,Fenced,C,
17/04/2025,B,1,Z1,2,,,,20.3,3342,,,,,,Fenced,C,
17/04/2025,B,1,Z1,5,Heteropogon contortus,15,,12.1,2194,N,N,6,N,1,Fenced,C,
17/04/2025,B,1,Z1,5,,,,16.4,2796,,,,,,Fenced,C,
17/04/2025,B,1,Z1,5,,,,20.9,3426,,,,,,Fenced,C,
17/04/2025,B,1,Z1,5,,,,21.7,3538,,,,,,Fenced,C,
17/04/2025,B,1,Z1,3,Heteropogon contortus,5,,6.5,1410,N,Y,3.5,N,0.65,Fenced,C,
17/04/2025,B,1,Z1,3,Digitaria erianthra,2,,4.9,1186,,,,,,Fenced,C,
17/04/2025,B,1,Z1,3,Eragrostis superba,3,,5.9,1326,,,,,,Fenced,C,
17/04/2025,B,1,Z1,3,Bothriochloa insculpta,1,,7.5,1550,,,,,,Fenced,C,
17/04/2025,B,1,Z1,3,Cymbopogon excavatus,1,,,,,,,,,Fenced,C,
17/04/2025,B,1,Z3,1,Cymbopogon excavatus,1,,23.3,3748,N,N,3,N,0.8,Fenced,C,
17/04/2025,B,1,Z3,1,Hyperrhenia filipendula,1,,19.4,3216,,,,,,Fenced,C,
17/04/2025,B,1,Z3,1,Eragrostis superba,2,,23.7,3818,,,,,,Fenced,C,
17/04/2025,B,1,Z3,1,Eragrostis gummiflua,3,,0,0,,,,,,Fenced,C,
17/04/2025,B,1,Z3,4,Heteropogon contortus,17,,13.9,2446,N,Y,7,N,1,Fenced,C,
17/04/2025,B,1,Z3,4,Cymbopogon excavatus,2,,15.1,2614,,,,,,Fenced,C,
17/04/2025,B,1,Z3,4,Setaria sphacelata,1,,16,2740,,,,,,Fenced,C,
17/04/2025,B,1,Z3,4,,,,15.9,2726,,,,,,Fenced,C,
17/04/2025,B,1,Z3,3,Heteropogon contortus,10,,21.8,3552,N,N,5,N,0.9,Fenced,C,
17/04/2025,B,1,Z3,3,Eragrostis superba,2,,23.2,3748,,,,,,Fenced,C,
17/04/2025,B,1,Z3,3,,,,17.8,2992,,,,,,Fenced,C,
17/04/2025,B,1,Z3,3,,,,16.6,2824,,,,,,Fenced,C,
17/04/2025,B,1,Z3,5,Heteropogon contortus,13,,10.5,1970,N,Y,5,N,0.9,Fenced,C,
17/04/2025,B,1,Z3,5,Cymbopogon excavatus,1,,8.7,1718,,,,,,Fenced,C,
17/04/2025,B,1,Z3,5,,,,9.5,1830,,,,,,Fenced,C,
17/04/2025,B,1,Z3,5,,,,11.9,2166,,,,,,Fenced,C,
17/04/2025,B,1,Z3,2,Heteropogon contortus,11,,23.7,3818,N,Y,4.5,N,0.9,Fenced,C,
17/04/2025,B,1,Z3,2,Themeda triandra,2,,20.3,3342,,,,,,Fenced,C,
17/04/2025,B,1,Z3,2,,,,21.6,3524,,,,,,Fenced,C,
17/04/2025,B,1,Z3,2,,,,21,3440,,,,,,Fenced,C,
17/04/2025,B,1,Z4,2,Cymbopogon excavatus,1,,1.9,766,N,Y,2,N,0.75,Unfenced,C,
17/04/2025,B,1,Z4,2,Heteropogon contortus,1,,15.3,2642,,,,,,Unfenced,C,
17/04/2025,B,1,Z4,2,Eragrostis viscosa,1,,11.6,2124,,,,,,Unfenced,C,
17/04/2025,B,1,Z4,2,Setaria sphacelata,1,,10,1900,,,,,,Unfenced,C,
17/04/2025,B,1,Z4,2,,,,,,,,,,,Unfenced,C,
17/04/2025,B,1,Z4,1,Bothriochloa insculpta,21,,6.4,1396,Y,Y,6,N,0.5,Unfenced,C,
17/04/2025,B,1,Z4,1,Melinis repens,2,,9.1,1774,,,,,,Unfenced,C,
17/04/2025,B,1,Z4,1,Eragrostis cylindriflora,1,,8.6,1704,,,,,,Unfenced,C,
17/04/2025,B,1,Z4,1,Heteropogon contortus,3,,8.9,1746,,,,,,Unfenced,C,
17/04/2025,B,1,Z4,4,Bothriochloa insculpta,10,,3.8,1032,Y,N,7,N,0.7,Unfenced,C,
17/04/2025,B,1,Z4,4,Heteropogon contortus,7,,6.2,1368,,,,,,Unfenced,C,
17/04/2025,B,1,Z4,4,Themeda triandra,1,,7.7,1578,,,,,,Unfenced,C,
17/04/2025,B,1,Z4,4,,,,8,1620,,,,,,Unfenced,C,
17/04/2025,B,1,Z4,3,Heteropogon contortus,8,,9.2,1872,N,Y,7,N,1,Unfenced,C,
17/04/2025,B,1,Z4,3,Aristida adscensionis,6,,10.8,2012,,,,,,Unfenced,C,
17/04/2025,B,1,Z4,3,Eragrostis rigidior,1,,14.9,2586,,,,,,Unfenced,C,
17/04/2025,B,1,Z4,3,Eragrostis gummiflua,7,,14.7,2558,,,,,,Unfenced,C,
17/04/2025,B,1,Z4,3,Eragrostis superba,1,,,,,,,,,Unfenced,C,
17/04/2025,B,1,Z4,5,Heteropogon contortus,15,,17.1,2894,N,Y,6.5,N ,1,Unfenced,C,
17/04/2025,B,1,Z4,5,Eragrostis rigidior,1,,16.3,2782,,,,,,Unfenced,C,
17/04/2025,B,1,Z4,5,Eragrostis superba,1,,15.4,2656,,,,,,Unfenced,C,
17/04/2025,B,1,Z4,5,,,,13.3,2362,,,,,,Unfenced,C,
17/04/2025,B,1,Z2,2,Cymbopogon excavatus,2,,9.6,1844,Y,N,4,N,0.9,Unfenced,C,
17/04/2025,B,1,Z2,2,Heteropogon contortus,9,,11,2040,,,,,,Unfenced,C,
17/04/2025,B,1,Z2,2,Digitaria erianthra,7,,10.7,1998,,,,,,Unfenced,C,
17/04/2025,B,1,Z2,2,Eragrostis gummiflua,1,,11.7,2138,,,,,,Unfenced,C,
17/04/2025,B,1,Z2,3,Themeda triandra,1,,8.9,1746,N,Y,8,N,0.9,Unfenced,C,
17/04/2025,B,1,Z2,3,Bothriochloa insculpta,3,,21.1,3454,,,,,,Unfenced,C,
17/04/2025,B,1,Z2,3,Aristida adscensionis,1,,22.2,3408,,,,,,Unfenced,C,
17/04/2025,B,1,Z2,3,,,,19.9,3286,,,,,,Unfenced,C,
17/04/2025,B,1,Z2,5,Heteropogon contortus,13,,11.8,2166,Y,N,5.5,N,0.4,Unfenced,C,
17/04/2025,B,1,Z2,5,Bothriochloa insculpta,6,,11.3,2082,,,,,,Unfenced,C,
17/04/2025,B,1,Z2,5,Melinis repens,3,,10.5,1970,,,,,,Unfenced,C,
17/04/2025,B,1,Z2,5,,,,10,1900,,,,,,Unfenced,C,
17/04/2025,B,1,Z2,1,Heteropogon contortus,2,,11.9,2166,N,N,3.5,N,0.9,Unfenced,C,
17/04/2025,B,1,Z2,1,Eragrostis rigidior,3,,18.1,3034,,,,,,Unfenced,C,
17/04/2025,B,1,Z2,1,Eragrostis superba,2,,13.9,2446,,,,,,Unfenced,C,
17/04/2025,B,1,Z2,1,Cymbopogon excavatus,1,,0,0,,,,,,Unfenced,C,
17/04/2025,B,1,Z2,1,Aristida diffusa,1,,,,,,,,,Unfenced,C,
17/04/2025,B,1,Z2,4,Melinis repens,7,,5.9,1298,Y,N,5,N,0.1,Unfenced,C,
17/04/2025,B,1,Z2,4,Eragrostis rigidior,2,,6.5,1410,,,,,,Unfenced,C,
17/04/2025,B,1,Z2,4,Bothriochloa insculpta,13,,5.6,1284,,,,,,Unfenced,C,
17/04/2025,B,1,Z2,4,Cynodon dactylon,1,,5.5,1270,,,,,,Unfenced,C,
24/04/2025,C,1,Z2,3,Pogonarthria squarrosa ,5,,30.6,4784,N,Y,3.6,N,1.5,Fenced,C,
24/04/2025,C,1,Z2,3,Heteropogon contortus,1,,21.3,3482,,,,,,Fenced,C,
24/04/2025,C,1,Z2,3,,,,17.2,2908,,,,,,Fenced,C,
24/04/2025,C,1,Z2,3,,,,15.3,2642,,,,,,Fenced,C,
24/04/2025,C,1,Z2,5,Hyperrhenia filipendula,1,,5.2,1228,N,Y,2.5,N,1.6,Fenced,C,
24/04/2025,C,1,Z2,5,Pogonarthria squarrosa ,22,,4.8,1172,,,,,,Fenced,C,
24/04/2025,C,1,Z2,5,,,,5.3,1242,,,,,,Fenced,C,
24/04/2025,C,1,Z2,5,,,,5.2,1358,,,,,,Fenced,C,
24/04/2025,C,1,Z2,2,Pogonarthria squarrosa ,5,,4.1,1074,N,Y,2.5,N,0.35,Fenced,C,
24/04/2025,C,1,Z2,2,Eragrostis gummiflua,2,,2.9,906,,,,,,Fenced,C,
24/04/2025,C,1,Z2,2,Setaria incressata,3,,2.8,892,,,,,,Fenced,C,
24/04/2025,C,1,Z2,2,,,,4.1,1074,,,,,,Fenced,C,
24/04/2025,C,1,Z2,1,Setaria incressata,4,,11.2,2068,N,Y,5,N,1.2,Fenced,C,
24/04/2025,C,1,Z2,1,Heteropogon contortus,4,,12.4,2236,,,,,,Fenced,C,
24/04/2025,C,1,Z2,1,Digitaria erianthra,5,,12.1,2194,,,,,,Fenced,C,
24/04/2025,C,1,Z2,1,,,,8.4,1676,,,,,,Fenced,C,
24/04/2025,C,1,Z2,4,Setaria incressata,6,,4,1060,N,Y,2,N,1.3,Fenced,C,
12/04/2025,B,5,Z1,1,Heteropogon contortus,13,,21.1,3454,N,N,8.5,N,1.1,Fenced,THF,
12/04/2025,B,5,Z1,1,Cynodon dactylon,11,,22.9,3706,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,1,Eragrostis superba,2,,17.7,2978,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,1,Eragrostis gummiflua,5,,21.5,3510,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,1,Eragrostis rigidior,2,,,,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,1,Aristida congesta B,1,,,,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,4,Heteropogon contortus,10,,27.3,4322,N,N,9.5,N,1,Fenced,THF,
12/04/2025,B,5,Z1,4,Cynodon dactylon,9,,36.8,5652,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,4,Digitaria erianthra,2,,36.1,5554,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,4,Bothriochloa insculpta,6,,26.9,4266,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,3,Cymbopogon excavatus,1,,14.2,2488,N,Y,5,N,0.45,Fenced,THF,
12/04/2025,B,5,Z1,3,Digitaria erianthra,8,,9.1,1774,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,3,,,,6.6,1424,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,3,,,,19.7,3258,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,5,Heteropogon contortus,13,,28.3,4462,N,N,6,N,1.2,Fenced,THF,
12/04/2025,B,5,Z1,5,Bothriochloa insculpta,8,,21.5,3510,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,5,Cymbopogon excavatus,3,,24.7,3958,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,5,,,,28,4420,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,2,Heteropogon contortus,3,,14.6,2544,N,Y,5,N,0.55,Fenced,THF,
12/04/2025,B,5,Z1,2,Eragrostis superba,2,,13.8,2432,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,2,Digitaria erianthra,3,,18.7,3118,,,,,,Fenced,THF,
12/04/2025,B,5,Z1,2,Hyperthelia dissoluta,1,,4.1,1074,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,1,Heteropogon contortus,13,,5.9,1326,N,Y,3,N,1.1,Fenced,THF,
12/04/2025,B,5,Z3,1,Sporobolus africanus,2,,8.2,1648,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,1,,,,6.2,1368,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,1,,,,2.5,850,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,2,Heteropogon contortus,4,,32.3,5022,N,N,9,N,1.2,Fenced,THF,
12/04/2025,B,5,Z3,2,Cynodon dactylon,24,,35.6,5484,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,2,Brachiaria serrata,3,,41.5,6310,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,2,Aristida congesta B,4,,26.4,4196,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,2,Setaria sphacelata,1,,,,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,3,Cymbopogon excavatus,4,,15.4,2656,N,N,7,N,1.1,Fenced,THF,
12/04/2025,B,5,Z3,3,Cynodon dactylon,8,,25.1,4014,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,3,Heteropogon contortus,5,,31.4,4896,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,3,,,,17.7,2978,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,4,Heteropogon contortus,2,,2.9,906,N,Y,2,N,0.45,Fenced,THF,
12/04/2025,B,5,Z3,4,Digitaria erianthra,11,,6.6,1424,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,4,,,,3.4,976,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,4,,,,2.4,822,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,5,Heteropogon contortus,9,,29.9,4686,N,N,7.5,N,1,Fenced,THF,
12/04/2025,B,5,Z3,5,Digitaria erianthra,4,,26.6,4168,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,5,Aristida congesta B,2,,26.8,4252,,,,,,Fenced,THF,
12/04/2025,B,5,Z3,5,,,,28.4,4476,,,,,,Fenced,THF,
12/04/2025,B,5,Z4,2,Eragrostis superba,2,,10.9,2026,Y,N,8,N,1,Unfenced,THF,
12/04/2025,B,5,Z4,2,Bothriochloa insculpta,25,,9.2,1788,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,2,,,,11.9,2166,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,2,,,,11.8,2158,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,1,Heteropogon contortus,7,,7.5,1550,N,N,4.5,N,0.75,Unfenced,THF,
12/04/2025,B,5,Z4,1,Cynodon dactylon,5,,15.5,2670,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,1,Aristida congesta B,1,,9,1760,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,1,Digitaria erianthra,1,,11.8,2152,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,5,Heteropogon contortus,4,,10.4,1956,Y,N,5,N,0.75,Unfenced,THF,
12/04/2025,B,5,Z4,5,Aristida congesta B,2,,10.7,1998,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,5,Digitaria erianthra,3,,17.4,2936,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,5,Bothriochloa insculpta,13,,11.5,2110,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,5,Eragrostis superba,1,,,,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,3,Sporobolus africanus,3,,6,1340,Y,N,4.5,N,0.75,Unfenced,THF,
12/04/2025,B,5,Z4,3,Cynodon dactylon,12,,8.8,1732,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,3,Digitaria erianthra,10,,11.4,2096,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,3,,,,8.7,1718,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,4,Heteropogon contortus,1,,6.9,1466,Y,N,8,Y,0.45,Unfenced,THF,
12/04/2025,B,5,Z4,4,Digitaria erianthra,11,,9.2,1788,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,4,Cynodon dactylon,10,,15.1,2614,,,,,,Unfenced,THF,
12/04/2025,B,5,Z4,4,Bothriochloa insculpta,7,,10.9,2026,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,3,Heteropogon contortus,10,,6,1340,Y,N,7,N,0.25,Unfenced,THF,
12/04/2025,B,5,Z2,3,Bothriochloa insculpta,13,,6.7,1438,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,3,Digitaria erianthra,2,,1.9,766,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,3,,,,5.9,1326,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,4,Cymbopogon excavatus,1,,5.4,1256,Y,N,4,N,1,Unfenced,THF,
12/04/2025,B,5,Z2,4,Heteropogon contortus,5,,8.6,1704,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,4,Digitaria erianthra,4,,2.1,794,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,4,Eragrostis rigidior,1,,21.7,3538,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,4,Brachiaria serrata,1,,,,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,5,Cymbopogon excavatus,5,,12.9,2306,N,Y,5,N,0.7,Unfenced,THF,
12/04/2025,B,5,Z2,5,Eragrostis superba,2,,19.8,3272,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,5,Heteropogon contortus,2,,10.9,2026,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,5,,,,15.6,2670,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,2,Heteropogon contortus,5,,18.6,3104,N,N,6,N,1.1,Unfenced,THF,
12/04/2025,B,5,Z2,2,Setaria sphacelata,2,,10.2,1928,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,2,Cynodon dactylon,5,,13.1,2334,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,2,,,,44.3,6702,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,5,Heteropogon contortus,9,,6.2,1368,Y,N,6.5,N,0.7,Unfenced,THF,
12/04/2025,B,5,Z2,5,Digitaria erianthra,11,,9.8,1872,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,5,Cynodon dactylon,10,,6.8,1452,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,5,Bothriochloa insculpta,2,,6.3,1382,,,,,,Unfenced,THF,
12/04/2025,B,5,Z2,5,Aristida congesta B,2,,,,,,,,,Unfenced,THF,
12/04/2025,B,4,Z3,1,Cymbopogon nardus,2,,3.6,1004,Y,N,5.5,N,1.2,Unfenced,TFB,
12/04/2025,B,4,Z3,1,Hyperrhenia filipendula,6,,9.2,1788,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,1,Heteropogon contortus,3,,5.3,1242,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,1,,,,26.4,4196,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,4,Hyperthelia dissoluta,7,,7.3,1522,Y,N,3.5,N,1.8,Unfenced,TFB,
12/04/2025,B,4,Z3,4,Digitaria erianthra,4,,5.5,1214,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,4,Heteropogon contortus,1,,26.9,4266,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,4,,,,7.7,1578,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,3,Heteropogon contortus,8,,6.6,1424,Y,N,2.5,Y,1,Unfenced,TFB,
12/04/2025,B,4,Z3,3,Digitaria erianthra,6,,3.8,1032,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,3,Cymbopogon excavatus,1,,2.9,906,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,3,,,,27.8,4392,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,2,Cymbopogon excavatus,6,,35.2,5428,N,N,10,N,1.1,Unfenced,TFB,
12/04/2025,B,4,Z3,2,Aristida congesta B,1,,31.2,4868,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,2,Heteropogon contortus,3,,43,6520,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,2,Eragrostis superba,1,,14.2,2488,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,5,Aristida congesta B,2,,,,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,5,Heteropogon contortus,13,,7.1,1494,Y,Y,4.5,N,0.8,Unfenced,TFB,
12/04/2025,B,4,Z3,5,Cymbopogon excavatus,2,,6.8,1452,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,5,Digitaria erianthra,1,,5.2,1228,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,5,Aristida adscensionis,2,,2.8,892,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z3,5,Melinis repens,1,,,,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,1,Eragrostis superba,3,,2.7,878,Y,N,2,N,0.3,Unfenced,TFB,
12/04/2025,B,4,Z4,1,Heteropogon contortus,8,,2.2,808,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,1,Brachiaria serrata,2,,4.8,1172,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,1,,,,32.6,5064,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,3,Heteropogon contortus,7,,23.9,3846,N,N,7,N,1.1,Unfenced,TFB,
12/04/2025,B,4,Z4,3,Aristida congesta B,1,,23.6,3804,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,3,Cymbopogon excavatus,1,,12.4,2236,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,3,Cymbopogon excavatus,6,,29.1,4574,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,5,Heteropogon contortus,13,,9.1,1774,N,N,6,N,1.3,Unfenced,TFB,
12/04/2025,B,4,Z4,5,Digitaria erianthra,1,,26.1,4154,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,5,,,,22.8,3692,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,5,,,,29.3,4602,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,4,Heteropogon contortus,10,,6.2,1368,N,Y,6,N,0.75,Unfenced,TFB,
12/04/2025,B,4,Z4,4,Cymbopogon excavatus,3,,8.2,1648,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,4,Aristida adscensionis,1,,14,2446,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,4,,,,20.1,3314,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,2,Heteropogon contortus,13,,6.6,1424,Y,N,4,N,0.2,Unfenced,TFB,
12/04/2025,B,4,Z4,2,Aristida congesta B,3,,6.9,1466,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,2,Melinis repens,2,,11,2040,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z4,2,Digitaria erianthra,9,,6.1,1354,,,,,,Unfenced,TFB,
12/04/2025,B,4,Z1,3,Cymbopogon excavatus,3,,19.2,3188,N,N,7.5,N,0.75,Fenced,TFB,
